T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@HCP_A3)	w(FE@HCP_A3)	w(TI@HCP_A3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
510.4523507	1	15	84	1								0.6747364888	53.15935564	46.16590787	0.002448167526	0.003090820568	99.99446101	39.76332059	0.1163106878	60.12036872				-510.4523507			
507.8923507	1	15	84	1								0.6513036035	53.18307396	46.16562243	0.002298159659	0.002984762655	99.99471708	39.76734438	0.1125948252	60.12006079				-507.8923507			
505.3323507	1	15	84	1								0.6284401415	53.20621197	46.16534789	0.002155955251	0.002881301717	99.99496274	39.7712808	0.1089596496	60.11975955				-505.3323507			
502.7723507	1	15	84	1								0.6061401306	53.22877598	46.16508389	0.002021228967	0.002780406798	99.99519836	39.77513052	0.1054045295	60.11946495				-502.7723507			
500.2123507	1	15	84	1								0.5843974708	53.25077242	46.16483011	0.001893665069	0.00268204652	99.99542429	39.77889427	0.1019288128	60.11917692				-500.2123507			
497.6523507	1	15	84	1								0.5632059359	53.27220785	46.16458622	0.001772957292	0.002586189101	99.99564085	39.78257275	0.09853182679	60.11889542				-497.6523507			
495.0923507	1	15	84	1								0.5425591771	53.29308893	46.1643519	0.00165880872	0.00249280237	99.99584839	39.78616673	0.09521287864	60.11862039				-495.0923507			
492.5323507	1	15	84	1								0.5224507258	53.31342243	46.16412685	0.001550931646	0.002401853786	99.99604721	39.78967698	0.09197125582	60.11835176				-492.5323507			
489.9723507	1	15	84	1								0.5028739965	53.33321524	46.16391076	0.001449047445	0.002313310452	99.99623764	39.79310429	0.08880622649	60.11808948				-489.9723507			
487.4123507	1	15	84	1								0.4838222907	53.35247436	46.16370335	0.001352886436	0.002227139135	99.99641997	39.79644947	0.08571703989	60.11783349				-487.4123507			
484.8523507	1	15	84	1								0.4652887997	53.37120688	46.16350432	0.001262187736	0.002143306279	99.99659451	39.79971336	0.08270292681	60.11758371				-484.8523507			
482.2923507	1	15	84	1								0.447266609	53.38941998	46.16331341	0.001176699121	0.002061778028	99.99676152	39.8028968	0.07976310002	60.1173401				-482.2923507			
479.7323507	1	15	84	1								0.4297487013	53.40712096	46.16313034	0.001096176882	0.001982520238	99.9969213	39.80600068	0.07689675475	60.11710257				-479.7323507			
477.1723507	1	15	84	1								0.4127279611	53.42431719	46.16295485	0.001020385673	0.001905498498	99.99707412	39.80902587	0.07410306916	60.11687106				-477.1723507			
474.6123507	1	15	84	1								0.3961971783	53.44101614	46.16278669	0.0009490983602	0.001830678149	99.99722022	39.81197329	0.0713812048	60.11664551				-474.6123507			
472.0523507	1	15	84	1								0.380149052	53.45722535	46.16262559	0.0008820958744	0.001758024303	99.99735988	39.81484386	0.0687303073	60.11642583				-472.0523507			
469.4923507	1	15	84	1								0.3645761975	53.47295246	46.16247134	0.0008191670491	0.001687501845	99.99749333	39.81763853	0.06614950633	60.11621197				-469.4923507			
466.9323507	1	15	84	1								0.3494711467	53.48820517	46.16232368	0.0007601084699	0.00161907548	99.99762082	39.82035825	0.06363791695	60.11600383				-466.9323507			
464.3723507	1	15	84	1								0.3348263552	53.50299125	46.16218239	0.000704724313	0.001552709732	99.99774257	39.82300399	0.06119463957	60.11580137				-464.3723507			
461.8123507	1	15	84	1								0.3206342064	53.51731854	46.16204725	0.0006528261861	0.001488368966	99.9978588	39.82557676	0.05881876071	60.11560448				-461.8123507			
459.2523507	1	15	84	1								0.3068870165	53.53119494	46.16191805	0.0006042329672	0.00142601741	99.99796975	39.82807754	0.0565093535	60.11541311				-459.2523507			
456.6923507	1	15	84	1								0.2935770394	53.5446284	46.16179456	0.0005587706417	0.001365619171	99.99807561	39.83050736	0.05426547832	60.11522716				-456.6923507			
454.1323507	1	15	84	1								0.2806964713	53.55762693	46.1616766	0.0005162721394	0.001307138255	99.99817659	39.83286725	0.05208618335	60.11504657				-454.1323507			
451.5723507	1	15	84	1								0.2682374562	53.57019859	46.16156395	0.0004765771696	0.001250538584	99.99827288	39.83515825	0.04997050516	60.11487124				-451.5723507			
449.0123507	1	15	84	1								0.2561920911	53.58235148	46.16145643	0.0004395320561	0.00119578402	99.99836468	39.83738142	0.04791746938	60.11470111				-449.0123507			
446.4523507	1	15	84	1								0.2445524308	53.59409372	46.16135385	0.0004049895714	0.001142838379	99.99845217	39.83953782	0.04592609125	60.11453609				-446.4523507			
443.8923507	1	15	84	1								0.2333104938	53.60543347	46.16125603	0.000372808771	0.001091665453	99.99853553	39.84162853	0.04399537632	60.1143761				-443.8923507			
441.3323507	1	15	84	1								0.2224582672	53.61637893	46.1611628	0.0003428548266	0.001042229026	99.99861492	39.84365463	0.042124321	60.11422105				-441.3323507			
438.7723507	1	15	84	1								0.2119877125	53.62693831	46.16107398	0.0003149988602	0.0009944928981	99.99869051	39.84561723	0.0403119133	60.11407086				-438.7723507			
436.2123507	1	15	84	1								0.2018907706	53.63711983	46.1609894	0.0002891177776	0.0009484209	99.99876246	39.84751742	0.03855713342	60.11392544				-436.2123507			
433.6523507	1	15	84	1								0.1921593681	53.64693173	46.1609089	0.0002650941029	0.0009039769141	99.99883093	39.84935633	0.03685895443	60.11378472				-433.6523507			
431.0923507	1	15	84	1								0.1827854221	53.65638224	46.16083234	0.0002428158129	0.0008611248933	99.99889606	39.85113506	0.03521634293	60.1136486				-431.0923507			
428.5323507	1	15	84	1								0.173760846	53.6654796	46.16075955	0.0002221761726	0.0008198288795	99.99895799	39.85285474	0.03362825974	60.113517				-428.5323507			
425.9723507	1	15	84	1								0.1650775553	53.67423205	46.16069039	0.000203073571	0.0007800530228	99.99901687	39.85451651	0.03209366056	60.11338983				-425.9723507			
423.4123507	1	15	84	1								0.1567274728	53.68264781	46.16062472	0.0001854113585	0.0007417616002	99.99907283	39.8561215	0.03061149665	60.113267				-423.4123507			
420.8523507	1	15	84	1								0.1487025347	53.69073507	46.16056239	0.0001690976852	0.000704919034	99.99912598	39.85767085	0.02918071553	60.11314844				-420.8523507			
418.2923507	1	15	84	1								0.1409946956	53.69850203	46.16050328	0.0001540453401	0.0006694899105	99.99917646	39.8591657	0.02780026166	60.11303404				-418.2923507			
415.7323507	1	15	84	1								0.1335959345	53.70595682	46.16044725	0.0001401715923	0.0006354389984	99.99922439	39.86060719	0.02646907712	60.11292373				-415.7323507			
413.1723507	1	15	84	1								0.1264982598	53.71310756	46.16039418	0.0001273980339	0.0006027312668	99.99926987	39.86199648	0.02518610234	60.11281741				-413.1723507			
410.6123507	1	15	84	1								0.1196937156	53.71996235	46.16034394	0.000115650424	0.0005713319032	99.99931302	39.86333472	0.02395027675	60.112715				-410.6123507			
408.0523507	1	15	84	1								0.1131743862	53.7265292	46.16029641	0.0001048585352	0.0005412063313	99.99935394	39.86462305	0.02276053949	60.11261641				-408.0523507			
405.4923507	1	15	84	1								0.1069324021	53.7328161	46.16025149	9.495600186E-05	0.0005123202288	99.99939272	39.86586262	0.02161583014	60.11252155				-405.4923507			
402.9323507	1	15	84	1								0.1009599452	53.73883099	46.16020906	8.588017089E-05	0.0004846395444	99.99942948	39.86705458	0.02051508934	60.11243034				-402.9323507			
400.3723507	1	15	84	1								0.09524925373	53.74458174	46.16016901	7.757195429E-05	0.0004581305153	99.9994643	39.86820007	0.01945725955	60.11234268				-400.3723507			
397.8123507	1	15	84	1								0.08979262787	53.75007613	46.16013124	6.997568459E-05	0.0004327596835	99.99949726	39.86930023	0.0184412857	60.11225848				-397.8123507			
395.2523507	1	15	84	1								0.08458243447	53.75532192	46.16009564	6.303897271E-05	0.0004084939126	99.99952847	39.87035621	0.01746611591	60.11217767				-395.2523507			
392.6923507	1	15	84	1								0.07961111214	53.76032676	46.16006213	5.671256843E-05	0.0003853004041	99.99955799	39.87136914	0.01653070213	60.11210016				-392.6923507			
390.1323507	1	15	84	1								0.07487117614	53.76509823	46.16003059	5.095022371E-05	0.0003631467133	99.9995859	39.87234015	0.01563400085	60.11202585				-390.1323507			
387.5723507	1	15	84	1								0.07035522306	53.76964382	46.16000095	4.570855884E-05	0.0003420007644	99.99961229	39.87327036	0.01477497375	60.11195466				-387.5723507			
385.0123507	1	15	84	1								0.06605593552	53.77397095	46.15997312	4.094693159E-05	0.0003218308662	99.99963722	39.8741609	0.01395258837	60.11188651				-385.0123507			
382.4523507	1	15	84	1								0.06196608663	53.77808691	46.159947	3.662730936E-05	0.0003026057266	99.99966077	39.87501286	0.0131658188	60.11182132				-382.4523507			
379.8923507	1	15	84	1								0.05807854435	53.78199893	46.15992252	3.271414458E-05	0.0002842944671	99.99968299	39.87582737	0.01241364627	60.11175899				-379.8923507			
377.3323507	1	15	84	1								0.05438627572	53.78571413	46.1598996	2.917425313E-05	0.0002668666366	99.99970396	39.8766055	0.01169505986	60.11169944				-377.3323507			
374.7723507	1	15	84	1								0.05088235095	53.78923949	46.15987816	2.597669624E-05	0.0002502922252	99.99972373	39.87734835	0.01100905706	60.11164259				-374.7723507			
372.2123507	1	15	84	1								0.04755994729	53.79258193	46.15985812	2.309266553E-05	0.0002345416771	99.99974237	39.87805699	0.01035464445	60.11158836				-372.2123507			
369.6523507	1	15	84	1								0.04441235282	53.79574823	46.15983941	2.049537155E-05	0.000219585903	99.99975992	39.87873249	0.009730838282	60.11153667				-369.6523507			
367.0923507	1	15	84	1								0.04143296999	53.79874505	46.15982198	1.815993569E-05	0.0002053962925	99.99977644	39.87937591	0.009136665087	60.11148743				-367.0923507			
364.5323507	1	15	84	1								0.03861531906	53.80157895	46.15980574	1.606328554E-05	0.0001919447255	99.99979199	39.87998827	0.008571162254	60.11144057				-364.5323507			
361.9723507	1	15	84	1								0.03595304134	53.80425633	46.15979063	1.418405369E-05	0.0001792035835	99.99980661	39.88057062	0.008033378603	60.111396				-361.9723507			
359.4123507	1	15	84	1								0.03343990202	53.8067835	46.1597766	1.250248014E-05	0.0001671457597	99.99982035	39.88112397	0.007522374947	60.11135366				-359.4123507			
356.8523507	1	15	84	1								0.03106979338	53.80916663	46.15976358	1.100031808E-05	0.0001557446691	99.99983326	39.88164932	0.007037224626	60.11131345				-356.8523507			
354.2923507	1	15	84	1								0.02883673717	53.81141175	46.15975151	9.660743237E-06	0.000144974258	99.99984536	39.88214767	0.00657701404	60.11127532				-354.2923507			
351.7323507	1	15	84	1								0.02673488712	53.81352476	46.15974035	8.468266771E-06	0.0001348090125	99.99985672	39.88261999	0.006140843152	60.11123917				-351.7323507			
349.1723507	1	15	84	1								0.02475853121	53.81551143	46.15973003	7.408651566E-06	0.0001252239668	99.99986737	39.88306723	0.00572782598	60.11120495				-349.1723507			
346.6123507	1	15	84	1								0.02290209367	53.81737739	46.15972052	6.468832063E-06	0.0001161947108	99.99987734	39.88349034	0.005337091072	60.11117257				-346.6123507			
344.0523507	1	15	84	1								0.02116013683	53.81912811	46.15971175	5.636837519E-06	0.0001076973967	99.99988667	39.88389026	0.004967781954	60.11114196				-344.0523507			
341.4923507	1	15	84	1								0.01952736273	53.82076895	46.15970369	4.901718669E-06	9.97087452E-05	99.99989539	39.88426788	0.004619057566	60.11111306				-341.4923507			
338.9323507	1	15	84	1								0.01799861453	53.8223051	46.15969629	4.253477774E-06	9.22060514E-05	99.99990354	39.8846241	0.004290092671	60.1110858				-338.9323507			
336.3723507	1	15	84	1								0.01656887764	53.82374162	46.1596895	3.68300198E-06	8.516718927E-05	99.99991115	39.88495981	0.003980078251	60.11106011				-336.3723507			
333.8123507	1	15	84	1								0.01523328076	53.82508342	46.1596833	3.181999963E-06	7.857061596E-05	99.99991825	39.88527585	0.003688221867	60.11103593				-333.8123507			
331.2523507	1	15	84	1								0.01398709653	53.82633528	46.15967763	2.742941779E-06	7.239537526E-05	99.99992486	39.88557307	0.00341374801	60.11101318				-331.2523507			
328.6923507	1	15	84	1								0.01282574216	53.8275018	46.15967246	2.359001866E-06	6.662110029E-05	99.99993102	39.88585229	0.003155898419	60.11099182				-328.6923507			
326.1323507	1	15	84	1								0.01174477962	53.82858746	46.15966776	2.024005135E-06	6.122801556E-05	99.99993675	39.8861143	0.00291393238	60.11097176				-326.1323507			
323.5723507	1	15	84	1								0.01073991584	53.82959659	46.15966349	1.732376052E-06	5.619693824E-05	99.99994207	39.8863599	0.002687126997	60.11095297				-323.5723507			
321.0123507	1	15	84	1								0.009807002487	53.83053337	46.15965962	1.479090664E-06	5.150927873E-05	99.99994701	39.88658985	0.002474777439	60.11093537				-321.0123507			
318.4523507	1	15	84	1								0.008942035657	53.83140183	46.15965613	1.259631464E-06	4.714704045E-05	99.99995159	39.88680489	0.00227619716	60.11091892				-318.4523507			
315.8923507	1	15	84	1								0.008141155318	53.83220586	46.15965298	1.069945014E-06	4.3092819E-05	99.99995584	39.88700574	0.002090718096	60.11090355				-315.8923507			
313.3323507	1	15	84	1								0.007400644525	53.83294921	46.15965015	9.064022379E-07	3.932980043E-05	99.99995976	39.8871931	0.001917690829	60.11088921				-313.3323507			
310.7723507	1	15	84	1								0.00671692845	53.83363546	46.15964761	7.657613E-07	3.584175886E-05	99.99996339	39.88736767	0.001756484726	60.11087585				-310.7723507			
308.2123507	1	15	84	1								0.00608657319	53.83426809	46.15964534	6.451329545E-07	3.261305341E-05	99.99996674	39.88753009	0.001606488058	60.11086342				-308.2123507			
305.6523507	1	15	84	1								0.005506284393	53.8348504	46.15964331	5.419482881E-07	2.962862425E-05	99.99996983	39.88768102	0.001467108077	60.11085187				-305.6523507			
303.0923507	1	15	84	1								0.004972905678	53.83538559	46.15964151	4.539287481E-07	2.687398808E-05	99.99997267	39.88782108	0.001337771076	60.11084115				-303.0923507			
300.5323507	1	15	84	1								0.004483416867	53.83587667	46.15963991	3.790583579E-07	2.433523283E-05	99.99997529	39.88795086	0.001217922416	60.11083122				-300.5323507			
300	1	15	84	1								0.004386871101	53.83597352	46.1596396	3.649720802E-07	2.383317008E-05	99.9999758	39.88797661	0.001194141799	60.11082925				-300			
