T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
629.9916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-629.9916565	0.8887413708	NaN	
624.8716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-624.8716565	0.8887413708	NaN	
619.7516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-619.7516565	0.8887413708	NaN	
614.6316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-614.6316565	0.8887413708	NaN	
609.5116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-609.5116565	0.8887413708	NaN	
604.3916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-604.3916565	0.8887413708	NaN	
599.2716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-599.2716565	0.8887413708	NaN	
594.1516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-594.1516565	0.8887413708	NaN	
589.0316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-589.0316565	0.8887413708	NaN	
583.9116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-583.9116565	0.8887413708	NaN	
578.7916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-578.7916565	0.8887413708	NaN	
573.6716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-573.6716565	0.8887413708	NaN	
568.5516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-568.5516565	0.8887413708	NaN	
563.4316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-563.4316565	0.8887413708	NaN	
558.3116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-558.3116565	0.8887413708	NaN	
553.1916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-553.1916565	0.8887413708	NaN	
548.0716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-548.0716565	0.8887413708	NaN	
542.9516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-542.9516565	0.8887413708	NaN	
537.8316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-537.8316565	0.8887413708	NaN	
532.7116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-532.7116565	0.8887413708	NaN	
527.5916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-527.5916565	0.8887413708	NaN	
522.4716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-522.4716565	0.8887413708	NaN	
517.3516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-517.3516565	0.8887413708	NaN	
512.2316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-512.2316565	0.8887413708	NaN	
507.1116565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-507.1116565	0.8887413708	NaN	
501.9916565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-501.9916565	0.8887413708	NaN	
496.8716565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-496.8716565	0.8887413708	NaN	
491.7516565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-491.7516565	0.8887413708	NaN	
486.6316565	96	4	1	0.8887413708	98.45157769	1.548422314			8.611429874E-05	99.99991389			-486.6316565	0.8887413708	NaN	
