T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
379.9808736	96	3	1	1	0.8960254121	99.92274538	0.002054125964	0.07520049778							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-379.9808736	0.8960254121	-11977.4836094397	
377.4208736	96	3	1	1	0.8958147106	99.92601726	0.001883350883	0.07209938691							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-377.4208736	0.8958147106	-12335.5514147002	
374.8608736	96	3	1	1	0.8956101689	99.92918887	0.001724694132	0.06908644064							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-374.8608736	0.8956101689	-12710.077534657	
372.3008736	96	3	1	1	0.8954116978	99.93226197	0.001577462029	0.06616056562							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-372.3008736	0.8954116978	-13102.0599397207	
369.7408736	96	3	1	1	0.8952192077	99.93523836	0.001440989231	0.06332064892							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-369.7408736	0.8952192077	-13512.5693975668	
367.1808736	96	3	1	1	0.8950326083	99.9381198	0.001314638223	0.06056555818							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-367.1808736	0.8950326083	-13942.7420563445	
364.6208736	96	3	1	1	0.8948518085	99.94090806	0.001197798773	0.0578941419							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-364.6208736	0.8948518085	-14393.810676873	
362.0608736	96	3	1	1	0.8946767168	99.94360488	0.001089887384	0.05530522967							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-362.0608736	0.8946767168	-14867.1039935426	
359.5008736	96	3	1	1	0.894507241	99.94621202	0.0009903467146	0.0527976325							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-359.5008736	0.894507241	-15357.3191662719	
359.3408736	96	3	1	1	0.894496833	99.94637203	0.0009843910787	0.05264357996							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-359.3408736	0.894496833	-15388.9728632897	
359.2608736	96	3	1	1	0.8944916372	99.9464519	0.0009814247032	0.05256667104							43.36164434	51.06106018	5.577295482	62.54235303	28.42537001	9.032276954							-359.2608736	0.8944916372	-58747.8618145643	
359.2408736	96	3	1	1	0.8944913118	99.94645805	0.0009798839261	0.05256206124										62.54235303	28.42537001	9.032276954							-359.2408736	0.8944913118	-337511.878625762	
359.2308736	96	3	1	1	0.8944912841	99.94645922	0.0009790037577	0.05256177775										62.54235303	28.42537001	9.032276954							-359.2308736	0.8944912841	-361010.830599006	
359.2108736	96	3	1	1	0.8944912287	99.94646153	0.0009772447372	0.05256122725										62.54235303	28.42537001	9.032276954							-359.2108736	0.8944912287	-361447.885571016	
359.1708736	96	3	1	1	0.8944911183	99.94646615	0.0009737359852	0.05256011884										62.54235303	28.42537001	9.032276954							-359.1708736	0.8944911183	-362925.545040715	
359.0908736	96	3	1	1	0.8944908986	99.94647533	0.0009667532885	0.05255791286										62.54235303	28.42537001	9.032276954							-359.0908736	0.8944908986	-365311.804188386	
358.9308736	96	3	1	1	0.8944904634	99.94649353	0.000952926129	0.05255354461										62.54235303	28.42537001	9.032276954							-358.9308736	0.8944904634	-370180.65217054	
358.6108736	96	3	1	1	0.8944896104	99.9465292	0.0009258171683	0.05254498033										62.54235303	28.42537001	9.032276954							-358.6108736	0.8944896104	-380353.990720653	
357.9708736	96	3	1	1	0.8944879709	99.94659776	0.0008737210727	0.05252852186										62.54235303	28.42537001	9.032276954							-357.9708736	0.8944879709	-401826.964307988	
356.6908736	96	3	1	1	0.8944849448	99.9467243	0.0007775566579	0.05249814049										62.54235303	28.42537001	9.032276954							-356.6908736	0.8944849448	-450443.756954783	
354.1308736	96	3	1	1	0.8944797956	99.94693963	0.0006139293221	0.05244644523										62.54235303	28.42537001	9.032276954							-354.1308736	0.8944797956	-565501.603331096	
351.5708736	96	3	1	1	0.8944756684	99.94711221	0.000482775144	0.05240501529										62.54235303	28.42537001	9.032276954							-351.5708736	0.8944756684	-707616.285931328	
349.0108736	96	3	1	1	0.894472375	99.94724993	0.0003781147129	0.05237195673										62.54235303	28.42537001	9.032276954							-349.0108736	0.894472375	-889307.358998199	
346.4508736	96	3	1	1	0.8944697582	99.94735935	0.0002949565091	0.05234569031										62.54235303	28.42537001	9.032276954							-346.4508736	0.8944697582	-1122433.56673044	
343.8908736	96	3	1	1	0.8944676878	99.94744593	0.0002291628691	0.05232490895										62.54235303	28.42537001	9.032276954							-343.8908736	0.8944676878	-1422687.15696913	
341.3308736	96	3	1	1	0.8944660566	99.94751414	0.0001773258126	0.05230853612										62.54235303	28.42537001	9.032276954							-341.3308736	0.8944660566	-1810863.55451968	
338.7708736	96	3	1	1	0.8944647768	99.94756765	0.0001366548124	0.05229569034										62.54235303	28.42537001	9.032276954							-338.7708736	0.8944647768	-2314659.02491788	
336.2108736	96	3	1	1	0.8944637769	99.94760949	0.0001048775272	0.05228563278										62.54235303	28.42537001	9.032276954							-336.2108736	0.8944637769	-2970942.44390295	
333.6508736	96	3	1	1	0.8944629989	99.94764203	8.015263402E-05	0.0522778218										62.54235303	28.42537001	9.032276954							-333.6508736	0.8944629989	-3829341.10925441	
331.0908736	96	3	1	1	0.8944623961	99.94766723	6.099606483E-05	0.05227176995										62.54235303	28.42537001	9.032276954							-331.0908736	0.8944623961	-4956584.27967612	
328.5308736	96	3	1	1	0.894461931	99.94768668	4.621695503E-05	0.05226710101										62.54235303	28.42537001	9.032276954							-328.5308736	0.894461931	-6444607.91046261	
325.9708736	96	3	1	1	0.8944615738	99.94770162	3.486422448E-05	0.0522635145										62.54235303	28.42537001	9.032276954							-325.9708736	0.8944615738	-8415450.48806602	
323.4108736	96	3	1	1	0.8944613006	99.94771305	2.618174943E-05	0.05226077158										62.54235303	28.42537001	9.032276954							-323.4108736	0.8944613006	-11038050.4037659	
320.8508736	96	3	1	1	0.8944610926	99.94772175	1.957110963E-05	0.05225868318										62.54235303	28.42537001	9.032276954							-320.8508736	0.8944610926	-14540499.8852034	
318.2908736	96	3	1	1	0.8944609349	99.94772834	1.456082787E-05	0.05225710035										62.54235303	28.42537001	9.032276954							-318.2908736	0.8944609349	-19253568.0888463	
315.7308736	96	3	1	1	0.894460816	99.94773331	1.078111999E-05	0.05225590629										62.54235303	28.42537001	9.032276954							-315.7308736	0.894460816	-25606372.5570016	
313.1708736	96	3	1	1	0.8944607267	99.94773705	7.943282505E-06	0.05225500977										62.54235303	28.42537001	9.032276954							-313.1708736	0.8944607267	-34227709.9936022	
310.6108736	96	3	1	1	0.89446066	99.94773984	5.822954561E-06	0.05225433993										62.54235303	28.42537001	9.032276954							-310.6108736	0.89446066	-45969637.1635784	
308.0508736	96	3	1	1	0.8944606104	99.94774191	4.246595147E-06	0.05225384194										62.54235303	28.42537001	9.032276954							-308.0508736	0.8944606104	-62039745.7321843	
305.4908736	96	3	1	1	0.8944605737	99.94774345	3.080612336E-06	0.05225347359										62.54235303	28.42537001	9.032276954							-305.4908736	0.8944605737	-84192817.0607651	
302.9308736	96	3	1	1	0.8944605467	99.94774457	2.222667489E-06	0.05225320255										62.54235303	28.42537001	9.032276954							-302.9308736	0.8944605467	-94814814.7672531	
302.6108736	96	3	1	1	0.8944605438	99.94774469	2.132972832E-06	0.05225317656										62.54235303	28.42537001	9.032276954							-302.6108736	0.8944605438	-29347442.4870314	
302.4508736	96	3	1	1	0.8944605425	99.94774475	2.089424181E-06	0.05225316051										62.54235303	28.42537001	9.032276954							-302.4508736	0.8944605425	0	
302.4108736	96	3	1	1	0.8944605421	99.94774476	2.07866952E-06	0.05225315691										62.54235303	28.42537001	9.032276954							-302.4108736	0.8944605421	0	
302.3908736	96	3	1	1	0.894460542	99.94774477	2.073311895E-06	0.0522531552										62.54235303	28.42537001	9.032276954							-302.3908736	0.894460542	0	
302.3738222	96	3	1	1	0.8944605418	99.94774478	2.06875449E-06	0.05225315376										62.54235303	28.42537001	9.032276954	80.88649431	0	19.11350569				-302.3738222	0.8944605418	-5.19275017374371	
302.3608736	96	3	1	1	0.8944598357	99.94775983	2.067054975E-06	0.0522381071										62.54235303	28.42537001	9.032276954	80.88645574	0	19.11354426				-302.3608736	0.8944598357	-18340.3101865436	
302.3408736	96	3	1	1	0.8944587454	99.94778306	2.064432415E-06	0.05221487243										62.54235303	28.42537001	9.032276954	80.88639617	0	19.11360383				-302.3408736	0.8944587454	-18346.3813639074	
302.3008736	96	3	1	1	0.8944565658	99.94782952	2.059196233E-06	0.0521684247										62.54235303	28.42537001	9.032276954	80.88627702	0	19.11372298				-302.3008736	0.8944565658	-18357.7538119312	
302.2208736	96	3	1	1	0.8944522107	99.94792234	2.048759538E-06	0.05207561563										62.54235303	28.42537001	9.032276954	80.88603871	0	19.11396129				-302.2208736	0.8944522107	-18381.0455725151	
302.0608736	96	3	1	1	0.8944435172	99.94810763	2.028028161E-06	0.05189034279										62.54235303	28.42537001	9.032276954	80.88556198	0	19.11443802				-302.0608736	0.8944435172	-18428.1693725307	
301.7408736	96	3	1	1	0.8944261967	99.94847684	1.987128202E-06	0.0515211765										62.54235303	28.42537001	9.032276954	80.88460821	0	19.11539179				-301.7408736	0.8944261967	-18523.0078661857	
301.1008736	96	3	1	1	0.8943918211	99.94920975	1.907537875E-06	0.05078834641										62.54235303	28.42537001	9.032276954	80.8826993	0	19.1173007				-301.1008736	0.8943918211	-18715.3713020018	
300	96	3	1	1	0.8943335145	99.95045335	1.777292572E-06	0.04954487185										62.54235303	28.42537001	9.032276954	80.87941154	0	19.12058846				-300	0.8943335145	-19046.1719880859	
