T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
589.7612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-589.7612685	0.5089711142	NaN	
584.6412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-584.6412685	0.5089711142	NaN	
579.5212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-579.5212685	0.5089711142	NaN	
574.4012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-574.4012685	0.5089711142	NaN	
569.2812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-569.2812685	0.5089711142	NaN	
564.1612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-564.1612685	0.5089711142	NaN	
559.0412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-559.0412685	0.5089711142	NaN	
553.9212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-553.9212685	0.5089711142	NaN	
548.8012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-548.8012685	0.5089711142	NaN	
543.6812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-543.6812685	0.5089711142	NaN	
538.5612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-538.5612685	0.5089711142	NaN	
533.4412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-533.4412685	0.5089711142	NaN	
528.3212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-528.3212685	0.5089711142	NaN	
523.2012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-523.2012685	0.5089711142	NaN	
518.0812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-518.0812685	0.5089711142	NaN	
512.9612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-512.9612685	0.5089711142	NaN	
507.8412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-507.8412685	0.5089711142	NaN	
502.7212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-502.7212685	0.5089711142	NaN	
497.6012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-497.6012685	0.5089711142	NaN	
492.4812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-492.4812685	0.5089711142	NaN	
487.3612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-487.3612685	0.5089711142	NaN	
482.2412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-482.2412685	0.5089711142	NaN	
477.1212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-477.1212685	0.5089711142	NaN	
472.0012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-472.0012685	0.5089711142	NaN	
466.8812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-466.8812685	0.5089711142	NaN	
461.7612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-461.7612685	0.5089711142	NaN	
456.6412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-456.6412685	0.5089711142	NaN	
451.5212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-451.5212685	0.5089711142	NaN	
446.4012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-446.4012685	0.5089711142	NaN	
441.2812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-441.2812685	0.5089711142	NaN	
436.1612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-436.1612685	0.5089711142	NaN	
431.0412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-431.0412685	0.5089711142	NaN	
425.9212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-425.9212685	0.5089711142	NaN	
420.8012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-420.8012685	0.5089711142	NaN	
415.6812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-415.6812685	0.5089711142	NaN	
410.5612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-410.5612685	0.5089711142	NaN	
405.4412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-405.4412685	0.5089711142	NaN	
400.3212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-400.3212685	0.5089711142	NaN	
395.2012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-395.2012685	0.5089711142	NaN	
390.0812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-390.0812685	0.5089711142	NaN	
384.9612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-384.9612685	0.5089711142	NaN	
379.8412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-379.8412685	0.5089711142	NaN	
374.7212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-374.7212685	0.5089711142	NaN	
369.6012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-369.6012685	0.5089711142	NaN	
364.4812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-364.4812685	0.5089711142	NaN	
359.3612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-359.3612685	0.5089711142	NaN	
354.2412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-354.2412685	0.5089711142	NaN	
349.1212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-349.1212685	0.5089711142	NaN	
344.0012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-344.0012685	0.5089711142	NaN	
338.8812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-338.8812685	0.5089711142	NaN	
333.7612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-333.7612685	0.5089711142	NaN	
328.6412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-328.6412685	0.5089711142	NaN	
323.5212685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-323.5212685	0.5089711142	NaN	
318.4012685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-318.4012685	0.5089711142	NaN	
313.2812685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-313.2812685	0.5089711142	NaN	
308.1612685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-308.1612685	0.5089711142	NaN	
303.0412685	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-303.0412685	0.5089711142	NaN	
300	90	9	1	1	0.5089711142	93.64016012	5.263319043	1.096520842				47.40672585	52.59327415	0	2.770831457E-05	0	99.99997229	0	0	0				0	0		0		0	-300	0.5089711142	NaN	
