T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
902.1588757	91	8	1	0.1306675821	0.002664419859	98.94785549	0.9327741831	0.1193703259	89.85258659	9.020263369	1.127150045							0	0	0	-902.1588757	0.002664419859	-10711.570610769	
902.0788757	91	8	1	0.1330917252	0.002656969964	98.94505835	0.9352567126	0.1196849391	89.82836381	9.041802212	1.129833979							0	0	0	-902.0788757	0.002656969964	-10765.4443320416	
901.9988757	91	8	1	0.1355026474	0.002649557304	98.94226039	0.9377399543	0.1199996524	89.80415187	9.063331428	1.1325167							0	0	0	-901.9988757	0.002649557304	-10819.4522666421	
901.9188757	91	8	1	0.1379004534	0.0026421816	98.93946162	0.9402239101	0.1203144662	89.77995079	9.084851007	1.135198205							0	0	0	-901.9188757	0.0026421816	-10873.595447802	
901.8388757	91	8	1	0.1402852467	0.002634842577	98.93666204	0.9427085818	0.1206293807	89.75576056	9.106360942	1.137878495							0	0	0	-901.8388757	0.002634842577	-10927.8727262061	
901.7588757	91	8	1	0.1426571299	0.00262753996	98.93386163	0.9451939713	0.1209443964	89.73158121	9.127861223	1.140557568							0	0	0	-901.7588757	0.00262753996	-10982.2845406621	
901.6788757	91	8	1	0.1450162044	0.00262027348	98.93106041	0.9476800803	0.1212595136	89.70741274	9.149351841	1.143235423							0	0	0	-901.6788757	0.00262027348	-11036.8313085104	
901.5988757	91	8	1	0.1473625706	0.002613042868	98.92825836	0.9501669108	0.1215747326	89.68325515	9.170832789	1.145912059							0	0	0	-901.5988757	0.002613042868	-11091.5136065427	
901.5188757	91	8	1	0.149696328	0.002605847861	98.92545548	0.9526544646	0.1218900538	89.65910847	9.192304058	1.148587474							0	0	0	-901.5188757	0.002605847861	-11146.3312087508	
901.4388757	91	8	1	0.1520175749	0.002598688195	98.92265178	0.9551427434	0.1222054775	89.63497269	9.213765639	1.151261669							0	0	0	-901.4388757	0.002598688195	-11201.2824549104	
901.3588757	91	8	1	0.1543264087	0.00259156361	98.91984725	0.9576317493	0.122521004	89.61084783	9.235217524	1.153934642							0	0	0	-901.3588757	0.00259156361	-11256.3695897058	
901.2788757	91	8	1	0.1566229256	0.00258447385	98.91704188	0.960121484	0.1228366339	89.5867339	9.256659706	1.156606391							0	0	0	-901.2788757	0.00258447385	-11311.5925744805	
901.1988757	91	8	1	0.1589072212	0.00257741866	98.91423568	0.9626119493	0.1231523672	89.56263091	9.278092175	1.159276916							0	0	0	-901.1988757	0.00257741866	-11366.9498347944	
901.1188757	91	8	1	0.1611793898	0.002570397787	98.91142865	0.9651031473	0.1234682045	89.53853886	9.299514924	1.161946216							0	0	0	-901.1188757	0.002570397787	-11422.4430610311	
901.0388757	91	8	1	0.1634395248	0.002563410983	98.90862077	0.9675950796	0.1237841461	89.51445777	9.320927945	1.16461429							0	0	0	-901.0388757	0.002563410983	-11478.0715168999	
900.9588757	91	8	1	0.1656877188	0.002556457999	98.90581206	0.9700877481	0.1241001922	89.49038763	9.342331229	1.167281137							0	0	0	-900.9588757	0.002556457999	-11533.8345828289	
900.8788757	91	8	1	0.1679240634	0.002549538591	98.9030025	0.9725811548	0.1244163434	89.46632848	9.363724769	1.169946755							0	0	0	-900.8788757	0.002549538591	-11589.7332612129	
900.7988757	91	8	1	0.1701486492	0.002542652516	98.9001921	0.9750753015	0.1247325998	89.4422803	9.385108556	1.172611145							0	0	0	-900.7988757	0.002542652516	-11645.7687077608	
