T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	w(AL@DIAMOND_A4)	w(CU@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@FCC_A1)	dwdT_L(CU@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	dwdT_L(AL@ALCU_THETA)	dwdT_L(CU@ALCU_THETA)	dwdT_L(SI@ALCU_THETA)	dwdT_L(AL@DIAMOND_A4)	dwdT_L(CU@DIAMOND_A4)	dwdT_L(SI@DIAMOND_A4)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
594.8813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-594.8813165	0.5089710442	NaN	
589.7613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-589.7613165	0.5089710442	NaN	
584.6413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-584.6413165	0.5089710442	NaN	
579.5213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-579.5213165	0.5089710442	NaN	
574.4013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-574.4013165	0.5089710442	NaN	
569.2813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-569.2813165	0.5089710442	NaN	
564.1613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-564.1613165	0.5089710442	NaN	
559.0413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-559.0413165	0.5089710442	NaN	
553.9213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-553.9213165	0.5089710442	NaN	
548.8013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-548.8013165	0.5089710442	NaN	
543.6813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-543.6813165	0.5089710442	NaN	
538.5613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-538.5613165	0.5089710442	NaN	
533.4413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-533.4413165	0.5089710442	NaN	
528.3213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-528.3213165	0.5089710442	NaN	
523.2013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-523.2013165	0.5089710442	NaN	
518.0813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-518.0813165	0.5089710442	NaN	
512.9613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-512.9613165	0.5089710442	NaN	
507.8413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-507.8413165	0.5089710442	NaN	
502.7213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-502.7213165	0.5089710442	NaN	
497.6013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-497.6013165	0.5089710442	NaN	
492.4813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-492.4813165	0.5089710442	NaN	
487.3613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-487.3613165	0.5089710442	NaN	
482.2413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-482.2413165	0.5089710442	NaN	
477.1213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-477.1213165	0.5089710442	NaN	
472.0013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-472.0013165	0.5089710442	NaN	
466.8813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-466.8813165	0.5089710442	NaN	
461.7613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-461.7613165	0.5089710442	NaN	
456.6413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-456.6413165	0.5089710442	NaN	
451.5213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-451.5213165	0.5089710442	NaN	
446.4013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-446.4013165	0.5089710442	NaN	
441.2813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-441.2813165	0.5089710442	NaN	
436.1613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-436.1613165	0.5089710442	NaN	
431.0413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-431.0413165	0.5089710442	NaN	
425.9213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-425.9213165	0.5089710442	NaN	
420.8013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-420.8013165	0.5089710442	NaN	
415.6813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-415.6813165	0.5089710442	NaN	
410.5613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-410.5613165	0.5089710442	NaN	
405.4413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-405.4413165	0.5089710442	NaN	
400.3213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-400.3213165	0.5089710442	NaN	
395.2013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-395.2013165	0.5089710442	NaN	
390.0813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-390.0813165	0.5089710442	NaN	
384.9613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-384.9613165	0.5089710442	NaN	
379.8413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-379.8413165	0.5089710442	NaN	
374.7213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-374.7213165	0.5089710442	NaN	
369.6013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-369.6013165	0.5089710442	NaN	
364.4813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-364.4813165	0.5089710442	NaN	
359.3613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-359.3613165	0.5089710442	NaN	
354.2413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-354.2413165	0.5089710442	NaN	
349.1213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-349.1213165	0.5089710442	NaN	
344.0013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-344.0013165	0.5089710442	NaN	
338.8813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-338.8813165	0.5089710442	NaN	
333.7613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-333.7613165	0.5089710442	NaN	
328.6413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-328.6413165	0.5089710442	NaN	
323.5213165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-323.5213165	0.5089710442	NaN	
318.4013165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-318.4013165	0.5089710442	NaN	
313.2813165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-313.2813165	0.5089710442	NaN	
308.1613165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-308.1613165	0.5089710442	NaN	
303.0413165	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-303.0413165	0.5089710442	NaN	
300	94	5	1	1	0.5089710442	93.64015694	5.2633217	1.09652136				47.40672625	52.59327375	0	2.770834294E-05	0	99.99997229	0	0	0				0	0		0		0	-300	0.5089710442	NaN	
