T	w(AL)	w(CU)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(SI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(SI@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
733.7026382	92	8	0	1	0.8937401908	97.35560933	2.644390671	0				46.95453377	53.04546623	0				-733.7026382	0.8937401908	-2419.25830767151	
731.1426382	92	8	0	1	0.8926945375	97.41691046	2.58308954	0				46.93569799	53.06430201	0				-731.1426382	0.8926945375	-2478.49997482325	
728.5826382	92	8	0	1	0.8916738233	97.47696033	2.523039672	0				46.91706868	53.08293132	0				-728.5826382	0.8916738233	-2538.91985780401	
726.0226382	92	8	0	1	0.8906773494	97.53578701	2.464212991	0				46.89864596	53.10135404	0				-726.0226382	0.8906773494	-2600.55036615191	
723.4626382	92	8	0	1	0.8897044452	97.59341761	2.406582393	0				46.88042991	53.11957009	0				-723.4626382	0.8897044452	-2663.42528470374	
720.9026382	92	8	0	1	0.8887544662	97.6498783	2.350121698	0				46.86242059	53.13757941	0				-720.9026382	0.8887544662	-2727.5793293727	
718.3426382	92	8	0	1	0.887826793	97.70519439	2.294805606	0				46.844618	53.155382	0				-718.3426382	0.887826793	-2793.04832883047	
715.7826382	92	8	0	1	0.8869208296	97.75939035	2.24060965	0				46.82702208	53.17297792	0				-715.7826382	0.8869208296	-2859.86941914684	
713.2226382	92	8	0	1	0.8860360026	97.81248984	2.187510158	0				46.80963277	53.19036723	0				-713.2226382	0.8860360026	-2928.08140421003	
710.6626382	92	8	0	1	0.8851717599	97.86451579	2.135484213	0				46.79244993	53.20755007	0				-710.6626382	0.8851717599	-2997.72398870734	
708.1026382	92	8	0	1	0.8843275695	97.91549038	2.084509617	0				46.7754734	53.2245266	0				-708.1026382	0.8843275695	-3068.83841292896	
705.5426382	92	8	0	1	0.8835029187	97.96543514	2.034564858	0				46.75870297	53.24129703	0				-705.5426382	0.8835029187	-3141.46743146098	
702.9826382	92	8	0	1	0.882697313	98.01437092	1.985629077	0				46.7421384	53.2578616	0				-702.9826382	0.882697313	-3215.6554179947	
700.4226382	92	8	0	1	0.8819102754	98.06231796	1.937682039	0				46.72577942	53.27422058	0				-700.4226382	0.8819102754	-3291.44814130103	
697.8626382	92	8	0	1	0.8811413453	98.1092959	1.890704104	0				46.70962569	53.29037431	0				-697.8626382	0.8811413453	-3368.89333765202	
695.3026382	92	8	0	1	0.8803900781	98.1553238	1.844676199	0				46.69367687	53.30632313	0				-695.3026382	0.8803900781	-3448.04000080694	
692.7426382	92	8	0	1	0.8796560439	98.2004202	1.799579795	0				46.67793255	53.32206745	0				-692.7426382	0.8796560439	-3532.48367909066	
