T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
897.5268234	95	1	4	0.2394949368	0.002524029203	99.1357152	0.2952020824	0.5690827195	93.67119281	1.22801159	5.100795598							0	0	0	-897.5268234	0.002524029203	-13638.7988216648	
897.4468234	95	1	4	0.2414114669	0.002518176659	99.13405225	0.2955578781	0.5703898767	93.65740164	1.230365602	5.112232761							0	0	0	-897.4468234	0.002518176659	-13699.9456982417	
897.3668234	95	1	4	0.2433187474	0.002512350208	99.13238998	0.2959128849	0.5716971351	93.6436119	1.232719189	5.123668908							0	0	0	-897.3668234	0.002512350208	-13761.2302529563	
897.2868234	95	1	4	0.2452168434	0.002506549676	99.1307284	0.2962671041	0.5730044949	93.62982361	1.235072352	5.135104038							0	0	0	-897.2868234	0.002506549676	-13822.6535964359	
897.2068234	95	1	4	0.2471058195	0.002500774892	99.12906751	0.2966205371	0.574311956	93.61603676	1.237425093	5.146538146							0	0	0	-897.2068234	0.002500774892	-13884.2168769289	
897.1268234	95	1	4	0.2489857396	0.002495025686	99.1274073	0.2969731851	0.5756195185	93.60225135	1.239777415	5.157971232							0	0	0	-897.1268234	0.002495025686	-13945.9176880368	
897.0468234	95	1	4	0.2508566671	0.002489301888	99.12574777	0.2973250496	0.5769271825	93.58846739	1.242129319	5.169403292							0	0	0	-897.0468234	0.002489301888	-14007.7585476625	
896.9668234	95	1	4	0.2527186648	0.002483603333	99.12408892	0.2976761317	0.5782349479	93.57468487	1.244480807	5.180834323							0	0	0	-896.9668234	0.002483603333	-14069.7394976182	
896.8868234	95	1	4	0.2545717948	0.002477929854	99.12243075	0.2980264329	0.579542815	93.56090379	1.246831881	5.192264324							0	0	0	-896.8868234	0.002477929854	-14131.856997057	
896.8068234	95	1	4	0.2564161188	0.002472281286	99.12077326	0.2983759544	0.5808507836	93.54712417	1.249182544	5.203693291							0	0	0	-896.8068234	0.002472281286	-14194.1149515337	
