T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(MG@DIAMOND_A4)	w(SI@DIAMOND_A4)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
881.4510308	92	1	7	0.1035478136	0.001673189951	98.87016933	0.2235427955	0.9062878761	91.20204309	1.090042338	7.70791457							0	0	0	-881.4510308	0.001673189951	-29246.1774102946	
881.3710308	92	1	7	0.1050478784	0.0016704588	98.8685861	0.223675243	0.9077386573	91.18921502	1.09149199	7.71929299							0	0	0	-881.3710308	0.0016704588	-29337.4041699457	
881.2910308	92	1	7	0.1065429958	0.001667736136	98.86700307	0.2238073234	0.9091896115	91.1763891	1.092941477	7.730669419							0	0	0	-881.2910308	0.001667736136	-29428.7850032046	
881.2110308	92	1	7	0.1080331899	0.00166502192	98.86542022	0.223939037	0.9106407388	91.16356535	1.094390799	7.742043854							0	0	0	-881.2110308	0.00166502192	-29520.3120467019	
881.1310308	92	1	7	0.1095184846	0.001662316113	98.86383758	0.2240703845	0.9120920392	91.15074375	1.095839956	7.753416298							0	0	0	-881.1310308	0.001662316113	-29611.9882194305	
881.0510308	92	1	7	0.1109989033	0.001659618677	98.86225512	0.2242013664	0.9135435131	91.1379243	1.097288949	7.764786749							0	0	0	-881.0510308	0.001659618677	-29703.810915549	
880.9710308	92	1	7	0.1124744698	0.001656929573	98.86067286	0.2243319831	0.9149951605	91.12510701	1.098737778	7.776155208							0	0	0	-880.9710308	0.001656929573	-29795.7832037236	
880.8910308	92	1	7	0.1139452073	0.001654248764	98.85909078	0.2244622352	0.9164469815	91.11229188	1.100186444	7.787521674							0	0	0	-880.8910308	0.001654248764	-29887.9024231806	
880.8110308	92	1	7	0.1154111391	0.001651576211	98.8575089	0.2245921233	0.9178989764	91.0994789	1.101634948	7.798886149							0	0	0	-880.8110308	0.001651576211	-29980.1717957957	
880.7310308	92	1	7	0.1168722882	0.001648911878	98.85592721	0.2247216478	0.9193511451	91.08666808	1.103083289	7.810248631							0	0	0	-880.7310308	0.001648911878	-30072.5999804772	
880.6510308	92	1	7	0.1183286776	0.001646255728	98.8543457	0.2248508092	0.920803488	91.07385941	1.104531469	7.821609122							0	0	0	-880.6510308	0.001646255728	-30165.1732598512	
880.5710308	92	1	7	0.11978033	0.001643607723	98.85276439	0.2249796082	0.9222560052	91.06105289	1.105979487	7.832967621							0	0	0	-880.5710308	0.001643607723	-30257.889109082	
880.4910308	92	1	7	0.121227268	0.001640967826	98.85118326	0.2251080451	0.9237086967	91.04824853	1.107427345	7.844324128							0	0	0	-880.4910308	0.001640967826	-30350.7564044423	
880.4110308	92	1	7	0.1226695143	0.001638336001	98.84960232	0.2252361206	0.9251615628	91.03544631	1.108875043	7.855678643							0	0	0	-880.4110308	0.001638336001	-30443.7726042159	
880.3310308	92	1	7	0.1241070911	0.001635712211	98.84802156	0.225363835	0.9266146035	91.02264625	1.110322581	7.867031167							0	0	0	-880.3310308	0.001635712211	-30536.9411286175	
880.2510308	92	1	7	0.1255400206	0.001633096421	98.84644099	0.225491189	0.928067819	91.00984834	1.11176996	7.8783817							0	0	0	-880.2510308	0.001633096421	-30630.2593850774	
880.1710308	92	1	7	0.1269683249	0.001630488594	98.84486061	0.2256181831	0.9295212096	90.99705258	1.113217181	7.889730241							0	0	0	-880.1710308	0.001630488594	-30723.7250233521	
880.0910308	92	1	7	0.1283920261	0.001627888695	98.84328041	0.2257448177	0.9309747752	90.98425897	1.114664243	7.901076791							0	0	0	-880.0910308	0.001627888695	-30817.3413360225	
880.0110308	92	1	7	0.1298111457	0.001625296688	98.84170039	0.2258710934	0.9324285161	90.9714675	1.116111148	7.91242135							0	0	0	-880.0110308	0.001625296688	-30911.1119326899	
879.9310308	92	1	7	0.1312257056	0.001622712539	98.84012056	0.2259970107	0.9338824324	90.95867819	1.117557895	7.923763918							0	0	0	-879.9310308	0.001622712539	-31005.0282201381	
879.8510308	92	1	7	0.1326357273	0.001620136211	98.83854091	0.2261225701	0.9353365243	90.94589102	1.119004486	7.935104496							0	0	0	-879.8510308	0.001620136211	-31099.08786121	
879.7710308	92	1	7	0.1340412321	0.00161756767	98.83696144	0.226247772	0.9367907918	90.933106	1.12045092	7.946443083							0	0	0	-879.7710308	0.00161756767	-31193.3063930161	
879.6910308	92	1	7	0.1354422413	0.001615006882	98.83538215	0.2263726171	0.9382452352	90.92032312	1.121897199	7.957779679							0	0	0	-879.6910308	0.001615006882	-31287.6691951852	
879.6110308	92	1	7	0.1368387761	0.001612453811	98.83380304	0.2264971058	0.9396998546	90.90754239	1.123343323	7.969114285							0	0	0	-879.6110308	0.001612453811	-31382.1862270867	
879.5310308	92	1	7	0.1382308575	0.001609908425	98.83222411	0.2266212385	0.9411546501	90.89476381	1.124789291	7.980446901							0	0	0	-879.5310308	0.001609908425	-31476.8547999255	
879.4510308	92	1	7	0.1396185063	0.001607370688	98.83064536	0.2267450159	0.9426096219	90.88198737	1.126235106	7.991777526							0	0	0	-879.4510308	0.001607370688	-31571.6665101094	
879.3710308	92	1	7	0.1410017432	0.001604840567	98.82906679	0.2268684384	0.9440647701	90.86921307	1.127680766	8.003106162							0	0	0	-879.3710308	0.001604840567	-31666.631155392	
879.2910308	92	1	7	0.142380589	0.001602318028	98.8274884	0.2269915065	0.9455200948	90.85644092	1.129126273	8.014432808							0	0	0	-879.2910308	0.001602318028	-31761.7464062897	
879.2110308	92	1	7	0.1437550641	0.001599803038	98.82591018	0.2271142207	0.9469755963	90.84367091	1.130571628	8.025757465							0	0	0	-879.2110308	0.001599803038	-31857.016122609	
879.1310308	92	1	7	0.1451251888	0.001597295564	98.82433214	0.2272365815	0.9484312747	90.83090304	1.13201683	8.037080132							0	0	0	-879.1310308	0.001597295564	-31952.4315121855	
879.0510308	92	1	7	0.1464909834	0.001594795572	98.82275428	0.2273585894	0.9498871301	90.81813731	1.13346188	8.04840081							0	0	0	-879.0510308	0.001594795572	-32047.9965804846	
878.9710308	92	1	7	0.147852468	0.00159230303	98.82117659	0.227480245	0.9513431626	90.80537372	1.134906778	8.059719499							0	0	0	-878.9710308	0.00159230303	-32143.7152156951	
878.8910308	92	1	7	0.1492096626	0.001589817905	98.81959908	0.2276015486	0.9527993724	90.79261228	1.136351525	8.071036199							0	0	0	-878.8910308	0.001589817905	-32239.5785791393	
878.8110308	92	1	7	0.1505625872	0.001587340164	98.81802174	0.2277225008	0.9542557596	90.77985297	1.137796122	8.082350911							0	0	0	-878.8110308	0.001587340164	-32335.5972812521	
878.7310308	92	1	7	0.1519112613	0.001584869776	98.81644457	0.2278431021	0.9557123245	90.7670958	1.139240569	8.093663634							0	0	0	-878.7310308	0.001584869776	-32431.7622086143	
878.6510308	92	1	7	0.1532557047	0.001582406707	98.81486758	0.227963353	0.9571690671	90.75434077	1.140684866	8.104974369							0	0	0	-878.6510308	0.001582406707	-32528.0777441279	
878.5710308	92	1	7	0.1545959369	0.001579950927	98.81329076	0.2280832539	0.9586259876	90.74158787	1.142129014	8.116283116							0	0	0	-878.5710308	0.001579950927	-32624.5545320579	
878.4910308	92	1	7	0.1559319773	0.001577502404	98.81171411	0.2282028054	0.9600830861	90.72883711	1.143573013	8.127589875							0	0	0	-878.4910308	0.001577502404	-32721.1770368425	
878.4110308	92	1	7	0.1572638451	0.001575061106	98.81013763	0.2283220079	0.9615403628	90.71608849	1.145016864	8.138894646							0	0	0	-878.4110308	0.001575061106	-32817.9427518691	
878.3310308	92	1	7	0.1585915595	0.001572627001	98.80856132	0.228440862	0.9629978178	90.703342	1.146460566	8.15019743							0	0	0	-878.3310308	0.001572627001	-32914.8627516417	
878.2510308	92	1	7	0.1599151396	0.001570200059	98.80698518	0.2285593681	0.9644554513	90.69059765	1.147904122	8.161498227							0	0	0	-878.2510308	0.001570200059	-33011.9345276454	
878.1710308	92	1	7	0.1612346042	0.001567780248	98.80540921	0.2286775267	0.9659132634	90.67785543	1.149347531	8.172797037							0	0	0	-878.1710308	0.001567780248	-33109.1558512248	
878.0910308	92	1	7	0.1625499723	0.001565367538	98.80383341	0.2287953383	0.9673712542	90.66511535	1.150790793	8.18409386							0	0	0	-878.0910308	0.001565367538	-33206.531065316	
878.0110308	92	1	7	0.1638612624	0.001562961898	98.80225777	0.2289128033	0.968829424	90.65237739	1.152233909	8.195388697							0	0	0	-878.0110308	0.001562961898	-33304.0579035416	
877.9310308	92	1	7	0.1651684933	0.001560563298	98.8006823	0.2290299224	0.9702877728	90.63964157	1.153676879	8.206681548							0	0	0	-877.9310308	0.001560563298	-33401.7338985709	
877.8510308	92	1	7	0.1664716833	0.001558171707	98.799107	0.2291466958	0.9717463009	90.62690788	1.155119705	8.217972412							0	0	0	-877.8510308	0.001558171707	-33499.5567059577	
877.7710308	92	1	7	0.1677708509	0.001555787095	98.79753187	0.2292631242	0.9732050083	90.61417632	1.156562385	8.229261291							0	0	0	-877.7710308	0.001555787095	-33597.5379704326	
877.6910308	92	1	7	0.1690660143	0.001553409433	98.7959569	0.229379208	0.9746638951	90.60144689	1.158004922	8.240548184							0	0	0	-877.6910308	0.001553409433	-33695.6682140224	
877.6110308	92	1	7	0.1703571917	0.00155103869	98.79438209	0.2294949477	0.9761229617	90.58871959	1.159447314	8.251833091							0	0	0	-877.6110308	0.00155103869	-33793.9451809885	
877.5310308	92	1	7	0.171644401	0.001548674837	98.79280745	0.2296103437	0.977582208	90.57599442	1.160889563	8.263116014							0	0	0	-877.5310308	0.001548674837	-33892.3806873323	
877.4510308	92	1	7	0.1729276603	0.001546317845	98.79123297	0.2297253965	0.9790416343	90.56327138	1.162331669	8.274396952							0	0	0	-877.4510308	0.001546317845	-33990.9652207028	
877.3710308	92	1	7	0.1742069873	0.001543967684	98.78965865	0.2298401067	0.9805012406	90.55055046	1.163773633	8.285675906							0	0	0	-877.3710308	0.001543967684	-34089.6964514868	
877.2910308	92	1	7	0.1754823999	0.001541624325	98.7880845	0.2299544747	0.9819610272	90.53783167	1.165215454	8.296952875							0	0	0	-877.2910308	0.001541624325	-34188.5791909559	
877.2110308	92	1	7	0.1767539155	0.001539287739	98.7865105	0.2300685009	0.9834209941	90.52511501	1.166657134	8.30822786							0	0	0	-877.2110308	0.001539287739	-34287.6184645073	
877.1310308	92	1	7	0.1780215517	0.001536957898	98.78493667	0.2301821858	0.9848811416	90.51240047	1.168098673	8.319500862							0	0	0	-877.1310308	0.001536957898	-34386.8044784328	
877.0510308	92	1	7	0.179285326	0.001534634772	98.783363	0.23029553	0.9863414698	90.49968805	1.16954007	8.33077188							0	0	0	-877.0510308	0.001534634772	-34486.1424371106	
876.9710308	92	1	7	0.1805452557	0.001532318334	98.78178949	0.2304085338	0.9878019787	90.48697776	1.170981328	8.342040915							0	0	0	-876.9710308	0.001532318334	-34585.6447698667	
876.8910308	92	1	7	0.1818013578	0.001530008556	98.78021613	0.2305211978	0.9892626687	90.47426959	1.172422445	8.353307967							0	0	0	-876.8910308	0.001530008556	-34685.2867433237	
876.8110308	92	1	7	0.1830536497	0.001527705408	98.77864294	0.2306335224	0.9907235397	90.46156354	1.173863423	8.364573037							0	0	0	-876.8110308	0.001527705408	-34785.0735778915	
876.7310308	92	1	7	0.1843021481	0.001525408863	98.7770699	0.2307455081	0.9921845921	90.44885961	1.175304261	8.375836124							0	0	0	-876.7310308	0.001525408863	-34885.0254949737	
876.6510308	92	1	7	0.1855468702	0.001523118894	98.77549702	0.2308571554	0.9936458258	90.43615781	1.176744961	8.38709723							0	0	0	-876.6510308	0.001523118894	-34985.1249939155	
876.5710308	92	1	7	0.1867878326	0.001520835472	98.77392429	0.2309684647	0.9951072411	90.42345812	1.178185523	8.398356354							0	0	0	-876.5710308	0.001520835472	-35085.3775745157	
876.4910308	92	1	7	0.1880250521	0.001518558571	98.77235173	0.2310794364	0.9965688381	90.41076056	1.179625947	8.409613496							0	0	0	-876.4910308	0.001518558571	-35185.7806542662	
876.4110308	92	1	7	0.1892585452	0.001516288162	98.77077931	0.2311900712	0.9980306169	90.39806511	1.181066233	8.420868657							0	0	0	-876.4110308	0.001516288162	-35286.3321410515	
876.3310308	92	1	7	0.1904883286	0.001514024219	98.76920705	0.2313003693	0.9994925778	90.38537178	1.182506383	8.432121838							0	0	0	-876.3310308	0.001514024219	-35387.045116826	
876.2510308	92	1	7	0.1917144186	0.001511766715	98.76763495	0.2314103313	1.000954721	90.37268057	1.183946395	8.443373038							0	0	0	-876.2510308	0.001511766715	-35487.9016737913	
876.1710308	92	1	7	0.1929368315	0.001509515622	98.766063	0.2315199577	1.002417046	90.35999147	1.185386272	8.454622258							0	0	0	-876.1710308	0.001509515622	-35588.9073924455	
876.0910308	92	1	7	0.1941555836	0.001507270914	98.7644912	0.2316292489	1.003879554	90.34730449	1.186826012	8.465869499							0	0	0	-876.0910308	0.001507270914	-35690.0757324936	
876.0110308	92	1	7	0.1953706909	0.001505032565	98.76291955	0.2317382053	1.005342244	90.33461962	1.188265618	8.477114759							0	0	0	-876.0110308	0.001505032565	-35791.3965024177	
875.9310308	92	1	7	0.1965821696	0.001502800548	98.76134806	0.2318468275	1.006805117	90.32193687	1.189705088	8.488358041							0	0	0	-875.9310308	0.001502800548	-35892.8593836886	
875.8510308	92	1	7	0.1977900356	0.001500574836	98.75977671	0.2319551159	1.008268173	90.30925623	1.191144424	8.499599344							0	0	0	-875.8510308	0.001500574836	-35994.4781771643	
875.7710308	92	1	7	0.1989943048	0.001498355404	98.75820552	0.2320630709	1.009731412	90.29657771	1.192583625	8.510838669							0	0	0	-875.7710308	0.001498355404	-36096.2586403663	
875.6910308	92	1	7	0.2001949928	0.001496142226	98.75663447	0.232170693	1.011194834	90.28390129	1.194022693	8.522076015							0	0	0	-875.6910308	0.001496142226	-36198.1822464812	
875.6110308	92	1	7	0.2013921154	0.001493935275	98.75506358	0.2322779826	1.01265844	90.27122699	1.195461627	8.533311384							0	0	0	-875.6110308	0.001493935275	-36300.2631913646	
875.5310308	92	1	7	0.2025856882	0.001491734527	98.75349283	0.2323849403	1.014122229	90.2585548	1.196900429	8.544544775							0	0	0	-875.5310308	0.001491734527	-36402.4906490488	
875.4510308	92	1	7	0.2037757266	0.001489539954	98.75192223	0.2324915664	1.015586201	90.24588471	1.198339098	8.555776189							0	0	0	-875.4510308	0.001489539954	-36504.8709711086	
875.3710308	92	1	7	0.2049622461	0.001487351533	98.75035178	0.2325978615	1.017050358	90.23321674	1.199777634	8.567005627							0	0	0	-875.3710308	0.001487351533	-36607.4182437237	
875.2910308	92	1	7	0.2061452619	0.001485169238	98.74878148	0.2327038259	1.018514698	90.22055087	1.201216039	8.578233088							0	0	0	-875.2910308	0.001485169238	-36710.1052918642	
875.2110308	92	1	7	0.2073247894	0.001482993043	98.74721132	0.2328094602	1.019979222	90.20788711	1.202654313	8.589458573							0	0	0	-875.2110308	0.001482993043	-36812.9381267118	
