T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	w(LI@ALCU_THETA)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
645.4306947	80	19	1	1	0.6604300181	98.69991008	0.7703147456	0.5297751747							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-645.4306947	0.6604300181	-7074.28053632689	
642.8706947	80	19	1	1	0.66007152	98.73042482	0.7487996941	0.5207754865							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-642.8706947	0.66007152	-7210.3907061616	
640.3106947	80	19	1	1	0.6597198023	98.7604009	0.7277478032	0.5118512959							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-640.3106947	0.6597198023	-7349.69405119672	
637.7506947	80	19	1	1	0.6593747643	98.78984495	0.7071518229	0.503003232							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-637.7506947	0.6593747643	-7492.29176572678	
635.1906947	80	19	1	1	0.6590363066	98.81876349	0.6870046047	0.4942319026							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-635.1906947	0.6590363066	-7638.29192968557	
632.6306947	80	19	1	1	0.658704332	98.84716301	0.6672990989	0.4855378937							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-632.6306947	0.658704332	-7787.80499664756	
630.0706947	80	19	1	1	0.6583787444	98.87504988	0.648028351	0.4769217705							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-630.0706947	0.6583787444	-7940.94418235231	
627.5106947	80	19	1	1	0.6580594496	98.90243042	0.6291854994	0.4683840768							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-627.5106947	0.6580594496	-8097.83273740374	
624.9506947	80	19	1	1	0.6577463549	98.92931089	0.6107637724	0.4599253358							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-624.9506947	0.6577463549	-8258.59401858355	
622.3906947	80	19	1	1	0.657439369	98.95569746	0.5927564853	0.4515460497							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-622.3906947	0.657439369	-8423.35467142385	
619.8306947	80	19	1	1	0.6571384019	98.98159626	0.5751570384	0.4432467003							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-619.8306947	0.6571384019	-8592.25048807107	
617.2706947	80	19	1	1	0.6568433652	99.00701334	0.5579589143	0.435027749							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-617.2706947	0.6568433652	-8765.42072855688	
614.7106947	80	19	1	1	0.6565541716	99.03195469	0.5411556755	0.4268896368							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-614.7106947	0.6565541716	-8943.01052408918	
612.1506947	80	19	1	1	0.6562707353	99.05642625	0.5247409627	0.4188327845							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-612.1506947	0.6562707353	-9125.17167000157	
609.5906947	80	19	1	1	0.6559929716	99.08043392	0.508708492	0.4108575929							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-609.5906947	0.6559929716	-9312.06057540713	
607.0306947	80	19	1	1	0.6557207971	99.1039835	0.4930520536	0.4029644429							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-607.0306947	0.6557207971	-9503.8391542997	
604.4706947	80	19	1	1	0.6554541294	99.12708079	0.4777655096	0.3951536957							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-604.4706947	0.6554541294	-9700.67564119594	
601.9106947	80	19	1	1	0.6551928873	99.14973152	0.4628427919	0.3874256928							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-601.9106947	0.6551928873	-9902.75199695682	
599.3506947	80	19	1	1	0.6549369909	99.17194134	0.4482779012	0.3797807559							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-599.3506947	0.6549369909	-10110.2491629707	
596.7906947	80	19	1	1	0.654686361	99.19371591	0.4340649046	0.3722191875							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-596.7906947	0.654686361	-10323.3575457542	
594.2306947	80	19	1	1	0.6544409197	99.21506079	0.4201979346	0.3647412707							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-594.2306947	0.6544409197	-10542.2801325341	
591.6706947	80	19	1	1	0.65420059	99.23598154	0.4066711875	0.3573472692							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-591.6706947	0.65420059	-10767.2215514384	
589.1106947	80	19	1	1	0.6539652958	99.25648365	0.3934789216	0.3500374278							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-589.1106947	0.6539652958	-10998.4008916075	
586.5506947	80	19	1	1	0.6537349621	99.27657257	0.3806154566	0.3428119719							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-586.5506947	0.6537349621	-11236.0452353749	
583.9906947	80	19	1	1	0.6535095147	99.29625372	0.3680751715	0.3356711082							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-583.9906947	0.6535095147	-11480.3881514404	
581.4306947	80	19	1	1	0.6532888803	99.31553247	0.3558525043	0.3286150243							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-581.4306947	0.6532888803	-11737.0086927758	
578.8706947	80	19	1	1	0.6530731763	99.33441416	0.3439419476	0.3216438882							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-578.8706947	0.6530731763	-11995.137782101	
576.3106947	80	19	1	1	0.6528619469	99.35290409	0.332338058	0.3147578518							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-576.3106947	0.6528619469	-12255.8425567356	
573.7506947	80	19	1	1	0.6526553152	99.37100751	0.3210354397	0.3079570458							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-573.7506947	0.6526553152	-12529.5290816064	
571.1906947	80	19	1	1	0.6524532119	99.38872966	0.3100287541	0.3012415829							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-571.1906947	0.6524532119	-12811.2695549346	
568.6306947	80	19	1	1	0.6522555676	99.40607573	0.2993127161	0.2946115576							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-568.6306947	0.6522555676	-13101.3583549991	
566.0706947	80	19	1	1	0.6520623141	99.42305086	0.2888820932	0.2880670458							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-566.0706947	0.6520623141	-13400.1170403137	
563.5106947	80	19	1	1	0.6518733836	99.43966019	0.2787317047	0.281608105							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-563.5106947	0.6518733836	-13707.8668493336	
560.9506947	80	19	1	1	0.651688709	99.4559088	0.2688564215	0.2752347745							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-560.9506947	0.651688709	-14024.9622719051	
558.3906947	80	19	1	1	0.6515082241	99.47180176	0.2592511646	0.2689470753							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-558.3906947	0.6515082241	-14351.7671672716	
555.8306947	80	19	1	1	0.6513318632	99.48734408	0.2499109051	0.2627450101							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-555.8306947	0.6513318632	-14688.6649911506	
553.2706947	80	19	1	1	0.6511595615	99.50254077	0.2408306635	0.2566285636							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-553.2706947	0.6511595615	-15036.0524221499	
550.7106947	80	19	1	1	0.6509912546	99.51739679	0.2320055088	0.2505977025							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-550.7106947	0.6509912546	-15394.3429812829	
548.1506947	80	19	1	1	0.6508268789	99.53191707	0.2234305586	0.2446523753							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-548.1506947	0.6508268789	-15763.9736620334	
545.5906947	80	19	1	1	0.6506663713	99.54610651	0.2151009781	0.2387925127							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-545.5906947	0.6506663713	-16145.4049596677	
543.0306947	80	19	1	1	0.6505096695	99.55996999	0.2070119802	0.2330180274							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-543.0306947	0.6505096695	-16539.1139742022	
540.4706947	80	19	1	1	0.6503567116	99.57351236	0.1991588247	0.2273288142							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-540.4706947	0.6503567116	-16945.5979285786	
537.9106947	80	19	1	1	0.6502074364	99.58673843	0.1915368181	0.2217247504							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-537.9106947	0.6502074364	-17365.3954400618	
535.3506947	80	19	1	1	0.6500617834	99.59965299	0.1841413136	0.2162056952							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-535.3506947	0.6500617834	-17799.0420661993	
532.7906947	80	19	1	1	0.6499196923	99.6122608	0.1769677103	0.2107714903							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-532.7906947	0.6499196923	-18247.1219006128	
530.2306947	80	19	1	1	0.6497811038	99.62456659	0.1700114537	0.2054219598							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-530.2306947	0.6497811038	-18710.2517774118	
527.6706947	80	19	1	1	0.6496459589	99.63657506	0.1632680347	0.2001569102							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-527.6706947	0.6496459589	-19189.0567026406	
525.1106947	80	19	1	1	0.6495141992	99.64829088	0.15673299	0.1949761303							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-525.1106947	0.6495141992	-19684.205686547	
522.5506947	80	19	1	1	0.6493857668	99.65971871	0.150401902	0.1898793918							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-522.5506947	0.6493857668	-20196.4034418267	
519.9906947	80	19	1	1	0.6492606044	99.67086315	0.1442703983	0.1848664485							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-519.9906947	0.6492606044	-20726.3910721916	
517.4306947	80	19	1	1	0.6491386552	99.68172881	0.1383341519	0.1799370373							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-517.4306947	0.6491386552	-21274.9314157731	
514.8706947	80	19	1	1	0.6490198628	99.69232024	0.1325888814	0.1750908776							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-514.8706947	0.6490198628	-21842.8558504681	
512.3106947	80	19	1	1	0.6489041716	99.70264198	0.1270303504	0.1703276715							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-512.3106947	0.6489041716	-22431.0177958672	
509.7506947	80	19	1	1	0.6487915262	99.71269853	0.1216543681	0.1656471041							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-509.7506947	0.6487915262	-23040.3110132614	
507.1906947	80	19	1	1	0.6486818719	99.72249437	0.1164567889	0.1610488432							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-507.1906947	0.6486818719	-23671.6929223305	
504.6306947	80	19	1	1	0.6485751544	99.73203395	0.1114335137	0.1565325402							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-504.6306947	0.6485751544	-24326.1532740869	
502.0706947	80	19	1	1	0.6484713199	99.74132169	0.1065804862	0.1520978279							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-502.0706947	0.6484713199	-25004.7452137357	
499.5106947	80	19	1	1	0.6483703151	99.75036198	0.1018936983	0.1477443238							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-499.5106947	0.6483703151	-25708.5793725361	
496.9506947	80	19	1	1	0.6482720872	99.75915918	0.09736918714	0.1434716281							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-496.9506947	0.6482720872	-26438.8419340419	
494.3906947	80	19	1	1	0.648176584	99.76771764	0.09300303546	0.1392793241							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-494.3906947	0.648176584	-27196.740039781	
491.8306947	80	19	1	1	0.6480837535	99.77604165	0.08879137219	0.1351669786							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-491.8306947	0.6480837535	-27983.5820670791	
489.2706947	80	19	1	1	0.6479935445	99.78413549	0.08473037252	0.1311341415							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-489.2706947	0.6479935445	-28800.7570423856	
486.7106947	80	19	1	1	0.6479059061	99.7920034	0.08081625809	0.1271803467							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-486.7106947	0.6479059061	-29649.6902685778	
484.1506947	80	19	1	1	0.6478207879	99.79964959	0.0770452972	0.1233051114							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-484.1506947	0.6478207879	-30531.8979213993	
481.5906947	80	19	1	1	0.6477381399	99.80707826	0.07341380502	0.1195079364							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-481.5906947	0.6477381399	-31449.0230183603	
479.0306947	80	19	1	1	0.6476579128	99.81429355	0.06991814385	0.1157883065							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-479.0306947	0.6476579128	-32402.7788850735	
476.4706947	80	19	1	1	0.6475800576	99.82129959	0.06655472335	0.1121456904							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-476.4706947	0.6475800576	-33394.942297219	
473.9106947	80	19	1	1	0.6475045258	99.82810046	0.06332000076	0.1085795409							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-473.9106947	0.6475045258	-34427.4304759508	
471.3506947	80	19	1	1	0.6474312694	99.83470022	0.06021048118	0.1050892947							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-471.3506947	0.6474312694	-35502.3000670297	
468.7906947	80	19	1	1	0.647360241	99.84110291	0.05722271787	0.1016743731							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-468.7906947	0.647360241	-36621.6207755351	
466.2306947	80	19	1	1	0.6472913933	99.84731251	0.05435331245	0.09833418163							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-466.2306947	0.6472913933	-37787.7055939587	
463.6706947	80	19	1	1	0.64722468	99.85333297	0.05159891521	0.09506811054							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-463.6706947	0.64722468	-39002.9818331908	
461.1106947	80	19	1	1	0.6471600549	99.85916824	0.0489562254	0.09187553472							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-461.1106947	0.6471600549	-40269.9280798563	
458.5506947	80	19	1	1	0.6470974724	99.86482219	0.04642199147	0.08875581399							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-458.5506947	0.6470974724	-41591.2800629895	
455.9906947	80	19	1	1	0.6470368874	99.8702987	0.04399301137	0.08570829322							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-455.9906947	0.6470368874	-42969.9139070137	
453.4306947	80	19	1	1	0.6469782553	99.87560156	0.04166613283	0.08273230254							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-453.4306947	0.6469782553	-44408.8838014883	
450.8706947	80	19	1	1	0.646921532	99.88073459	0.03943825359	0.07982715751							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-450.8706947	0.646921532	-45911.3464975379	
448.3106947	80	19	1	1	0.6468666737	99.88570152	0.03730632172	0.0769921593							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-448.3106947	0.6468666737	-47480.7907901071	
445.7506947	80	19	1	1	0.6468136374	99.89050607	0.03526733587	0.07422659496							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-445.7506947	0.6468136374	-49120.9559566823	
443.1906947	80	19	1	1	0.6467623805	99.89515192	0.03331834549	0.07152973755							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-443.1906947	0.6467623805	-50835.5399151191	
440.6306947	80	19	1	1	0.6467128606	99.8996427	0.03145645112	0.06890084645							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-440.6306947	0.6467128606	-52628.7938901268	
438.0706947	80	19	1	1	0.6466650363	99.90398203	0.02967880459	0.06633916754							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-438.0706947	0.6466650363	-54505.1447425232	
435.5106947	80	19	1	1	0.6466188663	99.90817346	0.02798260928	0.0638439335							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-435.5106947	0.6466188663	-56469.1884701421	
432.9506947	80	19	1	1	0.64657431	99.91222052	0.02636512031	0.06141436403							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-432.9506947	0.64657431	-58525.9564612963	
430.3906947	80	19	1	1	0.6465313272	99.91612669	0.02482364476	0.05904966613							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-430.3906947	0.6465313272	-60680.8505637685	
427.8306947	80	19	1	1	0.6464898784	99.91989542	0.02335554182	0.05674903443							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-427.8306947	0.6464898784	-62939.6145698095	
425.2706947	80	19	1	1	0.6464499245	99.92353013	0.021958223	0.05451165143							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-425.2706947	0.6464499245	-65308.0660061541	
422.7106947	80	19	1	1	0.6464114267	99.92703416	0.02062915226	0.05233668783							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-422.7106947	0.6464114267	-67792.9418014648	
420.1506947	80	19	1	1	0.6463743472	99.93041085	0.01936584613	0.05022330288							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-420.1506947	0.6463743472	-70401.1941564647	
417.5906947	80	19	1	1	0.6463386483	99.93366348	0.01816587385	0.04817064468							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-417.5906947	0.6463386483	-73139.9443839801	
415.0306947	80	19	1	1	0.6463042929	99.93679529	0.01702685744	0.04617785054							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-415.0306947	0.6463042929	-76017.4952408462	
412.4706947	80	19	1	1	0.6462712447	99.93980948	0.01594647177	0.04424404735							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-412.4706947	0.6462712447	-79042.3969522529	
409.9106947	80	19	1	1	0.6462394677	99.9427092	0.0149224446	0.04236835196							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-409.9106947	0.6462394677	-82223.484580335	
407.3506947	80	19	1	1	0.6462089264	99.94549757	0.01395255661	0.04054987156							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-407.3506947	0.6462089264	-85570.7173880839	
404.7906947	80	19	1	1	0.646179586	99.94817765	0.01303464139	0.03878770407							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-404.7906947	0.646179586	-89094.7758316951	
402.2306947	80	19	1	1	0.6461514122	99.95075248	0.01216658538	0.03708093858							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-402.2306947	0.6461514122	-92806.49172994	
399.6706947	80	19	1	1	0.646124371	99.95322502	0.01134632786	0.03542865578							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-399.6706947	0.646124371	-96718.2185325196	
397.1106947	80	19	1	1	0.6460984293	99.95559821	0.01057186078	0.03382992837							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-397.1106947	0.6460984293	-100843.324423806	
394.5506947	80	19	1	1	0.6460735544	99.95787495	0.009841228718	0.03228382158							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-394.5506947	0.6460735544	-105195.284250266	
391.9906947	80	19	1	1	0.646049714	99.96005808	0.009152528669	0.03078939357							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-391.9906947	0.646049714	-109789.71087245	
389.4306947	80	19	1	1	0.6460268767	99.96215039	0.008503909884	0.02934569598							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-389.4306947	0.6460268767	-114642.79844802	
386.8706947	80	19	1	1	0.6460050113	99.96415465	0.007893573647	0.02795177437							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-386.8706947	0.6460050113	-119771.693687513	
384.3106947	80	19	1	1	0.6459840873	99.96607356	0.007319773025	0.02660666878							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-384.3106947	0.6459840873	-125195.502309262	
381.7506947	80	19	1	1	0.6459640747	99.96790977	0.006780812583	0.02530941422							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-381.7506947	0.6459640747	-130935.393568941	
379.1906947	80	19	1	1	0.6459449443	99.96966591	0.006275048063	0.02405904123							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-379.1906947	0.6459449443	-137013.060543214	
376.6306947	80	19	1	1	0.6459266671	99.97134454	0.005800886034	0.02285457642							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-376.6306947	0.6459266671	-143452.23980277	
374.0706947	80	19	1	1	0.6459092149	99.97294817	0.005356783503	0.02169504303							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-374.0706947	0.6459092149	-150279.523989507	
371.5106947	80	19	1	1	0.64589256	99.97447929	0.004941247494	0.02057946151							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-371.5106947	0.64589256	-157522.08473272	
368.9506947	80	19	1	1	0.6458766751	99.97594032	0.004552834587	0.0195068501							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-368.9506947	0.6458766751	-165210.92466154	
366.3906947	80	19	1	1	0.6458615337	99.97733362	0.004190150427	0.01847622541							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-366.3906947	0.6458615337	-173379.446561669	
363.8306947	80	19	1	1	0.6458471097	99.97866155	0.003851849195	0.01748660307							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-363.8306947	0.6458471097	-182063.829142773	
361.2706947	80	19	1	1	0.6458333777	99.97992637	0.00353663305	0.01653699829							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-361.2706947	0.6458333777	-191302.275852161	
358.7106947	80	19	1	1	0.6458203126	99.98113032	0.003243251526	0.01562642653							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-358.7106947	0.6458203126	-201138.415242366	
356.1506947	80	19	1	1	0.6458078902	99.98227559	0.002970500904	0.01475390411							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-356.1506947	0.6458078902	-211619.140390709	
353.5906947	80	19	1	1	0.6457960866	99.98336433	0.002717223549	0.01391844885							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-353.5906947	0.6457960866	-222792.642640937	
351.0306947	80	19	1	1	0.6457848784	99.98439861	0.00248230721	0.01311908072							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-351.0306947	0.6457848784	-234717.364348056	
348.4706947	80	19	1	1	0.6457742431	99.98538049	0.002264684291	0.0123548225							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-348.4706947	0.6457742431	-247452.151211441	
345.9106947	80	19	1	1	0.6457641583	99.98631197	0.002063331093	0.01162470043							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-345.9106947	0.6457641583	-261062.997278951	
343.3506947	80	19	1	1	0.6457546025	99.98719499	0.00187726702	0.01092774488							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-343.3506947	0.6457546025	-275624.635599976	
340.7906947	80	19	1	1	0.6457455546	99.98803146	0.00170555376	0.01026299099							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-340.7906947	0.6457455546	-291214.379070494	
338.2306947	80	19	1	1	0.645736994	99.98882323	0.001547294436	0.0096294794							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-338.2306947	0.645736994	-307919.986607992	
335.6706947	80	19	1	1	0.6457289007	99.98957211	0.001401632733	0.009026256833							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-335.6706947	0.6457289007	-325837.811671188	
333.1106947	80	19	1	1	0.6457212552	99.99027987	0.001267751993	0.00845237683							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-333.1106947	0.6457212552	-345072.135944844	
330.5506947	80	19	1	1	0.6457140385	99.99094823	0.001144874296	0.007906900391							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-330.5506947	0.6457140385	-365743.362393053	
327.9906947	80	19	1	1	0.6457072323	99.99157884	0.00103225951	0.007388896641							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-327.9906947	0.6457072323	-387975.022241088	
325.4306947	80	19	1	1	0.6457008185	99.99217335	0.0009292043223	0.006897443495							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-325.4306947	0.6457008185	-411909.241887699	
322.8706947	80	19	1	1	0.6456947798	99.99273333	0.0008350412569	0.006431628313							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-322.8706947	0.6456947798	-437706.967388479	
320.3106947	80	19	1	1	0.6456890993	99.99326031	0.0007491376669	0.005990548546							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-320.3106947	0.6456890993	-465543.273788678	
317.7506947	80	19	1	1	0.6456837607	99.99375579	0.0006708947175	0.00557331238							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-317.7506947	0.6456837607	-495600.009149995	
315.1906947	80	19	1	1	0.6456787479	99.99422121	0.0005997463532	0.005179039368							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-315.1906947	0.6456787479	-528098.568175563	
312.6306947	80	19	1	1	0.6456740457	99.99465798	0.0005351582544	0.004806861052							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-312.6306947	0.6456740457	-563278.975625747	
310.0706947	80	19	1	1	0.6456696391	99.99506745	0.0004766267846	0.004455921567							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-310.0706947	0.6456696391	-601398.88348856	
307.5106947	80	19	1	1	0.6456655137	99.99545094	0.0004236779308	0.004125378245							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-307.5106947	0.6456655137	-642762.206051592	
304.9506947	80	19	1	1	0.6456616556	99.99580973	0.0003758662383	0.003814402185							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-304.9506947	0.6456616556	-687684.931572968	
302.3906947	80	19	1	1	0.6456580512	99.99614505	0.0003327737438	0.003522178823							43.66113616	54.84131265	1.497551188	43.36164434	51.06106018	5.577295482				-302.3906947	0.6456580512	-736407.512685127	
