T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
786.9158494	82	17	1	0.6352817004	0.5953379198	95.42502685	4.001753468	0.5732196836	62.24913221	36.12298959	1.627878198							0	0	0	-786.9158494	0.5953379198	461.649340720174	
786.9007957	82	17	1	0.6353148456	0.5953705386	95.4244693	4.002293486	0.5732372186	62.24727738	36.12478518	1.627937437	43.66113616	54.84131265	1.497551188				0	0	0	-786.9007957	0.5953705386	449.268631781534	
786.8858494	82	17	1	0.6383113469	0.5965340361	95.42729756	3.998377381	0.5743250538	62.24883041	36.12108062	1.630088975	43.66113616	54.84131265	1.497551188				0	0	0	-786.8858494	0.5965340361	12.9170913310385	
786.8658494	82	17	1	0.6422706688	0.5980711968	95.43106115	3.99316108	0.5757777691	62.25089955	36.11614096	1.632959493	43.66113616	54.84131265	1.497551188				0	0	0	-786.8658494	0.5980711968	13.0966203818866	
786.8258494	82	17	1	0.6500422298	0.6010867454	95.43851312	3.982815129	0.5786717543	62.25500337	36.10632778	1.638668842	43.66113616	54.84131265	1.497551188				0	0	0	-786.8258494	0.6010867454	13.4614390531105	
786.7458494	82	17	1	0.6649612304	0.6068675888	95.45312886	3.962454582	0.5844165547	62.26308117	36.08695206	1.64996677	43.66113616	54.84131265	1.497551188				0	0	0	-786.7458494	0.6068675888	14.2170672356073	
786.5858494	82	17	1	0.6926894868	0.6175923019	95.48127822	3.922976554	0.595745227	62.27875115	36.04913959	1.67210926	43.66113616	54.84131265	1.497551188				0	0	0	-786.5858494	0.6175923019	15.7397439544351	
786.2658494	82	17	1	0.7410708709	0.6362331314	95.53372354	3.84844087	0.6178355872	62.30837568	35.97684711	1.714777209	43.66113616	54.84131265	1.497551188				0	0	0	-786.2658494	0.6362331314	18.9930380187532	
785.6258494	82	17	1	0.8176045174	0.6655084481	95.62607413	3.713712942	0.6602129333	62.36213097	35.84303064	1.794838396	43.66113616	54.84131265	1.497551188				0	0	0	-785.6258494	0.6655084481	26.1168729437897	
784.3458494	82	17	1	0.923712737	0.70558127	95.77500665	3.484916646	0.7400767042	62.45446058	35.60566316	1.93987626	43.66113616	54.84131265	1.497551188				0	0	0	-784.3458494	0.70558127	40.9316796466865	
783.0658494	82	17	1	0.9968501646	0.7327941525	95.89166053	3.292446477	0.8158929932	62.53372134	35.39498469	2.071293969	43.66113616	54.84131265	1.497551188				0	0	0	-783.0658494	0.7327941525	55.1966273628239	
783.0258494	82	17	1	0.9988035517	0.7335160037	95.89491036	3.286872914	0.8182167259	62.53604456	35.38872148	2.075233965	43.66113616	54.84131265	1.497551188				0	0	0	-783.0258494	0.7335160037	55.6816945529873	
783.0058494	82	17	1	0.9997733663	0.7338743301	95.89652747	3.284094678	0.8193778475	62.53720327	35.3855959	2.077200829	43.66113616	54.84131265	1.497551188				0	0	0	-783.0058494	0.7338743301	611.863084084014	
782.9858494	82	17	1	1	0.7339046809	95.8974646	3.282863295	0.8196721015				43.66113616	54.84131265	1.497551188							-782.9858494	0.7339046809	482.409495408157	
782.9758494	82	17	1	1	0.7339456201	95.89779181	3.282569789	0.8196383975				43.66113616	54.84131265	1.497551188							-782.9758494	0.7339456201	-2751.5253176415	
