T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
487.4895295	96	0	4	1	0.8141764215	99.33968233	0	0.6603176684				81.36741808	0	18.63258192				-487.4895295	0.8141764215	-4325.13530995667	
484.9295295	96	0	4	1	0.8135890208	99.35396732	0	0.6460326753				81.36170204	0	18.63829796				-484.9295295	0.8135890208	-4392.68597201691	
482.3695295	96	0	4	1	0.813010706	99.36808595	0	0.6319140525				81.35595982	0	18.64404018				-482.3695295	0.813010706	-4462.13878418602	
479.8095295	96	0	4	1	0.8124414461	99.38203792	0	0.6179620817				81.35019145	0	18.64980855				-479.8095295	0.8124414461	-4533.57394613975	
477.2495295	96	0	4	1	0.81188121	99.39582297	0	0.6041770344				81.34439694	0	18.65560306				-477.2495295	0.81188121	-4607.07798477208	
474.6895295	96	0	4	1	0.8113299671	99.40944083	0	0.5905591707				81.33857631	0	18.66142369				-474.6895295	0.8113299671	-4682.74017651805	
472.1295295	96	0	4	1	0.8107876862	99.42289126	0	0.5771087393				81.33272957	0	18.66727043				-472.1295295	0.8107876862	-4760.65484760681	
469.5695295	96	0	4	1	0.8102543365	99.43617402	0	0.5638259767				81.32685674	0	18.67314326				-469.5695295	0.8102543365	-4840.92394544308	
467.0095295	96	0	4	1	0.8097298871	99.44928889	0	0.5507111063				81.32095783	0	18.67904217				-467.0095295	0.8097298871	-4923.65289168019	
464.4495295	96	0	4	1	0.8092143069	99.46223566	0	0.5377643382				81.31503286	0	18.68496714				-464.4495295	0.8092143069	-5008.95349456665	
461.8895295	96	0	4	1	0.8087075647	99.47501413	0	0.5249858684				81.30908182	0	18.69091818				-461.8895295	0.8087075647	-5096.94594722147	
459.3295295	96	0	4	1	0.8082096294	99.48762412	0	0.512375878				81.30310475	0	18.69689525				-459.3295295	0.8082096294	-5187.75578900175	
456.7695295	96	0	4	1	0.8077204694	99.50006547	0	0.4999345326				81.29710163	0	18.70289837				-456.7695295	0.8077204694	-5281.51723094472	
454.2095295	96	0	4	1	0.8072400533	99.51233802	0	0.4876619819				81.29107249	0	18.70892751				-454.2095295	0.8072400533	-5378.3722393441	
451.6495295	96	0	4	1	0.8067683491	99.52444164	0	0.4755583585				81.28501733	0	18.71498267				-451.6495295	0.8067683491	-5478.47231393673	
449.0895295	96	0	4	1	0.806305325	99.53637622	0	0.4636237776				81.27893616	0	18.72106384				-449.0895295	0.806305325	-5581.97670558173	
446.5295295	96	0	4	1	0.8058509483	99.54814166	0	0.451858336				81.27282898	0	18.72717102				-446.5295295	0.8058509483	-5689.05698644328	
443.9695295	96	0	4	1	0.8054051867	99.55973789	0	0.4402621117				81.26669579	0	18.73330421				-443.9695295	0.8054051867	-5799.89642314858	
441.4095295	96	0	4	1	0.8049680071	99.57116484	0	0.4288351628				81.26053661	0	18.73946339				-441.4095295	0.8049680071	-5914.68731555772	
438.8495295	96	0	4	1	0.8045393762	99.58242247	0	0.417577527				81.25435142	0	18.74564858				-438.8495295	0.8045393762	-6033.63777973323	
436.2895295	96	0	4	1	0.8041192603	99.59351078	0	0.4064892205				81.24814025	0	18.75185975				-436.2895295	0.8041192603	-6156.9677352858	
433.7295295	96	0	4	1	0.8037076251	99.60442976	0	0.3955702377				81.24190307	0	18.75809693				-433.7295295	0.8037076251	-6284.91523917404	
431.1695295	96	0	4	1	0.8033044362	99.61517945	0	0.3848205501				81.2356399	0	18.7643601				-431.1695295	0.8033044362	-6417.732944156	
428.6095295	96	0	4	1	0.8029096583	99.62575989	0	0.3742401052				81.22935073	0	18.77064927				-428.6095295	0.8029096583	-6555.6908773776	
426.0495295	96	0	4	1	0.8025232558	99.63617117	0	0.3638288265				81.22303555	0	18.77696445				-426.0495295	0.8025232558	-6699.08237142751	
423.4895295	96	0	4	1	0.8021451926	99.64641339	0	0.3535866117				81.21669437	0	18.78330563				-423.4895295	0.8021451926	-6848.21869624822	
420.9295295	96	0	4	1	0.8017754318	99.65648667	0	0.3435133328				81.21032717	0	18.78967283				-420.9295295	0.8017754318	-7003.43629710944	
418.3695295	96	0	4	1	0.8014139361	99.66639117	0	0.3336088343				81.20393396	0	18.79606604				-418.3695295	0.8014139361	-7165.09565471899	
415.8095295	96	0	4	1	0.8010606672	99.67612707	0	0.3238729333				81.19751472	0	18.80248528				-415.8095295	0.8010606672	-7333.58649209765	
413.2495295	96	0	4	1	0.8007155864	99.68569458	0	0.3143054178				81.19106944	0	18.80893056				-413.2495295	0.8007155864	-7509.33191024773	
410.6895295	96	0	4	1	0.8003786542	99.69509395	0	0.3049060463				81.18459811	0	18.81540189				-410.6895295	0.8003786542	-7692.78588003064	
408.1295295	96	0	4	1	0.8000498303	99.70432545	0	0.2956745469				81.17810072	0	18.82189928				-408.1295295	0.8000498303	-7884.43923607288	
405.5695295	96	0	4	1	0.7997290735	99.71338938	0	0.2866106161				81.17157726	0	18.82842274				-405.5695295	0.7997290735	-8084.82488395156	
403.0095295	96	0	4	1	0.7994163418	99.72228608	0	0.2777139183				81.16502771	0	18.83497229				-403.0095295	0.7994163418	-8294.52495014433	
400.4495295	96	0	4	1	0.7991115925	99.73101592	0	0.2689840846				81.15845205	0	18.84154795				-400.4495295	0.7991115925	-8514.16921528791	
397.8895295	96	0	4	1	0.7988147818	99.73957929	0	0.2604207122				81.15185027	0	18.84814973				-397.8895295	0.7988147818	-8744.44216473737	
395.3295295	96	0	4	1	0.798525865	99.74797664	0	0.2520233631				81.14522234	0	18.85477766				-395.3295295	0.798525865	-8986.08957318507	
392.7695295	96	0	4	1	0.7982447962	99.75620844	0	0.2437915637				81.13856826	0	18.86143174				-392.7695295	0.7982447962	-9239.93331392071	
390.2095295	96	0	4	1	0.7979715289	99.7642752	0	0.2357248034				81.13188798	0	18.86811202				-390.2095295	0.7979715289	-9506.87229125152	
387.6495295	96	0	4	1	0.7977060153	99.77217747	0	0.227822534				81.12518149	0	18.87481851				-387.6495295	0.7977060153	-9787.88229660206	
385.0895295	96	0	4	1	0.7974482063	99.77991583	0	0.220084169				81.11844876	0	18.88155124				-385.0895295	0.7974482063	-10084.0493121804	
382.5295295	96	0	4	1	0.7971980521	99.78749092	0	0.2125090823				81.11168977	0	18.88831023				-382.5295295	0.7971980521	-10396.5642467559	
379.9695295	96	0	4	1	0.7969555013	99.79490339	0	0.2050966074				81.10490447	0	18.89509553				-379.9695295	0.7969555013	-10726.7441421139	
377.4095295	96	0	4	1	0.7967205017	99.80215396	0	0.197846037				81.09809285	0	18.90190715				-377.4095295	0.7967205017	-11076.0468135145	
374.8495295	96	0	4	1	0.7964929995	99.80924338	0	0.1907566217				81.09125486	0	18.90874514				-374.8495295	0.7964929995	-11446.0895847311	
372.2895295	96	0	4	1	0.7962729399	99.81617243	0	0.1838275692				81.08439047	0	18.91560953				-372.2895295	0.7962729399	-11838.675281742	
369.7295295	96	0	4	1	0.7960602666	99.82294196	0	0.1770580439				81.07749964	0	18.92250036				-369.7295295	0.7960602666	-12255.8143295063	
367.1695295	96	0	4	1	0.7958549221	99.82955283	0	0.1704471656				81.07058232	0	18.92941768				-367.1695295	0.7958549221	-12699.7618121215	
364.6095295	96	0	4	1	0.7956568475	99.83600599	0	0.1639940093				81.06363848	0	18.93636152				-364.6095295	0.7956568475	-13173.0435675908	
362.0495295	96	0	4	1	0.7954659824	99.8423024	0	0.1576976038				81.05666806	0	18.94333194				-362.0495295	0.7954659824	-13678.5123762543	
359.4895295	96	0	4	1	0.7952822651	99.84844307	0	0.1515569317				81.04967103	0	18.95032897				-359.4895295	0.7952822651	-14219.3923886261	
356.9295295	96	0	4	1	0.7951056323	99.85442907	0	0.1455709284				81.04264733	0	18.95735267				-356.9295295	0.7951056323	-14799.3533781335	
354.3695295	96	0	4	1	0.7949360195	99.86026152	0	0.1397384814				81.0355969	0	18.9644031				-354.3695295	0.7949360195	-15422.5704341894	
351.8095295	96	0	4	1	0.7947733604	99.86594157	0	0.1340584301				81.02851968	0	18.97148032				-351.8095295	0.7947733604	-16093.8262459598	
349.2495295	96	0	4	1	0.7946175874	99.87147044	0	0.1285295648				81.02141563	0	18.97858437				-349.2495295	0.7946175874	-16818.6212894004	
346.6895295	96	0	4	1	0.7944686311	99.87684937	0	0.1231506266				81.01428466	0	18.98571534				-346.6895295	0.7944686311	-17603.3165196016	
344.1295295	96	0	4	1	0.7943264207	99.88207969	0	0.1179203067				81.00712673	0	18.99287327				-344.1295295	0.7943264207	-18455.3263946815	
341.5695295	96	0	4	1	0.7941908839	99.88716275	0	0.1128372465				80.99994175	0	19.00005825				-341.5695295	0.7941908839	-19383.2971984127	
339.0095295	96	0	4	1	0.7940619466	99.89209996	0	0.1079000365				80.99272965	0	19.00727035				-339.0095295	0.7940619466	-20397.4094579716	
336.4495295	96	0	4	1	0.7939395332	99.89689278	0	0.103107217				80.98549037	0	19.01450963				-336.4495295	0.7939395332	-21509.7429354802	
333.8895295	96	0	4	1	0.7938235665	99.90154272	0	0.09845727712				80.97822381	0	19.02177619				-333.8895295	0.7938235665	-22734.7159865723	
331.3295295	96	0	4	1	0.7937139677	99.90605134	0	0.09394865529				80.9709299	0	19.0290701				-331.3295295	0.7937139677	-24089.6760601704	
328.7695295	96	0	4	1	0.7936106563	99.91042026	0	0.08957973889				80.96360854	0	19.03639146				-328.7695295	0.7936106563	-25595.7127042363	
326.2095295	96	0	4	1	0.7935135503	99.91465114	0	0.08534886448				80.95625964	0	19.04374036				-326.2095295	0.7935135503	-27278.6653708556	
323.6495295	96	0	4	1	0.7934225658	99.91874568	0	0.08125431789				80.94888311	0	19.05111689				-323.6495295	0.7934225658	-29170.6356261183	
321.0895295	96	0	4	1	0.7933376176	99.92270566	0	0.07729433522				80.94147885	0	19.05852115				-321.0895295	0.7933376176	-31311.9411656912	
318.5295295	96	0	4	1	0.7932586187	99.9265329	0	0.07346710019				80.93404674	0	19.06595326				-318.5295295	0.7932586187	-33753.9390045489	
315.9695295	96	0	4	1	0.7931854807	99.93022925	0	0.06977074917				80.92658669	0	19.07341331				-315.9695295	0.7931854807	-36563.0501900548	
313.4095295	96	0	4	1	0.7931181134	99.93379663	0	0.06620336858				80.91909856	0	19.08090144				-313.4095295	0.7931181134	-39826.8374619631	
310.8495295	96	0	4	1	0.7930564253	99.937237	0	0.06276299637				80.91158226	0	19.08841774				-310.8495295	0.7930564253	-43663.1111049518	
308.2895295	96	0	4	1	0.7930003233	99.94055238	0	0.05944762274				80.90403764	0	19.09596236				-308.2895295	0.7930003233	-48234.1219827492	
305.7295295	96	0	4	1	0.7929497127	99.94374481	0	0.05625519108				80.89646457	0	19.10353543				-305.7295295	0.7929497127	-53770.0609996829	
303.1695295	96	0	4	1	0.7929044974	99.9468164	0	0.05318359889				80.88886293	0	19.11113707				-303.1695295	0.7929044974	-60609.123917321	
300.6095295	96	0	4	1	0.7928645801	99.9497693	0	0.05023069894				80.88123256	0	19.11876744				-300.6095295	0.7928645801	-68793.4594549847	
300	96	0	4	1	0.7928558492	99.95045512	0	0.04954487537				80.87941154	0	19.12058846				-300	0.7928558492	-70832.3523156112	
