T	w(AL)	w(CU)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(LI@LIQUID)	w(AL@ALLI)	w(CU@ALLI)	w(LI@ALLI)	w(AL@ALCULI_T2)	w(CU@ALCULI_T2)	w(LI@ALCULI_T2)	w(AL@ALCULI_T1)	w(CU@ALCULI_T1)	w(LI@ALCULI_T1)	w(AL@ALCULI_TB)	w(CU@ALCULI_TB)	w(LI@ALCULI_TB)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
778.4549788	93	2	5	0.9988042962	0.004987947646	96.16932732	2.750978524	1.079694153	62.78059753	34.72873631	2.490666161							43.36164434	51.06106018	5.577295482				0	0	0	-778.4549788	0.004987947646	-10.5648062366995	
778.4149788	93	2	5	0.9988078756	0.001234851363	96.16581483	2.756556626	1.077628544	62.76977956	34.74266012	2.487560323							43.36164434	51.06106018	5.577295482				0	0	0	-778.4149788	0.001234851363	-10.7651336797375	
778.4049788	93	2	5	0.9988087668	0.0003082062619	96.16493589	2.757950765	1.077113347	62.76707842	34.74613617	2.486785406							43.36164434	51.06106018	5.577295482				0	0	0	-778.4049788	0.0003082062619	-10.8192103745931	
778.3849788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3849788	0.3654937467	0.0547666810027268	
778.3649788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3649788	0.3654937467	NaN	
778.3249788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.3249788	0.3654937467	NaN	
778.2449788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.2449788	0.3654937467	NaN	
778.0849788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-778.0849788	0.3654937467	NaN	
777.7649788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.7649788	0.3654937467	NaN	
777.1249788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-777.1249788	0.3654937467	NaN	
775.8449788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-775.8449788	0.3654937467	NaN	
773.2849788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-773.2849788	0.3654937467	NaN	
768.1649788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-768.1649788	0.3654937467	NaN	
763.0449788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-763.0449788	0.3654937467	NaN	
757.9249788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-757.9249788	0.3654937467	NaN	
752.8049788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-752.8049788	0.3654937467	NaN	
747.6849788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-747.6849788	0.3654937467	NaN	
742.5649788	93	2	5	1	0.3654937467	96.16503098	2.757975675	1.076993341										43.36164434	51.06106018	5.577295482	43.66113616	54.84131265	1.497551188				-742.5649788	0.3654937467	NaN	
