T	w(AL)	w(LI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(LI@FCC_A1)	w(AL@LIQUID)	w(LI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(LI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(LI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
573.5550902	97	3	0.9892768164	0.01486375583	85.6132675	14.3867325	78.49526773	21.50473227	0.1062140577	-0.1062140577	0	0	-573.5550902	0.01486375583	139897.633218647	
570.9950902	97	3	0.9894164617	0.01488330585	85.51316355	14.48683645	78.38924022	21.61075978	0.1064422856	-0.1064422856	0	0	-570.9950902	0.01488330585	124526.135686388	
568.4350902	97	3	0.9895545128	0.0149051185	85.41243845	14.58756155	78.28297474	21.71702526	0.1066812078	-0.1066812078	0	0	-568.4350902	0.0149051185	112055.741105056	
565.8750902	97	3	0.9896910067	0.01492922624	85.31107778	14.68892222	78.17646044	21.82353956	0.1069310163	-0.1069310163	0	0	-565.8750902	0.01492922624	101726.354647166	
563.3150902	97	3	0.9898259795	0.01495566396	85.20906679	14.79093321	78.06968628	21.93031372	0.1071919128	-0.1071919128	0	0	-563.3150902	0.01495566396	93022.7828393615	
560.7550902	97	3	0.9899594665	0.01498446905	85.10639033	14.89360967	77.962641	22.037359	0.1074641094	-0.1074641094	0	0	-560.7550902	0.01498446905	85583.3283727348	
558.1950902	97	3	0.9900915021	0.01501568151	85.00303288	14.99696712	77.85531313	22.14468687	0.107747829	-0.107747829	0	0	-558.1950902	0.01501568151	79146.450890571	
555.6350902	97	3	0.99022212	0.01504934405	84.89897847	15.10102153	77.74769096	22.25230904	0.1080433053	-0.1080433053	0	0	-555.6350902	0.01504934405	73518.2999725848	
553.0750902	97	3	0.9903513529	0.01508550221	84.79421074	15.20578926	77.63976253	22.36023747	0.1083507843	-0.1083507843	0	0	-553.0750902	0.01508550221	68552.1264291301	
550.5150902	97	3	0.990479233	0.01512420446	84.68871287	15.31128713	77.53151563	22.46848437	0.1086705235	-0.1086705235	0	0	-550.5150902	0.01512420446	64134.7622104343	
547.9550902	97	3	0.9906057915	0.01516550237	84.58246757	15.41753243	77.42293777	22.57706223	0.1090027938	-0.1090027938	0	0	-547.9550902	0.01516550237	60177.5066871072	
545.3950902	97	3	0.9907310591	0.01520945074	84.47545707	15.52454293	77.3140162	22.6859838	0.1093478789	-0.1093478789	0	0	-545.3950902	0.01520945074	56609.8860187825	
542.8350902	97	3	0.9908550659	0.01525610774	84.36766309	15.63233691	77.20473785	22.79526215	0.1097060767	-0.1097060767	0	0	-542.8350902	0.01525610774	53375.1874242108	
540.2750902	97	3	0.9909778411	0.01530553508	84.25906682	15.74093318	77.09508934	22.90491066	0.1100776999	-0.1100776999	0	0	-540.2750902	0.01530553508	50427.2366591533	
537.7150902	97	3	0.9910994134	0.01535779821	84.1496489	15.8503511	76.98505699	23.01494301	0.1104630763	-0.1104630763	0	0	-537.7150902	0.01535779821	47728.0639119699	
535.1550902	97	3	0.9912198111	0.0154129665	84.03938939	15.96061061	76.87462675	23.12537325	0.1108625501	-0.1108625501	0	0	-535.1550902	0.0154129665	45246.1799660441	
532.5950902	97	3	0.9913390616	0.01547111342	83.92826777	16.07173223	76.76378422	23.23621578	0.1112764822	-0.1112764822	0	0	-532.5950902	0.01547111342	42955.2277583838	
530.0350902	97	3	0.9914571921	0.01553231682	83.81626286	16.18373714	76.65251461	23.34748539	0.1117052517	-0.1117052517	0	0	-530.0350902	0.01553231682	40832.9741039772	
527.4750902	97	3	0.9915742289	0.01559665914	83.70335283	16.29664717	76.54080276	23.45919724	0.1121492562	-0.1121492562	0	0	-527.4750902	0.01559665914	38860.5635992077	
524.9150902	97	3	0.991690198	0.01566422764	83.58951516	16.41048484	76.42863307	23.57136693	0.1126089134	-0.1126089134	0	0	-524.9150902	0.01566422764	37021.8725231886	
522.3550902	97	3	0.9918051251	0.01573511476	83.47472663	16.52527337	76.31598952	23.68401048	0.1130846647	-0.1130846647	0	0	-522.3550902	0.01573511476	35303.0418411543	
519.7950902	97	3	0.9919190351	0.01580941833	83.35896323	16.64103677	76.20285562	23.79714438	0.113576965	-0.113576965	0	0	-519.7950902	0.01580941833	33692.1005668861	
517.2350902	97	3	0.9920319527	0.01588724198	83.24220018	16.75779982	76.0892144	23.9107856	0.114086301	-0.114086301	0	0	-517.2350902	0.01588724198	32178.6426923342	
514.6750902	97	3	0.992143902	0.01596869543	83.12441186	16.87558814	75.97504838	24.02495162	0.1146131814	-0.1146131814	0	0	-514.6750902	0.01596869543	30753.5920152312	
512.1150902	97	3	0.992254907	0.01605389492	83.00557179	16.99442821	75.86033957	24.13966043	0.1151581409	-0.1151581409	0	0	-512.1150902	0.01605389492	29408.9883362278	
509.5550902	97	3	0.992364991	0.01614296359	82.88565256	17.11434744	75.74506938	24.25493062	0.1157217392	-0.1157217392	0	0	-509.5550902	0.01614296359	28137.826681792	
506.9950902	97	3	0.992474177	0.01623603196	82.76462582	17.23537418	75.62921867	24.37078133	0.1163045737	-0.1163045737	0	0	-506.9950902	0.01623603196	26933.917272499	
504.4350902	97	3	0.9925824879	0.01633323838	82.6424622	17.3575378	75.51276766	24.48723234	0.1169072646	-0.1169072646	0	0	-504.4350902	0.01633323838	25791.7735562147	
501.8750902	97	3	0.9926899461	0.01643472958	82.51913126	17.48086874	75.39569591	24.60430409	0.1175304684	-0.1175304684	0	0	-501.8750902	0.01643472958	24763.4365380243	
499.3150902	97	3	0.9927965703	0.01654014351	82.39460675	17.60539325	75.27798596	24.72201404	0.118171218	-0.118171218	0	0	-499.3150902	0.01654014351	23685.7638800905	
496.7550902	97	3	0.9929023891	0.01665118567	82.26884548	17.73115452	75.15960872	24.84039128	0.1188411528	-0.1188411528	0	0	-496.7550902	0.01665118567	22634.1307140544	
494.1950902	97	3	0.9930074207	0.01676651272	82.14181859	17.85818141	75.0405451	24.9594549	0.119530256	-0.119530256	0	0	-494.1950902	0.01676651272	21747.9005543182	
491.6350902	97	3	0.9931116866	0.01688682122	82.01349068	17.98650932	74.9207716	25.0792284	0.1202429694	-0.1202429694	0	0	-491.6350902	0.01688682122	20848.6091375313	
489.0750902	97	3	0.993215208	0.01701231099	81.88382496	18.11617504	74.80026383	25.19973617	0.1209801594	-0.1209801594	0	0	-489.0750902	0.01701231099	19988.9855099193	
486.5150902	97	3	0.9933180059	0.01714318865	81.75278325	18.24721675	74.67899653	25.32100347	0.1217426996	-0.1217426996	0	0	-486.5150902	0.01714318865	19167.2512909299	
483.9550902	97	3	0.9934201009	0.0172796679	81.62032593	18.37967407	74.5569436	25.4430564	0.1225314695	-0.1225314695	0	0	-483.9550902	0.0172796679	18381.7078758361	
481.3950902	97	3	0.9935215135	0.01742196952	81.48641195	18.51358805	74.43407801	25.56592199	0.1233473524	-0.1233473524	0	0	-481.3950902	0.01742196952	17630.7409716004	
478.8350902	97	3	0.9936222639	0.01757032155	81.35099881	18.64900119	74.31037189	25.68962811	0.1241912328	-0.1241912328	0	0	-478.8350902	0.01757032155	16912.8155159312	
476.2750902	97	3	0.9937223718	0.01772495922	81.2140426	18.7859574	74.18579647	25.81420353	0.1250639929	-0.1250639929	0	0	-476.2750902	0.01772495922	16226.476806971	
473.7150902	97	3	0.9938218568	0.01788612501	81.07549791	18.92450209	74.0603221	25.9396779	0.1259665095	-0.1259665095	0	0	-473.7150902	0.01788612501	15570.3399090489	
471.1550902	97	3	0.993920738	0.0180540686	80.93531793	19.06468207	73.9339183	26.0660817	0.12689965	-0.12689965	0	0	-471.1550902	0.0180540686	14943.0909486231	
468.5950902	97	3	0.9940190339	0.01822904676	80.7934544	19.2065456	73.8065537	26.1934463	0.127864268	-0.127864268	0	0	-468.5950902	0.01822904676	14343.4848986092	
466.0350902	97	3	0.994116763	0.01841132315	80.64985765	19.35014235	73.67819612	26.32180388	0.1288611977	-0.1288611977	0	0	-466.0350902	0.01841132315	13770.3393542649	
463.4750902	97	3	0.9942139429	0.01860116815	80.50447664	19.49552336	73.54881257	26.45118743	0.1298912482	-0.1298912482	0	0	-463.4750902	0.01860116815	13222.5343018087	
460.9150902	97	3	0.9943105909	0.01879885841	80.35725896	19.64274104	73.41836929	26.58163071	0.1309551971	-0.1309551971	0	0	-460.9150902	0.01879885841	12699.0110957464	
458.3550902	97	3	0.9944067236	0.01900467645	80.20815091	19.79184909	73.28683177	26.71316823	0.1320537819	-0.1320537819	0	0	-458.3550902	0.01900467645	12198.766123141	
455.7950902	97	3	0.9945023572	0.01921891006	80.05709755	19.94290245	73.15416484	26.84583516	0.1331876923	-0.1331876923	0	0	-455.7950902	0.01921891006	11686.0290004346	
453.2350902	97	3	0.9945975138	0.01944327419	79.90402862	20.09597138	73.02032296	26.97967704	0.1343672693	-0.1343672693	0	0	-453.2350902	0.01944327419	11258.3618921252	
450.6750902	97	3	0.9946921945	0.0196738529	79.74891481	20.25108519	72.88528889	27.11471111	0.1355642407	-0.1355642407	0	0	-450.6750902	0.0196738529	10859.2545516029	
448.1150902	97	3	0.9947864205	0.01991525783	79.59168269	20.40831731	72.74901529	27.25098471	0.1368087007	-0.1368087007	0	0	-448.1150902	0.01991525783	10398.340629134	
445.5550902	97	3	0.9948802064	0.02016664326	79.43226956	20.56773044	72.61146238	27.38853762	0.1380931001	-0.1380931001	0	0	-445.5550902	0.02016664326	9982.47328894785	
442.9950902	97	3	0.9949735673	0.02042859127	79.27060925	20.72939075	72.47258825	27.52741175	0.1394195772	-0.1394195772	0	0	-442.9950902	0.02042859127	9576.88226221061	
440.4350902	97	3	0.9950665183	0.02070173206	79.10663199	20.89336801	72.33234871	27.66765129	0.1407904315	-0.1407904315	0	0	-440.4350902	0.02070173206	9181.35695809647	
437.8750902	97	3	0.9951590747	0.02098674813	78.94026403	21.05973597	72.19069709	27.80930291	0.1422081341	-0.1422081341	0	0	-437.8750902	0.02098674813	8795.71658612276	
435.3150902	97	3	0.9952512523	0.02128437962	78.77142736	21.22857264	72.04758408	27.95241592	0.1436753451	-0.1436753451	0	0	-435.3150902	0.02128437962	8419.79295636555	
432.7550902	97	3	0.9953430672	0.02159543051	78.60003943	21.39996057	71.90295753	28.09704247	0.145194931	-0.145194931	0	0	-432.7550902	0.02159543051	8053.42783397517	
430.1950902	97	3	0.9954345359	0.02192077555	78.42601274	21.57398726	71.75676218	28.24323782	0.1467699858	-0.1467699858	0	0	-430.1950902	0.02192077555	7696.4733302677	
427.6350902	97	3	0.9955256753	0.02226136812	78.24925443	21.75074557	71.60893947	28.39106053	0.1484038537	-0.1484038537	0	0	-427.6350902	0.02226136812	7348.79132398204	
425.0750902	97	3	0.9956165027	0.02261824913	78.06966592	21.93033408	71.4594272	28.5405728	0.1501001547	-0.1501001547	0	0	-425.0750902	0.02261824913	7010.25280090682	
422.5150902	97	3	0.9957070361	0.02299255718	77.88714233	22.11285767	71.30815929	28.69184071	0.1518628137	-0.1518628137	0	0	-422.5150902	0.02299255718	6680.73654806406	
419.9550902	97	3	0.9957972938	0.02338554021	77.701572	22.298428	71.15506541	28.84493459	0.1536960933	-0.1536960933	0	0	-419.9550902	0.02338554021	6360.12868230548	
417.3950902	97	3	0.9958872951	0.02379856879	77.51283588	22.48716412	71.0000706	28.9999294	0.155604631	-0.155604631	0	0	-417.3950902	0.02379856879	6048.32270202306	
414.8350902	97	3	0.9959770596	0.02423315138	77.32080687	22.67919313	70.84309487	29.15690513	0.1575934815	-0.1575934815	0	0	-414.8350902	0.02423315138	5745.21815123439	
412.2750902	97	3	0.9960666078	0.02469095206	77.12534905	22.87465095	70.68405275	29.31594725	0.1596681646	-0.1596681646	0	0	-412.2750902	0.02469095206	5450.72045766457	
409.7150902	97	3	0.9961559612	0.02517381084	76.92631689	23.07368311	70.52285273	29.47714727	0.1618347211	-0.1618347211	0	0	-409.7150902	0.02517381084	5164.74056941288	
407.1550902	97	3	0.996245142	0.02568376748	76.7235543	23.2764457	70.35939671	29.64060329	0.1640997752	-0.1640997752	0	0	-407.1550902	0.02568376748	4887.19676280037	
404.5950902	97	3	0.9963341734	0.02622308842	76.5168936	23.4831064	70.19357907	29.80642093	0.1664706081	-0.1664706081	0	0	-404.5950902	0.02622308842	4617.94450630094	
402.0350902	97	3	0.99642308	0.02679431797	76.30615429	23.69384571	70.025287	29.974713	0.1689549621	-0.1689549621	0	0	-402.0350902	0.02679431797	4357.05890407062	
399.4750902	97	3	0.9965118871	0.02740023563	76.0911418	23.9088582	69.8543981	30.1456019	0.1715622312	-0.1715622312	0	0	-399.4750902	0.02740023563	4104.41984327028	
396.9150902	97	3	0.9966006219	0.02804404994	75.87164586	24.12835414	69.68078042	30.31921958	0.174301973	-0.174301973	0	0	-396.9150902	0.02804404994	3859.79970684081	
394.3550902	97	3	0.9966893127	0.02872931194	75.64743888	24.35256112	69.50429118	30.49570882	0.177185087	-0.177185087	0	0	-394.3550902	0.02872931194	3623.29674357358	
391.7950902	97	3	0.9967779897	0.02946004506	75.41827387	24.58172613	69.3247755	30.6752245	0.1802237155	-0.1802237155	0	0	-391.7950902	0.02946004506	3394.80116154938	
389.2350902	97	3	0.996866685	0.03024080883	75.18388224	24.81611776	69.142065	30.857935	0.1834314291	-0.1834314291	0	0	-389.2350902	0.03024080883	3174.25215090532	
386.6750902	97	3	0.9969554325	0.03107679086	74.94397113	25.05602887	68.95597611	31.04402389	0.1868234461	-0.1868234461	0	0	-386.6750902	0.03107679086	2961.59127565378	
384.1150902	97	3	0.9970442686	0.03197391832	74.69821998	25.30178002	68.76630825	31.23369175	0.1904168956	-0.1904168956	0	0	-384.1150902	0.03197391832	2756.75812799862	
381.5550902	97	3	0.9971332322	0.03293899732	74.44627842	25.55372158	68.57284153	31.42715847	0.1942311324	-0.1942311324	0	0	-381.5550902	0.03293899732	2559.70304808055	
378.9950902	97	3	0.9972223654	0.03397986978	74.18776009	25.81223991	68.37533421	31.62466579	0.1982881179	-0.1982881179	0	0	-378.9950902	0.03397986978	2370.37505508788	
376.4350902	97	3	0.9973117133	0.03510563542	73.92223898	26.07776102	68.17351962	31.82648038	0.2026128837	-0.2026128837	0	0	-376.4350902	0.03510563542	2188.17520591782	
373.8750902	97	3	0.9974013261	0.03632758729	73.64924152	26.35075848	67.96710117	32.03289883	0.2072340995	-0.2072340995	0	0	-373.8750902	0.03632758729	2014.12244872094	
371.3150902	97	3	0.9974912554	0.03765666704	73.3682468	26.6317532	67.75575337	32.24424663	0.2121833909	-0.2121833909	0	0	-371.3150902	0.03765666704	1848.24291986455	
368.7550902	97	3	0.99758156	0.03910862299	73.0786678	26.9213322	67.53910884	32.46089116	0.2175015739	-0.2175015739	0	0	-368.7550902	0.03910862299	1689.11437167144	
366.1950902	97	3	0.9976723037	0.040700717	72.77984809	27.22015191	67.31675712	32.68324288	0.2232319268	-0.2232319268	0	0	-366.1950902	0.040700717	1537.62975181146	
363.6350902	97	3	0.9977635572	0.04245390197	72.47104792	27.52895208	67.08823573	32.91176427	0.2294266637	-0.2294266637	0	0	-363.6350902	0.04245390197	1393.56974917082	
361.0750902	97	3	0.9978553985	0.0443935091	72.15142905	27.84857095	66.85302079	33.14697921	0.2361474745	-0.2361474745	0	0	-361.0750902	0.0443935091	1256.88763209578	
358.5150902	97	3	0.9979479149	0.0465504524	71.82003595	28.17996405	66.61051524	33.38948476	0.2434678348	-0.2434678348	0	0	-358.5150902	0.0465504524	1127.53727895756	
355.9550902	97	3	0.9980412045	0.04896285365	71.47577211	28.52422789	66.36003409	33.63996591	0.2514760404	-0.2514760404	0	0	-355.9550902	0.04896285365	1005.47315647549	
353.3950902	97	3	0.9981353781	0.05167826941	71.11736991	28.88263009	66.10078569	33.89921431	0.26027925	-0.26027925	0	0	-353.3950902	0.05167826941	890.650271565716	
350.8350902	97	3	0.9982305624	0.05475679768	70.74335174	29.25664826	65.83184742	34.16815258	0.2700089571	-0.2700089571	0	0	-350.8350902	0.05475679768	783.024131316832	
348.2750902	97	3	0.9983269028	0.05827549738	70.35197912	29.64802088	65.55213404	34.44786596	0.280828527	-0.280828527	0	0	-348.2750902	0.05827549738	682.550742266465	
345.7150902	97	3	0.9984245689	0.06233481715	69.94118483	30.05881517	65.26035535	34.73964465	0.2929437868	-0.2929437868	0	0	-345.7150902	0.06233481715	589.186568113965	
343.1550902	97	3	0.99852376	0.06706818593	69.5084808	30.4915192	64.95495884	35.04504116	0.3066182403	-0.3066182403	0	0	-343.1550902	0.06706818593	502.888515434424	
340.5950902	97	3	0.9986247139	0.07265674083	69.05083017	30.94916983	64.63404991	35.36595009	0.3221957972	-0.3221957972	0	0	-340.5950902	0.07265674083	423.613905049007	
338.0350902	97	3	0.9987277189	0.07935271682	68.56446492	31.43553508	64.29527823	35.70472177	0.3401336705	-0.3401336705	0	0	-338.0350902	0.07935271682	351.320429057498	
335.4750902	97	3	0.9988331313	0.08751808623	68.04461809	31.95538191	63.93567085	36.06432915	0.3610576338	-0.3610576338	0	0	-335.4750902	0.08751808623	285.96609450562	
332.9150902	97	3	0.9989414013	0.09769146229	67.48511583	32.51488417	63.55137792	36.44862208	0.3858486483	-0.3858486483	0	0	-332.9150902	0.09769146229	227.509140722219	
330.3550902	97	3	0.9990531152	0.1107107411	66.87772844	33.12227156	63.13726819	36.86273181	0.4157942177	-0.4157942177	0	0	-330.3550902	0.1107107411	193.83584471974	
327.7950902	97	3	1	1	66.21108	33.78892			0.4528650319	-0.4528650319			-327.7950902	1	2.8787033851804	
327.7850902	97	3	1	1	66.21108	33.78892			0	0			-327.7850902	1	NaN	
327.7650902	97	3	1	1	66.21108	33.78892			0	0			-327.7650902	1	NaN	
327.7250902	97	3	1	1	66.21108	33.78892			0	0			-327.7250902	1	NaN	
327.6450902	97	3	1	1	66.21108	33.78892			0	0			-327.6450902	1	NaN	
327.4850902	97	3	1	1	66.21108	33.78892			0	0			-327.4850902	1	NaN	
327.1650902	97	3	1	1	66.21108	33.78892			0	0			-327.1650902	1	NaN	
326.5250902	97	3	1	1	66.21108	33.78892			0	0			-326.5250902	1	NaN	
325.2450902	97	3	1	1	66.21108	33.78892			0	0			-325.2450902	1	NaN	
322.6850902	97	3	1	1	66.21108	33.78892			0	0			-322.6850902	1	NaN	
317.5650902	97	3	1	1	66.21108	33.78892			0	0			-317.5650902	1	NaN	
312.4450902	97	3	1	1	66.21108	33.78892			0	0			-312.4450902	1	NaN	
307.3250902	97	3	1	1	66.21108	33.78892			0	0			-307.3250902	1	NaN	
302.2050902	97	3	1	1	66.21108	33.78892			0	0			-302.2050902	1	NaN	
300	97	3	1	1	66.21108	33.78892			0	0			-300	1	NaN	
