T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2#1)	w(FE@BCC_B2#1)	w(TI@BCC_B2#1)	w(CU@BCC_B2#2)	w(FE@BCC_B2#2)	w(TI@BCC_B2#2)	w(CU@BCC_B2#3)	w(FE@BCC_B2#3)	w(TI@BCC_B2#3)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI				
1360.23905	15	5	80	0.5956483087	0.0001848283521	10.11454021	5.369158649	84.51630114	24.5807634	7.6433683	67.7758683													0	0	0	-1360.23905	0.0001848283521	-5057355.97796891	
1360.15905	15	5	80	0.5957261692	0.0001848125413	10.11482441	5.37065356	84.51452203	24.58343738	7.643788403	67.77277422													0	0	0	-1360.15905	0.0001848125413	-5062364.50178366	
1360.07905	15	5	80	0.5958040084	0.0001847967463	10.11510786	5.372149133	84.51274301	24.58611157	7.644208272	67.76968015													0	0	0	-1360.07905	0.0001847967463	-5067366.68470854	
1359.99905	15	5	80	0.5958818264	0.0001847809667	10.11539056	5.373645366	84.51096407	24.58878598	7.644627906	67.76658611													0	0	0	-1359.99905	0.0001847809667	-5072298.45656508	
1359.91905	15	5	80	0.5959596232	0.0001847652024	10.11567252	5.375142262	84.50918522	24.5914606	7.645047305	67.76349209													0	0	0	-1359.91905	0.0001847652024	-5077256.04323289	
1359.83905	15	5	80	0.5960373987	0.0001847494536	10.11595373	5.37663982	84.50740645	24.59413544	7.645466469	67.76039809													0	0	0	-1359.83905	0.0001847494536	-5082304.08051248	
1359.75905	15	5	80	0.596115153	0.0001847337206	10.11623419	5.378138042	84.50562777	24.59681049	7.645885398	67.75730411													0	0	0	-1359.75905	0.0001847337206	-5087329.55803355	
1359.67905	15	5	80	0.5961928861	0.0001847180029	10.1165139	5.379636927	84.50384918	24.59948575	7.646304092	67.75421016													0	0	0	-1359.67905	0.0001847180029	-5092235.3926231	
1359.59905	15	5	80	0.596270598	0.0001847023002	10.11679286	5.381136477	84.50207067	24.60216123	7.64672255	67.75111622													0	0	0	-1359.59905	0.0001847023002	-5097329.87204978	
1359.51905	15	5	80	0.5963482887	0.0001846866139	10.11707107	5.382636692	84.50029224	24.60483693	7.647140774	67.7480223													0	0	0	-1359.51905	0.0001846866139	-5102417.34086114	
1359.43905	15	5	80	0.5964259582	0.0001846709425	10.11734853	5.384137572	84.4985139	24.60751284	7.647558761	67.7449284													0	0	0	-1359.43905	0.0001846709425	-5107434.26367523	
1359.35905	15	5	80	0.5965036066	0.000184655287	10.11762523	5.385639119	84.49673565	24.61018897	7.647976513	67.74183452													0	0	0	-1359.35905	0.000184655287	-5112476.78653	
1359.27905	15	5	80	0.5965812339	0.0001846396465	10.11790119	5.387141332	84.49495748	24.61286531	7.64839403	67.73874066													0	0	0	-1359.27905	0.0001846396465	-5117562.66155121	
1359.19905	15	5	80	0.59665884	0.0001846240221	10.11817639	5.388644213	84.4931794	24.61554187	7.648811311	67.73564682													0	0	0	-1359.19905	0.0001846240221	-5122674.38031436	
1359.11905	15	5	80	0.596736425	0.0001846084128	10.11845084	5.390147762	84.4914014	24.61821865	7.649228356	67.73255299													0	0	0	-1359.11905	0.0001846084128	-5127698.17620017	
1359.03905	15	5	80	0.596813989	0.000184592819	10.11872453	5.391651979	84.48962349	24.62089565	7.649645165	67.72945919													0	0	0	-1359.03905	0.000184592819	-5132880.06739124	
1358.95905	15	5	80	0.5968915318	0.0001845772412	10.11899748	5.393156865	84.48784566	24.62357286	7.650061737	67.7263654													0	0	0	-1358.95905	0.0001845772412	-5138022.51227084	
1358.87905	15	5	80	0.5969690535	0.0001845616786	10.11926966	5.394662422	84.48606792	24.62625029	7.650478074	67.72327163													0	0	0	-1358.87905	0.0001845616786	-5143076.40725508	
1358.79905	15	5	80	0.5970465542	0.0001845461314	10.11954109	5.396168648	84.48429026	24.62892794	7.650894175	67.72017788													0	0	0	-1358.79905	0.0001845461314	-5148256.31087809	
1358.71905	15	5	80	0.5971240339	0.0001845306001	10.11981177	5.397675545	84.48251269	24.63160581	7.651310039	67.71708415													0	0	0	-1358.71905	0.0001845306001	-5153462.95652929	
1358.63905	15	5	80	0.5972014925	0.0001845150843	10.12008168	5.399183114	84.4807352	24.6342839	7.651725666	67.71399043													0	0	0	-1358.63905	0.0001845150843	-5158563.75503981	
1358.55905	15	5	80	0.59727893	0.0001844995837	10.12035084	5.400691355	84.4789578	24.63696221	7.652141057	67.71089673													0	0	0	-1358.55905	0.0001844995837	-5163741.65369385	
1358.47905	15	5	80	0.5973563466	0.000184484099	10.12061924	5.402200269	84.47718049	24.63964074	7.652556212	67.70780305													0	0	0	-1358.47905	0.000184484099	-5169029.88267096	
1358.39905	15	5	80	0.5974337422	0.0001844686301	10.12088689	5.403709856	84.47540326	24.64231948	7.65297113	67.70470939													0	0	0	-1358.39905	0.0001844686301	-5174161.35923262	
1358.31905	15	5	80	0.5975111168	0.0001844531761	10.12115377	5.405220117	84.47362611	24.64499845	7.653385811	67.70161574													0	0	0	-1358.31905	0.0001844531761	-5179320.43375134	
1358.23905	15	5	80	0.5975884704	0.000184437738	10.1214199	5.406731052	84.47184905	24.64767764	7.653800255	67.6985221													0	0	0	-1358.23905	0.000184437738	-5184674.30602273	
1358.15905	15	5	80	0.597665803	0.0001844223159	10.12168526	5.408242662	84.47007208	24.65035705	7.654214461	67.69542849													0	0	0	-1358.15905	0.0001844223159	-5189853.63797841	
1358.07905	15	5	80	0.5977431148	0.0001844069086	10.12194986	5.409754949	84.46829519	24.65303669	7.654628431	67.69233488													0	0	0	-1358.07905	0.0001844069086	-4367315.08789029	
1357.99905	15	5	80	0.5978203894	0.0001843531299	10.12221222	5.411268149	84.46651963	24.65571598	7.655042078	67.68924194													0	0	0	-1357.99905	0.0001843531299	7189108.02408653	
1357.91905	15	5	80	0.5978976593	0.0001843761313	10.1224753	5.412781788	84.46474292	24.65839606	7.655455573	67.68614837													0	0	0	-1357.91905	0.0001843761313	-22668855.6370295	
1357.83905	15	5	80	0.5979749083	0.0001843607713	10.12273761	5.414296104	84.46296628	24.66107636	7.65586883	67.68305481													0	0	0	-1357.83905	0.0001843607713	-5212309.70049853	
1357.75905	15	5	80	0.5980521363	0.0001843454347	10.12299917	5.415811099	84.46118973	24.66375688	7.65628185	67.67996127													0	0	0	-1357.75905	0.0001843454347	-5217607.48933573	
1357.67905	15	5	80	0.5981293435	0.0001843301059	10.12325996	5.417326773	84.45941327	24.66643762	7.656694633	67.67686774													0	0	0	-1357.67905	0.0001843301059	-5221867.23529945	
1357.59905	15	5	80	0.5982065298	0.0001843147943	10.12351998	5.418843125	84.45763689	24.66911859	7.657107178	67.67377423													0	0	0	-1357.59905	0.0001843147943	-5227462.56245454	
1357.51905	15	5	80	0.5982836953	0.0001842994983	10.12377925	5.420360158	84.4558606	24.67179978	7.657519485	67.67068073													0	0	0	-1357.51905	0.0001842994983	-5232693.75704854	
1357.43905	15	5	80	0.5983608399	0.0001842842173	10.12403774	5.421877871	84.45408439	24.6744812	7.657931554	67.66758725													0	0	0	-1357.43905	0.0001842842173	-5238124.87198287	
1357.35905	15	5	80	0.5984379637	0.000184268953	10.12429547	5.423396265	84.45230826	24.67716284	7.658343385	67.66449378													0	0	0	-1357.35905	0.000184268953	-5243721.03722766	
1357.27905	15	5	80	0.5985150666	0.0001842537046	10.12455243	5.424915341	84.45053223	24.67984471	7.658754977	67.66140032													0	0	0	-1357.27905	0.0001842537046	-5249105.41120716	
1357.19905	15	5	80	0.5985921488	0.0001842384716	10.12480863	5.426435099	84.44875627	24.6825268	7.659166332	67.65830687													0	0	0	-1357.19905	0.0001842384716	-5254535.79356078	
1357.11905	15	5	80	0.5986692102	0.0001842232547	10.12506406	5.42795554	84.4469804	24.68520911	7.659577448	67.65521344													0	0	0	-1357.11905	0.0001842232547	-5260080.89141101	
1357.03905	15	5	80	0.5987462508	0.0001842080538	10.12531872	5.429476664	84.44520462	24.68789166	7.659988326	67.65212002													0	0	0	-1357.03905	0.0001842080538	-5265620.41235095	
1356.95905	15	5	80	0.5988232706	0.0001841928689	10.12557261	5.430998473	84.44342892	24.69057442	7.660398965	67.64902661													0	0	0	-1356.95905	0.0001841928689	-5271171.61320251	
1356.87905	15	5	80	0.5989002697	0.0001841777	10.12582573	5.432520966	84.44165331	24.69325742	7.660809366	67.64593321													0	0	0	-1356.87905	0.0001841777	-5276612.46502932	
1356.79905	15	5	80	0.5989772481	0.0001841625464	10.12607808	5.434044145	84.43987778	24.69594064	7.661219528	67.64283983													0	0	0	-1356.79905	0.0001841625464	-5282204.87141903	
1356.71905	15	5	80	0.5990542057	0.0001841474096	10.12632966	5.435568009	84.43810233	24.69862409	7.661629451	67.63974646													0	0	0	-1356.71905	0.0001841474096	-5287895.59237381	
1356.63905	15	5	80	0.5991311426	0.0001841322886	10.12658047	5.43709256	84.43632697	24.70130777	7.662039135	67.6366531													0	0	0	-1356.63905	0.0001841322886	-5293248.35626008	
1356.55905	15	5	80	0.5992080588	0.0001841171824	10.1268305	5.438617798	84.4345517	24.70399167	7.66244858	67.63355975													0	0	0	-1356.55905	0.0001841171824	-5298858.88591791	
1356.47905	15	5	80	0.5992849543	0.0001841020934	10.12707977	5.440143724	84.43277651	24.70667581	7.662857786	67.63046641													0	0	0	-1356.47905	0.0001841020934	-5304655.7548499	
1356.39905	15	5	80	0.5993618292	0.0001840870202	10.12732826	5.441670338	84.4310014	24.70936017	7.663266753	67.62737308													0	0	0	-1356.39905	0.0001840870202	-5310148.47140106	
1356.31905	15	5	80	0.5994386834	0.0001840719624	10.12757598	5.443197641	84.42922638	24.71204476	7.66367548	67.62427976													0	0	0	-1356.31905	0.0001840719624	-5315741.35761712	
1356.23905	15	5	80	0.5995155169	0.0001840569209	10.12782292	5.444725634	84.42745145	24.71472958	7.664083968	67.62118645													0	0	0	-1356.23905	0.0001840569209	-5321434.04210554	
1356.15905	15	5	80	0.5995923298	0.0001840418953	10.12806909	5.446254316	84.4256766	24.71741463	7.664492216	67.61809315													0	0	0	-1356.15905	0.0001840418953	-5327103.6869606	
1356.07905	15	5	80	0.5996691221	0.0001840268858	10.12831448	5.44778369	84.42390183	24.72009991	7.664900225	67.61499987													0	0	0	-1356.07905	0.0001840268858	-5332785.27450527	
1355.99905	15	5	80	0.5997458938	0.0001840118922	10.1285591	5.449313755	84.42212715	24.72278542	7.665307994	67.61190659													0	0	0	-1355.99905	0.0001840118922	-5338425.59674926	
1355.91905	15	5	80	0.5998226449	0.0001839969144	10.12880294	5.450844512	84.42035255	24.72547116	7.665715523	67.60881332													0	0	0	-1355.91905	0.0001839969144	-5344131.60216921	
1355.83905	15	5	80	0.5998993754	0.0001839819528	10.129046	5.452375962	84.41857804	24.72815713	7.666122812	67.60572005													0	0	0	-1355.83905	0.0001839819528	-5349903.29176767	
1355.75905	15	5	80	0.5999760853	0.0001839670073	10.12928829	5.453908105	84.41680361	24.73084334	7.666529861	67.6026268													0	0	0	-1355.75905	0.0001839670073	-5355543.8226299	
1355.67905	15	5	80	0.6000527747	0.0001839520772	10.1295298	5.455440941	84.41502926	24.73352977	7.666936669	67.59953356													0	0	0	-1355.67905	0.0001839520772	-5361304.8135585	
1355.59905	15	5	80	0.6001294435	0.0001839371638	10.12977052	5.456974473	84.413255	24.73621644	7.667343238	67.59644032													0	0	0	-1355.59905	0.0001839371638	-5367113.28720063	
1355.51905	15	5	80	0.6002060918	0.000183922266	10.13001047	5.458508699	84.41148083	24.73890334	7.667749566	67.59334709													0	0	0	-1355.51905	0.000183922266	-5372826.72756638	
1355.43905	15	5	80	0.6002827196	0.0001839073843	10.13024964	5.460043621	84.40970674	24.74159047	7.668155654	67.59025387													0	0	0	-1355.43905	0.0001839073843	-5378696.91948186	
1355.35905	15	5	80	0.6003593269	0.000183892519	10.13048803	5.46157924	84.40793273	24.74427784	7.668561501	67.58716066													0	0	0	-1355.35905	0.000183892519	-5384470.75958068	
1355.27905	15	5	80	0.6004359137	0.0001838776692	10.13072564	5.463115555	84.40615881	24.74696544	7.668967107	67.58406745													0	0	0	-1355.27905	0.0001838776692	-5390239.51158621	
1355.19905	15	5	80	0.60051248	0.0001838628357	10.13096246	5.464652568	84.40438497	24.74965327	7.669372473	67.58097426													0	0	0	-1355.19905	0.0001838628357	-5396038.25028591	
1355.11905	15	5	80	0.6005890258	0.0001838480178	10.1311985	5.466190279	84.40261122	24.75234134	7.669777598	67.57788106													0	0	0	-1355.11905	0.0001838480178	-5401941.42105679	
1355.03905	15	5	80	0.6006655512	0.0001838332167	10.13143376	5.467728689	84.40083755	24.75502964	7.670182482	67.57478788													0	0	0	-1355.03905	0.0001838332167	-5407819.92967772	
1354.95905	15	5	80	0.6007420562	0.000183818431	10.13166824	5.469267798	84.39906397	24.75771818	7.670587124	67.5716947													0	0	0	-1354.95905	0.000183818431	-5413602.2135476	
1354.87905	15	5	80	0.6008185407	0.0001838036615	10.13190193	5.470807608	84.39729047	24.76040695	7.670991526	67.56860153													0	0	0	-1354.87905	0.0001838036615	-5419580.21136081	
1354.79905	15	5	80	0.6008950048	0.0001837889084	10.13213483	5.472348118	84.39551705	24.76309596	7.671395686	67.56550836													0	0	0	-1354.79905	0.0001837889084	-5425479.07615594	
1354.71905	15	5	80	0.6009714485	0.000183774171	10.13236695	5.473889329	84.39374372	24.7657852	7.671799605	67.5624152													0	0	0	-1354.71905	0.000183774171	-5431335.92391474	
1354.63905	15	5	80	0.6010478718	0.0001837594497	10.13259829	5.475431243	84.39197047	24.76847468	7.672203282	67.55932204													0	0	0	-1354.63905	0.0001837594497	-5437260.6622602	
1354.55905	15	5	80	0.6011242747	0.0001837447444	10.13282884	5.476973859	84.39019731	24.7711644	7.672606717	67.55622889													0	0	0	-1354.55905	0.0001837447444	-5443272.65784372	
1354.47905	15	5	80	0.6012006573	0.0001837300556	10.1330586	5.478517178	84.38842423	24.77385435	7.673009911	67.55313574													0	0	0	-1354.47905	0.0001837300556	-5449241.75518654	
1354.39905	15	5	80	0.6012770195	0.0001837153825	10.13328757	5.480061201	84.38665123	24.77654454	7.673412863	67.5500426													0	0	0	-1354.39905	0.0001837153825	-5455131.40813063	
1354.31905	15	5	80	0.6013533614	0.0001837007254	10.13351575	5.481605928	84.38487832	24.77923497	7.673815573	67.54694946													0	0	0	-1354.31905	0.0001837007254	-5461201.69335438	
1354.23905	15	5	80	0.601429683	0.0001836860849	10.13374315	5.483151361	84.38310549	24.78192564	7.674218041	67.54385632													0	0	0	-1354.23905	0.0001836860849	-5467172.67402209	
1354.15905	15	5	80	0.6015059842	0.0001836714598	10.13396975	5.484697499	84.38133275	24.78461654	7.674620267	67.54076319													0	0	0	-1354.15905	0.0001836714598	-5473176.47319054	
1354.07905	15	5	80	0.6015822651	0.0001836568514	10.13419557	5.486244344	84.37956009	24.78730768	7.675022251	67.53767006													0	0	0	-1354.07905	0.0001836568514	-5479230.00859115	
1353.99905	15	5	80	0.6016585258	0.0001836422586	10.13442059	5.487791895	84.37778751	24.78999907	7.675423992	67.53457694													0	0	0	-1353.99905	0.0001836422586	-5485279.01672813	
1353.91905	15	5	80	0.6017347662	0.0001836276824	10.13464482	5.489340154	84.37601502	24.79269069	7.675825491	67.53148382													0	0	0	-1353.91905	0.0001836276824	-5491397.22666696	
1353.83905	15	5	80	0.6018109863	0.0001836131221	10.13486826	5.490889122	84.37424262	24.79538255	7.676226747	67.5283907													0	0	0	-1353.83905	0.0001836131221	-5497397.17308026	
1353.75905	15	5	80	0.6018871862	0.0001835985777	10.13509091	5.492438798	84.37247029	24.79807465	7.676627761	67.52529759													0	0	0	-1353.75905	0.0001835985777	-5503543.05247978	
1353.67905	15	5	80	0.6019633658	0.0001835840499	10.13531276	5.493989183	84.37069805	24.800767	7.677028532	67.52220447													0	0	0	-1353.67905	0.0001835840499	-5509721.10987136	
1353.59905	15	5	80	0.6020395252	0.0001835695381	10.13553382	5.495540279	84.3689259	24.80345958	7.67742906	67.51911136													0	0	0	-1353.59905	0.0001835695381	-5515780.15984927	
1353.51905	15	5	80	0.6021156644	0.0001835550422	10.13575409	5.497092086	84.36715382	24.8061524	7.677829345	67.51601825													0	0	0	-1353.51905	0.0001835550422	-5521890.83320727	
1353.43905	15	5	80	0.6021917834	0.0001835405625	10.13597356	5.498644604	84.36538184	24.80884547	7.678229386	67.51292514													0	0	0	-1353.43905	0.0001835405625	-5528129.66220423	
1353.35905	15	5	80	0.6022678822	0.0001835260993	10.13619223	5.500197834	84.36360993	24.81153878	7.678629185	67.50983204													0	0	0	-1353.35905	0.0001835260993	-5534286.41885396	
1353.27905	15	5	80	0.6023439609	0.0001835116518	10.13641011	5.501751777	84.36183811	24.81423233	7.67902874	67.50673893													0	0	0	-1353.27905	0.0001835116518	-5540476.8178104	
1353.19905	15	5	80	0.6024200193	0.0001834972209	10.13662719	5.503306433	84.36006637	24.81692612	7.679428052	67.50364583													0	0	0	-1353.19905	0.0001834972209	-5546699.57723184	
1353.11905	15	5	80	0.6024960577	0.0001834828058	10.13684348	5.504861803	84.35829472	24.81962016	7.67982712	67.50055272													0	0	0	-1353.11905	0.0001834828058	-5552840.44637268	
1353.03905	15	5	80	0.6025720759	0.0001834684068	10.13705896	5.506417887	84.35652315	24.82231444	7.680225945	67.49745962													0	0	0	-1353.03905	0.0001834684068	-5559168.89565373	
1352.95905	15	5	80	0.602648074	0.0001834540245	10.13727365	5.507974687	84.35475166	24.82500896	7.680624526	67.49436651													0	0	0	-1352.95905	0.0001834540245	-5565394.84775687	
1352.87905	15	5	80	0.6027240519	0.0001834396577	10.13748754	5.509532203	84.35298026	24.82770373	7.681022863	67.49127341													0	0	0	-1352.87905	0.0001834396577	-5571674.69901222	
1352.79905	15	5	80	0.6028000098	0.0001834253078	10.13770062	5.511090435	84.35120894	24.83039874	7.681420956	67.4881803													0	0	0	-1352.79905	0.0001834253078	-5578045.4654389	
1352.71905	15	5	80	0.6028759476	0.0001834109738	10.13791291	5.512649384	84.34943771	24.833094	7.681818805	67.4850872													0	0	0	-1352.71905	0.0001834109738	-5584294.95879065	
1352.63905	15	5	80	0.6029518653	0.000183396656	10.13812439	5.514209051	84.34766655	24.8357895	7.68221641	67.48199409													0	0	0	-1352.63905	0.000183396656	-5590577.78635389	
1352.55905	15	5	80	0.603027763	0.0001833823542	10.13833508	5.515769437	84.34589549	24.83848525	7.682613771	67.47890098													0	0	0	-1352.55905	0.0001833823542	-5596953.43694276	
1352.47905	15	5	80	0.6031036406	0.000183368069	10.13854496	5.517330541	84.3441245	24.84118124	7.683010887	67.47580787													0	0	0	-1352.47905	0.000183368069	-5603323.44180753	
1352.39905	15	5	80	0.6031794982	0.0001833537997	10.13875404	5.518892366	84.3423536	24.84387748	7.683407759	67.47271476													0	0	0	-1352.39905	0.0001833537997	-5609669.16284574	
1352.31905	15	5	80	0.6032553358	0.0001833395468	10.13896231	5.520454911	84.34058278	24.84657397	7.683804386	67.46962165													0	0	0	-1352.31905	0.0001833395468	-5616068.34028899	
1352.23905	15	5	80	0.6033311534	0.00018332531	10.13916978	5.522018176	84.33881205	24.8492707	7.684200768	67.46652853													0	0	0	-1352.23905	0.00018332531	-5622522.01181139	
1352.15905	15	5	80	0.6034069509	0.0001833110898	10.13937644	5.523582164	84.33704139	24.85196768	7.684596906	67.46343541													0	0	0	-1352.15905	0.0001833110898	-5628930.53455053	
1352.07905	15	5	80	0.6034827285	0.0001832968854	10.1395823	5.525146874	84.33527083	24.85466491	7.684992799	67.46034229													0	0	0	-1352.07905	0.0001832968854	-5635294.72457082	
1351.99905	15	5	80	0.6035584861	0.0001832826973	10.13978735	5.526712306	84.33350034	24.85736238	7.685388446	67.45724917													0	0	0	-1351.99905	0.0001832826973	-5641832.38265963	
1351.91905	15	5	80	0.6036342238	0.0001832685258	10.1399916	5.528278463	84.33172994	24.86006011	7.685783849	67.45415604													0	0	0	-1351.91905	0.0001832685258	-5648324.99351108	
1351.83905	15	5	80	0.6037099415	0.0001832543703	10.14019504	5.529845344	84.32995962	24.86275808	7.686179006	67.45106291													0	0	0	-1351.83905	0.0001832543703	-5654712.92887468	
1351.75905	15	5	80	0.6037856393	0.0001832402308	10.14039767	5.531412949	84.32818938	24.8654563	7.686573917	67.44796978													0	0	0	-1351.75905	0.0001832402308	-5661296.02624946	
1351.67905	15	5	80	0.6038613172	0.0001832261082	10.14059949	5.53298128	84.32641923	24.86815478	7.686968584	67.44487664													0	0	0	-1351.67905	0.0001832261082	-5667954.00079962	
1351.59905	15	5	80	0.6039369752	0.0001832120019	10.1408005	5.534550338	84.32464916	24.8708535	7.687363004	67.4417835													0	0	0	-1351.59905	0.0001832120019	-5674345.82616932	
1351.51905	15	5	80	0.6040126132	0.0001831979111	10.1410007	5.536120122	84.32287918	24.87355247	7.68775718	67.43869035													0	0	0	-1351.51905	0.0001831979111	-5680833.67964303	
1351.43905	15	5	80	0.6040882314	0.000183183837	10.14120009	5.537690634	84.32110927	24.87625169	7.688151109	67.4355972													0	0	0	-1351.43905	0.000183183837	-5687517.64030025	
1351.35905	15	5	80	0.6041638297	0.0001831697793	10.14139867	5.539261874	84.31933945	24.87895116	7.688544792	67.43250404													0	0	0	-1351.35905	0.0001831697793	-5694197.32101572	
1351.27905	15	5	80	0.6042394082	0.0001831557382	10.14159644	5.540833842	84.31756972	24.88165089	7.688938229	67.42941088													0	0	0	-1351.27905	0.0001831557382	-5700770.36643085	
1351.19905	15	5	80	0.6043149668	0.0001831417129	10.1417934	5.542406541	84.31580006	24.88435087	7.68933142	67.42631771													0	0	0	-1351.19905	0.0001831417129	-5707298.13763294	
1351.11905	15	5	80	0.6043905056	0.0001831277039	10.14198954	5.543979969	84.31403049	24.88705109	7.689724365	67.42322454													0	0	0	-1351.11905	0.0001831277039	-5714024.48536422	
1351.03905	15	5	80	0.6044660246	0.0001831137116	10.14218487	5.545554129	84.312261	24.88975158	7.690117064	67.42013136													0	0	0	-1351.03905	0.0001831137116	-5720745.81887844	
1350.95905	15	5	80	0.6045415238	0.0001830997355	10.14237938	5.547129019	84.3104916	24.89245231	7.690509516	67.41703818													0	0	0	-1350.95905	0.0001830997355	-5727339.61554214	
1350.87905	15	5	80	0.6046170032	0.0001830857754	10.14257308	5.548704642	84.30872228	24.8951533	7.690901721	67.41394498													0	0	0	-1350.87905	0.0001830857754	-5734072.40690602	
1350.79905	15	5	80	0.6046924628	0.0001830718321	10.14276597	5.550280998	84.30695304	24.89785454	7.69129368	67.41085178													0	0	0	-1350.79905	0.0001830718321	-5740882.20997651	
1350.71905	15	5	80	0.6047679026	0.0001830579051	10.14295803	5.551858087	84.30518388	24.90055603	7.691685392	67.40775858													0	0	0	-1350.71905	0.0001830579051	-5747501.74515436	
1350.63905	15	5	80	0.6048433227	0.0001830439939	10.14314928	5.55343591	84.30341481	24.90325778	7.692076857	67.40466536													0	0	0	-1350.63905	0.0001830439939	-5754282.24790892	
1350.55905	15	5	80	0.6049187231	0.0001830300997	10.14333972	5.555014468	84.30164581	24.90595978	7.692468075	67.40157214													0	0	0	-1350.55905	0.0001830300997	-5761119.17621311	
1350.47905	15	5	80	0.6049941037	0.0001830162215	10.14352933	5.556593762	84.29987691	24.90866204	7.692859045	67.39847892													0	0	0	-1350.47905	0.0001830162215	-5767973.35868836	
1350.39905	15	5	80	0.6050694646	0.0001830023603	10.14371813	5.558173791	84.29810808	24.91136455	7.693249769	67.39538568													0	0	0	-1350.39905	0.0001830023603	-5774717.53918159	
1350.31905	15	5	80	0.6051448058	0.0001829885145	10.14390611	5.559754558	84.29633934	24.91406732	7.693640245	67.39229243													0	0	0	-1350.31905	0.0001829885145	-5781479.07285574	
1350.23905	15	5	80	0.6052201273	0.0001829746857	10.14409326	5.561336061	84.29457068	24.91677035	7.694030474	67.38919918													0	0	0	-1350.23905	0.0001829746857	-5788464.77895814	
1350.15905	15	5	80	0.6052954291	0.0001829608733	10.1442796	5.562918303	84.2928021	24.91947363	7.694420455	67.38610592													0	0	0	-1350.15905	0.0001829608733	-5795257.57989104	
1350.07905	15	5	80	0.6053707113	0.0001829470769	10.14446511	5.564501284	84.2910336	24.92217717	7.694810188	67.38301264													0	0	0	-1350.07905	0.0001829470769	-5802108.91845843	
1349.99905	15	5	80	0.6054459738	0.0001829332971	10.14464981	5.566085004	84.28926519	24.92488096	7.695199674	67.37991936													0	0	0	-1349.99905	0.0001829332971	-5809187.2920406	
1349.91905	15	5	80	0.6055212167	0.0001829195343	10.14483368	5.567669464	84.28749686	24.92758502	7.695588911	67.37682607													0	0	0	-1349.91905	0.0001829195343	-5816028.24688677	
1349.83905	15	5	80	0.6055964399	0.0001829057869	10.14501672	5.569254665	84.28572861	24.93028933	7.695977901	67.37373277													0	0	0	-1349.83905	0.0001829057869	-5822908.17395957	
1349.75905	15	5	80	0.6056716435	0.0001828920566	10.14519895	5.570840607	84.28396045	24.9329939	7.696366642	67.37063946													0	0	0	-1349.75905	0.0001828920566	-5830015.60516669	
1349.67905	15	5	80	0.6057468275	0.0001828783427	10.14538035	5.572427292	84.28219236	24.93569872	7.696755136	67.36754614													0	0	0	-1349.67905	0.0001828783427	-5836863.64774553	
1349.59905	15	5	80	0.605821992	0.0001828646446	10.14556092	5.574014719	84.28042436	24.93840381	7.69714338	67.36445281													0	0	0	-1349.59905	0.0001828646446	-5843899.56867425	
1349.51905	15	5	80	0.6058971368	0.0001828509637	10.14574067	5.57560289	84.27865644	24.94110916	7.697531377	67.36135947													0	0	0	-1349.51905	0.0001828509637	-5851058.2618042	
1349.43905	15	5	80	0.6059722621	0.0001828372991	10.14591959	5.577191804	84.27688861	24.94381476	7.697919124	67.35826611													0	0	0	-1349.43905	0.0001828372991	-5857998.95246133	
1349.35905	15	5	80	0.6060473679	0.0001828236506	10.14609768	5.578781464	84.27512085	24.94652063	7.698306623	67.35517275													0	0	0	-1349.35905	0.0001828236506	-5865085.64152358	
1349.27905	15	5	80	0.606122454	0.000182810019	10.14627495	5.580371869	84.27335318	24.94922676	7.698693873	67.35207937													0	0	0	-1349.27905	0.000182810019	-5872167.06096523	
1349.19905	15	5	80	0.6061975207	0.0001827964034	10.14645139	5.58196302	84.27158559	24.95193315	7.699080874	67.34898598													0	0	0	-1349.19905	0.0001827964034	-5879201.57044711	
1349.11905	15	5	80	0.6062725679	0.0001827828044	10.146627	5.583554918	84.26981808	24.9546398	7.699467626	67.34589258													0	0	0	-1349.11905	0.0001827828044	-5886404.28504771	
1349.03905	15	5	80	0.6063475955	0.0001827692221	10.14680178	5.585147564	84.26805066	24.95734671	7.699854129	67.34279916													0	0	0	-1349.03905	0.0001827692221	-5893559.27833939	
1348.95905	15	5	80	0.6064226037	0.0001827556561	10.14697573	5.586740958	84.26628332	24.96005388	7.700240383	67.33970574													0	0	0	-1348.95905	0.0001827556561	-5900753.92551013	
1348.87905	15	5	80	0.6064975924	0.0001827421069	10.14714884	5.5883351	84.26451606	24.96276131	7.700626387	67.3366123													0	0	0	-1348.87905	0.0001827421069	-5907965.62749945	
1348.79905	15	5	80	0.6065725616	0.000182728574	10.14732113	5.589929992	84.26274888	24.96546901	7.701012142	67.33351885													0	0	0	-1348.79905	0.000182728574	-5915085.90547759	
