T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	w(CU@BCC_B2)	w(FE@BCC_B2)	w(TI@BCC_B2)	w(CU@CUTI2)	w(FE@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1759.501235	13	1	86	0.06803196213	0.0006478588201	5.567379274	0.3757900706	94.05683066	13.53976589	1.045304689	85.41492942							0	0	0	-1759.501235	0.0006478588201	-260335.365667621	
1759.421235	13	1	86	0.06864834296	0.0006475516561	5.569697639	0.3759788422	94.05432352	13.54493027	1.045738393	85.40933134							0	0	0	-1759.421235	0.0006475516561	-260560.318913613	
1759.341235	13	1	86	0.06926402898	0.0006472447586	5.57201584	0.3761676298	94.05181653	13.55009403	1.04617205	85.40373392							0	0	0	-1759.341235	0.0006472447586	-260786.637056954	
1759.261235	13	1	86	0.06987902127	0.0006469381275	5.574333877	0.3763564335	94.04930969	13.5552572	1.046605659	85.39813714							0	0	0	-1759.261235	0.0006469381275	-261011.941281024	
1759.181235	13	1	86	0.07049332092	0.0006466317596	5.57665175	0.3765452533	94.046803	13.56041976	1.047039222	85.39254102							0	0	0	-1759.181235	0.0006466317596	-261237.554402623	
1759.101235	13	1	86	0.07110692901	0.0006463256579	5.578969458	0.3767340892	94.04429645	13.56558171	1.047472737	85.38694556							0	0	0	-1759.101235	0.0006463256579	-261462.697459025	
1759.021235	13	1	86	0.07171984662	0.0006460198174	5.581287003	0.3769229412	94.04179006	13.57074305	1.047906206	85.38135074							0	0	0	-1759.021235	0.0006460198174	-261688.879428667	
1758.941235	13	1	86	0.07233207483	0.0006457142446	5.583604383	0.3771118093	94.03928381	13.57590379	1.048339627	85.37575658							0	0	0	-1758.941235	0.0006457142446	-261916.603033205	
1758.861235	13	1	86	0.07294361471	0.0006454089357	5.585921599	0.3773006935	94.03677771	13.58106393	1.048773001	85.37016307							0	0	0	-1758.861235	0.0006454089357	-262141.502221425	
1758.781235	13	1	86	0.07355446734	0.000645103887	5.58823865	0.3774895938	94.03427176	13.58622346	1.049206328	85.36457021							0	0	0	-1758.781235	0.000645103887	-262367.957075709	
1758.701235	13	1	86	0.07416463379	0.0006447991049	5.590555538	0.3776785102	94.03176595	13.59138239	1.049639608	85.35897801							0	0	0	-1758.701235	0.0006447991049	-262594.491793096	
1758.621235	13	1	86	0.07477411512	0.0006444945823	5.59287226	0.3778674427	94.0292603	13.59654071	1.05007284	85.35338645							0	0	0	-1758.621235	0.0006444945823	-262819.698757742	
1758.541235	13	1	86	0.07538291241	0.0006441903223	5.595188819	0.3780563913	94.02675479	13.60169842	1.050506026	85.34779555							0	0	0	-1758.541235	0.0006441903223	-263046.977226264	
1758.461235	13	1	86	0.07599102672	0.0006438863257	5.597505213	0.378245356	94.02424943	13.60685553	1.050939164	85.3422053							0	0	0	-1758.461235	0.0006438863257	-263274.213966524	
1758.381235	13	1	86	0.07659845911	0.0006435825907	5.599821442	0.3784343368	94.02174422	13.61201204	1.051372255	85.33661571							0	0	0	-1758.381235	0.0006435825907	-263501.107347362	
1758.301235	13	1	86	0.07720521065	0.0006432791174	5.602137507	0.3786233337	94.01923916	13.61716794	1.051805299	85.33102676							0	0	0	-1758.301235	0.0006432791174	-263727.17274071	
1758.221235	13	1	86	0.07781128238	0.0006429759029	5.604453408	0.3788123467	94.01673425	13.62232324	1.052238295	85.32543847							0	0	0	-1758.221235	0.0006429759029	-263954.110518431	
1758.141235	13	1	86	0.07841667538	0.0006426729512	5.606769144	0.3790013758	94.01422948	13.62747793	1.052671245	85.31985083							0	0	0	-1758.141235	0.0006426729512	-264181.345799877	
1758.061235	13	1	86	0.07902139068	0.0006423702581	5.609084715	0.379190421	94.01172486	13.63263202	1.053104147	85.31426384							0	0	0	-1758.061235	0.0006423702581	-264408.147345863	
1757.981235	13	1	86	0.07962542935	0.0006420678259	5.611400121	0.3793794823	94.0092204	13.6377855	1.053537001	85.3086775							0	0	0	-1757.981235	0.0006420678259	-264635.4667252	
1757.901235	13	1	86	0.08022879243	0.0006417656526	5.613715363	0.3795685598	94.00671608	13.64293838	1.053969809	85.30309181							0	0	0	-1757.901235	0.0006417656526	-264862.91679794	
1757.821235	13	1	86	0.08083148098	0.0006414637396	5.61603044	0.3797576533	94.00421191	13.64809065	1.054402569	85.29750678							0	0	0	-1757.821235	0.0006414637396	-265090.448101008	
1757.741235	13	1	86	0.08143349603	0.0006411620848	5.618345353	0.379946763	94.00170788	13.65324232	1.054835282	85.29192239							0	0	0	-1757.741235	0.0006411620848	-265317.095764414	
1757.661235	13	1	86	0.08203483863	0.0006408606874	5.6206601	0.3801358887	93.99920401	13.65839339	1.055267947	85.28633866							0	0	0	-1757.661235	0.0006408606874	-265545.63353552	
1757.581235	13	1	86	0.08263550983	0.0006405595516	5.622974683	0.3803250306	93.99670029	13.66354385	1.055700565	85.28075558							0	0	0	-1757.581235	0.0006405595516	-265773.055412145	
1757.501235	13	1	86	0.08323551067	0.0006402586698	5.6252891	0.3805141886	93.99419671	13.66869371	1.056133136	85.27517315							0	0	0	-1757.501235	0.0006402586698	-266000.479983487	
1757.421235	13	1	86	0.08383484217	0.0006399580487	5.627603353	0.3807033627	93.99169328	13.67384297	1.056565659	85.26959137							0	0	0	-1757.421235	0.0006399580487	-266228.328321363	
1757.341235	13	1	86	0.08443350538	0.0006396576817	5.629917441	0.380892553	93.98919001	13.67899162	1.056998135	85.26401024							0	0	0	-1757.341235	0.0006396576817	-266456.399560437	
1757.261235	13	1	86	0.08503150133	0.000639357575	5.632231364	0.3810817593	93.98668688	13.68413967	1.057430564	85.25842977							0	0	0	-1757.261235	0.000639357575	-266684.629828245	
1757.181235	13	1	86	0.08562883105	0.0006390577219	5.634545121	0.3812709818	93.9841839	13.68928711	1.057862945	85.25284994							0	0	0	-1757.181235	0.0006390577219	-266912.280350571	
1757.101235	13	1	86	0.08622549557	0.0006387581269	5.636858714	0.3814602203	93.98168107	13.69443395	1.058295279	85.24727077							0	0	0	-1757.101235	0.0006387581269	-267141.564014395	
1757.021235	13	1	86	0.08682149592	0.0006384587883	5.639172142	0.3816494751	93.97917838	13.69958019	1.058727565	85.24169224							0	0	0	-1757.021235	0.0006384587883	-267369.051521245	
1756.941235	13	1	86	0.08741683313	0.0006381597029	5.641485404	0.3818387459	93.97667585	13.70472583	1.059159804	85.23611437							0	0	0	-1756.941235	0.0006381597029	-267596.976507501	
1756.861235	13	1	86	0.08801150821	0.000637860874	5.643798501	0.3820280328	93.97417347	13.70987086	1.059591996	85.23053715							0	0	0	-1756.861235	0.000637860874	-267825.644642982	
1756.781235	13	1	86	0.08860552219	0.0006375622991	5.646111433	0.3822173359	93.97167123	13.71501529	1.06002414	85.22496057							0	0	0	-1756.781235	0.0006375622991	-268054.797726199	
1756.701235	13	1	86	0.08919887609	0.0006372639809	5.6484242	0.3824066551	93.96916914	13.72015911	1.060456236	85.21938465							0	0	0	-1756.701235	0.0006372639809	-268284.023684816	
1756.621235	13	1	86	0.08979157093	0.000636965916	5.650736801	0.3825959904	93.96666721	13.72530233	1.060888285	85.21380938							0	0	0	-1756.621235	0.000636965916	-268511.886842247	
