T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	w(CU@CUTI2)	w(TI@CUTI2)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
1364.504997	1	99	0.9977382683	0.0001650724393	17.5223689	82.4776311	37.88727538	62.11272462			0	0	-1364.504997	0.0001650724393	-2585361.4985219	
1364.424997	1	99	0.9977386623	0.0001650415009	17.52440246	82.47559754	37.89063665	62.10936335			0	0	-1364.424997	0.0001650415009	-2586180.54360561	
1364.344997	1	99	0.9977390561	0.000165010572	17.52643598	82.47356402	37.89399752	62.10600248			0	0	-1364.344997	0.000165010572	-2586970.8414744	
1364.264997	1	99	0.9977394497	0.0001649796525	17.52846946	82.47153054	37.89735797	62.10264203			0	0	-1364.264997	0.0001649796525	-2587753.25190863	
1364.184997	1	99	0.9977398433	0.0001649487423	17.53050289	82.46949711	37.90071801	62.09928199			0	0	-1364.184997	0.0001649487423	-2588582.23738551	
1364.104997	1	99	0.9977402367	0.0001649178426	17.53253629	82.46746371	37.90407764	62.09592236			0	0	-1364.104997	0.0001649178426	-2589394.91732294	
1364.024997	1	99	0.9977406299	0.0001648869518	17.53456965	82.46543035	37.90743686	62.09256314			0	0	-1364.024997	0.0001648869518	-2590174.62455455	
1363.944997	1	99	0.997741023	0.0001648560707	17.53660296	82.46339704	37.91079567	62.08920433			0	0	-1363.944997	0.0001648560707	-2590992.54537972	
1363.864997	1	99	0.997741416	0.0001648251994	17.53863624	82.46136376	37.91415407	62.08584593			0	0	-1363.864997	0.0001648251994	-2591789.97280331	
1363.784997	1	99	0.9977418088	0.0001647943373	17.54066947	82.45933053	37.91751206	62.08248794			0	0	-1363.784997	0.0001647943373	-2592600.53327765	
1363.704997	1	99	0.9977422015	0.0001647634853	17.54270267	82.45729733	37.92086963	62.07913037			0	0	-1363.704997	0.0001647634853	-2593407.34748091	
1363.624997	1	99	0.997742594	0.0001647326424	17.54473582	82.45526418	37.9242268	62.0757732			0	0	-1363.624997	0.0001647326424	-2594197.88078759	
1363.544997	1	99	0.9977429864	0.0001647018092	17.54676894	82.45323106	37.92758356	62.07241644			0	0	-1363.544997	0.0001647018092	-2595018.3448991	
1363.464997	1	99	0.9977433787	0.0001646709858	17.54880201	82.45119799	37.93093991	62.06906009			0	0	-1363.464997	0.0001646709858	-2595814.03872512	
1363.384997	1	99	0.9977437708	0.0001646401715	17.55083505	82.44916495	37.93429584	62.06570416			0	0	-1363.384997	0.0001646401715	-2596614.4735348	
1363.304997	1	99	0.9977441628	0.0001646093671	17.55286804	82.44713196	37.93765137	62.06234863			0	0	-1363.304997	0.0001646093671	-2597428.01799605	
1363.224997	1	99	0.9977445546	0.0001645785721	17.554901	82.445099	37.94100648	62.05899352			0	0	-1363.224997	0.0001645785721	-2598229.43301431	
1363.144997	1	99	0.9977449463	0.0001645477867	17.55693391	82.44306609	37.94436119	62.05563881			0	0	-1363.144997	0.0001645477867	-2599027.10790091	
1363.064997	1	99	0.9977453379	0.0001645170106	17.55896678	82.44103322	37.94771549	62.05228451			0	0	-1363.064997	0.0001645170106	-2599846.4241366	
1362.984997	1	99	0.9977457293	0.0001644862446	17.56099962	82.43900038	37.95106937	62.04893063			0	0	-1362.984997	0.0001644862446	-2600657.7550933	
1362.904997	1	99	0.9977461206	0.0001644554877	17.56303241	82.43696759	37.95442285	62.04557715			0	0	-1362.904997	0.0001644554877	-2601440.01851547	
1362.824997	1	99	0.9977465118	0.0001644247402	17.56506517	82.43493483	37.95777592	62.04222408			0	0	-1362.824997	0.0001644247402	-2602256.61658353	
1362.744997	1	99	0.9977469028	0.0001643940026	17.56709788	82.43290212	37.96112857	62.03887143			0	0	-1362.744997	0.0001643940026	-2603069.46332124	
1362.664997	1	99	0.9977472936	0.0001643632743	17.56913056	82.43086944	37.96448082	62.03551918			0	0	-1362.664997	0.0001643632743	-2603861.64851618	
1362.584997	1	99	0.9977476844	0.0001643325554	17.57116319	82.42883681	37.96783266	62.03216734			0	0	-1362.584997	0.0001643325554	-2604671.28202311	
1362.504997	1	99	0.9977480749	0.0001643018462	17.57319579	82.42680421	37.97118408	62.02881592			0	0	-1362.504997	0.0001643018462	-2605489.89428733	
1362.424997	1	99	0.9977484654	0.0001642711466	17.57522834	82.42477166	37.9745351	62.0254649			0	0	-1362.424997	0.0001642711466	-2606287.7860694	
1362.344997	1	99	0.9977488557	0.0001642404562	17.57726086	82.42273914	37.97788571	62.02211429			0	0	-1362.344997	0.0001642404562	-2607073.43552512	
1362.264997	1	99	0.9977492459	0.0001642097751	17.57929333	82.42070667	37.98123591	62.01876409			0	0	-1362.264997	0.0001642097751	-2607906.34062039	
1362.184997	1	99	0.9977496359	0.0001641791043	17.58132577	82.41867423	37.9845857	62.0154143			0	0	-1362.184997	0.0001641791043	-2608722.69993423	
1362.104997	1	99	0.9977500258	0.0001641484424	17.58335817	82.41664183	37.98793507	62.01206493			0	0	-1362.104997	0.0001641484424	-2609497.05798742	
1362.024997	1	99	0.9977504155	0.0001641177898	17.58539053	82.41460947	37.99128404	62.00871596			0	0	-1362.024997	0.0001641177898	-2610318.7283361	
1361.944997	1	99	0.9977508052	0.0001640871472	17.58742285	82.41257715	37.99463261	62.00536739			0	0	-1361.944997	0.0001640871472	-2611128.0873045	
1361.864997	1	99	0.9977511946	0.0001640565136	17.58945512	82.41054488	37.99798076	62.00201924			0	0	-1361.864997	0.0001640565136	-2611929.46795134	
1361.784997	1	99	0.997751584	0.0001640258898	17.59148736	82.40851264	38.0013285	61.9986715			0	0	-1361.784997	0.0001640258898	-2612744.10589593	
1361.704997	1	99	0.9977519732	0.0001639952753	17.59351956	82.40648044	38.00467583	61.99532417			0	0	-1361.704997	0.0001639952753	-2613542.1914626	
1361.624997	1	99	0.9977523622	0.0001639646702	17.59555172	82.40444828	38.00802276	61.99197724			0	0	-1361.624997	0.0001639646702	-2614366.40627034	
1361.544997	1	99	0.9977527512	0.000163934075	17.59758385	82.40241615	38.01136927	61.98863073			0	0	-1361.544997	0.000163934075	-2615165.45203302	
1361.464997	1	99	0.9977531399	0.0001639034886	17.59961593	82.40038407	38.01471538	61.98528462			0	0	-1361.464997	0.0001639034886	-2615952.20464663	
1361.384997	1	99	0.9977535286	0.0001638729118	17.60164797	82.39835203	38.01806108	61.98193892			0	0	-1361.384997	0.0001638729118	-2616790.77711505	
1361.304997	1	99	0.9977539171	0.000163842345	17.60367998	82.39632002	38.02140636	61.97859364			0	0	-1361.304997	0.000163842345	-2617591.30048046	
1361.224997	1	99	0.9977543055	0.0001638117869	17.60571194	82.39428806	38.02475124	61.97524876			0	0	-1361.224997	0.0001638117869	-2618375.23111698	
1361.144997	1	99	0.9977546937	0.0001637812384	17.60774387	82.39225613	38.02809571	61.97190429			0	0	-1361.144997	0.0001637812384	-2619198.19640394	
1361.064997	1	99	0.9977550818	0.0001637506995	17.60977575	82.39022425	38.03143978	61.96856022			0	0	-1361.064997	0.0001637506995	-2620025.97221237	
1360.984997	1	99	0.9977554697	0.0001637201703	17.6118076	82.3881924	38.03478343	61.96521657			0	0	-1360.984997	0.0001637201703	-2620819.90133925	
1360.904997	1	99	0.9977558576	0.0001636896499	17.61383941	82.38616059	38.03812667	61.96187333			0	0	-1360.904997	0.0001636896499	-2621618.65692826	
1360.824997	1	99	0.9977562452	0.0001636591393	17.61587118	82.38412882	38.04146951	61.95853049			0	0	-1360.824997	0.0001636591393	-2622430.74928946	
1360.744997	1	99	0.9977566328	0.0001636286378	17.61790291	82.38209709	38.04481194	61.95518806			0	0	-1360.744997	0.0001636286378	-2623243.38222938	
1360.664997	1	99	0.9977570202	0.0001635981461	17.6199346	82.3800654	38.04815395	61.95184605			0	0	-1360.664997	0.0001635981461	-2624060.78776224	
1360.584997	1	99	0.9977574074	0.0001635676636	17.62196625	82.37803375	38.05149557	61.94850443			0	0	-1360.584997	0.0001635676636	-2624852.88175213	
1360.504997	1	99	0.9977577946	0.0001635371903	17.62399787	82.37600213	38.05483677	61.94516323			0	0	-1360.504997	0.0001635371903	-2625675.63465145	
1360.424997	1	99	0.9977581816	0.0001635067269	17.62602944	82.37397056	38.05817756	61.94182244			0	0	-1360.424997	0.0001635067269	-2626490.23741422	
1360.344997	1	99	0.9977585684	0.0001634762725	17.62806098	82.37193902	38.06151795	61.93848205			0	0	-1360.344997	0.0001634762725	-2627266.5425651	
1360.264997	1	99	0.9977589551	0.0001634458271	17.63009248	82.36990752	38.06485792	61.93514208			0	0	-1360.264997	0.0001634458271	-2628099.45975054	
1360.184997	1	99	0.9977593417	0.000163415392	17.63212393	82.36787607	38.06819749	61.93180251			0	0	-1360.184997	0.000163415392	-2628928.51193016	
1360.104997	1	99	0.9977597282	0.0001633849658	17.63415535	82.36584465	38.07153665	61.92846335			0	0	-1360.104997	0.0001633849658	-2629706.26442564	
1360.024997	1	99	0.9977601145	0.0001633545487	17.63618674	82.36381326	38.07487541	61.92512459			0	0	-1360.024997	0.0001633545487	-2630527.74100574	
1359.944997	1	99	0.9977605006	0.0001633241415	17.63821808	82.36178192	38.07821375	61.92178625			0	0	-1359.944997	0.0001633241415	-2631332.36770454	
1359.864997	1	99	0.9977608867	0.000163293743	17.64024938	82.35975062	38.08155169	61.91844831			0	0	-1359.864997	0.000163293743	-2632141.88330246	
1359.784997	1	99	0.9977612726	0.0001632633545	17.64228065	82.35771935	38.08488922	61.91511078			0	0	-1359.784997	0.0001632633545	-2632969.16918184	
1359.704997	1	99	0.9977616583	0.0001632329751	17.64431188	82.35568812	38.08822634	61.91177366			0	0	-1359.704997	0.0001632329751	-2633762.31842097	
1359.624997	1	99	0.9977620439	0.0001632026049	17.64634307	82.35365693	38.09156305	61.90843695			0	0	-1359.624997	0.0001632026049	-2634568.96257855	
1359.544997	1	99	0.9977624294	0.0001631722441	17.64837422	82.35162578	38.09489936	61.90510064			0	0	-1359.544997	0.0001631722441	-2635393.46423847	
1359.464997	1	99	0.9977628148	0.0001631418929	17.65040533	82.34959467	38.09823525	61.90176475			0	0	-1359.464997	0.0001631418929	-2636196.7406842	
1359.384997	1	99	0.9977632	0.0001631115506	17.6524364	82.3475636	38.10157074	61.89842926			0	0	-1359.384997	0.0001631115506	-2637004.89293928	
1359.304997	1	99	0.997763585	0.000163081218	17.65446744	82.34553256	38.10490583	61.89509417			0	0	-1359.304997	0.000163081218	-2637822.20094333	
1359.224997	1	99	0.99776397	0.0001630508945	17.65649844	82.34350156	38.1082405	61.8917595			0	0	-1359.224997	0.0001630508945	-2638626.98539797	
1359.144997	1	99	0.9977643548	0.0001630205804	17.6585294	82.3414706	38.11157477	61.88842523			0	0	-1359.144997	0.0001630205804	-2639445.3155581	
1359.064997	1	99	0.9977647395	0.0001629902757	17.66056032	82.33943968	38.11490863	61.88509137			0	0	-1359.064997	0.0001629902757	-2640246.71550204	
1358.984997	1	99	0.997765124	0.00016295998	17.6625912	82.3374088	38.11824208	61.88175792			0	0	-1358.984997	0.00016295998	-2641057.3478386	
1358.904997	1	99	0.9977655084	0.0001629296939	17.66462205	82.33537795	38.12157513	61.87842487			0	0	-1358.904997	0.0001629296939	-2641890.2703133	
1358.824997	1	99	0.9977658926	0.0001628994173	17.66665285	82.33334715	38.12490776	61.87509224			0	0	-1358.824997	0.0001628994173	-2642684.41572016	
1358.744997	1	99	0.9977662768	0.0001628691494	17.66868362	82.33131638	38.12823999	61.87176001			0	0	-1358.744997	0.0001628691494	-2643487.82126528	
1358.664997	1	99	0.9977666607	0.0001628388912	17.67071435	82.32928565	38.13157182	61.86842818			0	0	-1358.664997	0.0001628388912	-2644313.52629226	
1358.584997	1	99	0.9977670446	0.0001628086422	17.67274504	82.32725496	38.13490323	61.86509677			0	0	-1358.584997	0.0001628086422	-2645109.14520257	
1358.504997	1	99	0.9977674283	0.0001627784022	17.6747757	82.3252243	38.13823424	61.86176576			0	0	-1358.504997	0.0001627784022	-2645935.90182374	
1358.424997	1	99	0.9977678119	0.0001627481721	17.67680631	82.32319369	38.14156485	61.85843515			0	0	-1358.424997	0.0001627481721	-2646745.60270385	
1358.344997	1	99	0.9977681953	0.0001627179506	17.67883689	82.32116311	38.14489504	61.85510496			0	0	-1358.344997	0.0001627179506	-2647547.10141869	
1358.264997	1	99	0.9977685786	0.0001626877388	17.68086743	82.31913257	38.14822483	61.85177517			0	0	-1358.264997	0.0001626877388	-2648388.50388368	
1358.184997	1	99	0.9977689618	0.0001626575365	17.68289794	82.31710206	38.15155421	61.84844579			0	0	-1358.184997	0.0001626575365	-2649173.39485057	
1358.104997	1	99	0.9977693448	0.0001626273426	17.6849284	82.3150716	38.15488318	61.84511682			0	0	-1358.104997	0.0001626273426	-2649980.76740285	
1358.024997	1	99	0.9977697277	0.0001625971587	17.68695883	82.31304117	38.15821175	61.84178825			0	0	-1358.024997	0.0001625971587	-2207258.6530222	
1357.944997	1	99	0.9977701104	0.000162507795	17.68898673	82.31101327	38.1615387	61.8384613			0	0	-1357.944997	0.000162507795	4512347.0825336	
1357.864997	1	99	0.997770493	0.0001625368274	17.69101708	82.30898292	38.16486646	61.83513354			0	0	-1357.864997	0.0001625368274	139659851.273915	
1357.784997	1	99	0.9977708755	0.0001625066485	17.6930474	82.3069526	38.1681938	61.8318062			0	0	-1357.784997	0.0001625066485	-2652429.40947418	
1357.704997	1	99	0.9977712578	0.0001624765053	17.69507767	82.30492233	38.17152074	61.82847926			0	0	-1357.704997	0.0001624765053	-2654280.08638447	
1357.624997	1	99	0.9977716401	0.0001624463685	17.69710791	82.30289209	38.17484728	61.82515272			0	0	-1357.624997	0.0001624463685	-2655015.72844677	
1357.544997	1	99	0.9977720222	0.000162416242	17.69913811	82.30086189	38.17817341	61.82182659			0	0	-1357.544997	0.000162416242	-2655875.08528019	
1357.464997	1	99	0.9977724041	0.0001623861247	17.70116828	82.29883172	38.18149913	61.81850087			0	0	-1357.464997	0.0001623861247	-2656730.64703052	
1357.384997	1	99	0.9977727859	0.0001623560176	17.7031984	82.2968016	38.18482444	61.81517556			0	0	-1357.384997	0.0001623560176	-2657582.28639961	
1357.304997	1	99	0.9977731676	0.0001623259196	17.70522849	82.29477151	38.18814935	61.81185065			0	0	-1357.304997	0.0001623259196	-2658399.17532658	
1357.224997	1	99	0.9977735492	0.000162295831	17.70725855	82.29274145	38.19147386	61.80852614			0	0	-1357.224997	0.000162295831	-2659278.46708642	
1357.144997	1	99	0.9977739306	0.0001622657529	17.70928856	82.29071144	38.19479795	61.80520205			0	0	-1357.144997	0.0001622657529	-2660140.57453786	
1357.064997	1	99	0.9977743119	0.0001622356838	17.71131854	82.28868146	38.19812164	61.80187836			0	0	-1357.064997	0.0001622356838	-2660967.89921476	
1356.984997	1	99	0.997774693	0.0001622056244	17.71334848	82.28665152	38.20144493	61.79855507			0	0	-1356.984997	0.0001622056244	-2661822.28614219	
1356.904997	1	99	0.997775074	0.0001621755746	17.71537838	82.28462162	38.20476781	61.79523219			0	0	-1356.904997	0.0001621755746	-2662655.05806242	
1356.824997	1	99	0.9977754549	0.000162145534	17.71740825	82.28259175	38.20809028	61.79190972			0	0	-1356.824997	0.000162145534	-2663532.74254175	
1356.744997	1	99	0.9977758356	0.000162115504	17.71943808	82.28056192	38.21141234	61.78858766			0	0	-1356.744997	0.000162115504	-2664384.2868413	
1356.664997	1	99	0.9977762162	0.0001620854826	17.72146788	82.27853212	38.21473401	61.78526599			0	0	-1356.664997	0.0001620854826	-2665205.39075324	
1356.584997	1	99	0.9977765967	0.0001620554711	17.72349763	82.27650237	38.21805526	61.78194474			0	0	-1356.584997	0.0001620554711	-2666084.71664137	
1356.504997	1	99	0.9977769771	0.0001620254695	17.72552735	82.27447265	38.22137611	61.77862389			0	0	-1356.504997	0.0001620254695	-2666933.48543078	
1356.424997	1	99	0.9977773573	0.0001619954771	17.72755703	82.27244297	38.22469655	61.77530345			0	0	-1356.424997	0.0001619954771	-2667765.0304205	
1356.344997	1	99	0.9977777373	0.0001619654942	17.72958668	82.27041332	38.22801659	61.77198341			0	0	-1356.344997	0.0001619654942	-2668641.61582473	
1356.264997	1	99	0.9977781173	0.0001619355215	17.73161629	82.26838371	38.23133623	61.76866377			0	0	-1356.264997	0.0001619355215	-2669483.08368714	
1356.184997	1	99	0.9977784971	0.0001619055575	17.73364586	82.26635414	38.23465545	61.76534455			0	0	-1356.184997	0.0001619055575	-2670316.24742684	
1356.104997	1	99	0.9977788768	0.0001618756035	17.7356754	82.2643246	38.23797428	61.76202572			0	0	-1356.104997	0.0001618756035	-2671198.94364095	
1356.024997	1	99	0.9977792563	0.0001618456593	17.7377049	82.2622951	38.24129269	61.75870731			0	0	-1356.024997	0.0001618456593	-2672037.58268999	
1355.944997	1	99	0.9977796357	0.0001618157241	17.73973436	82.26026564	38.2446107	61.7553893			0	0	-1355.944997	0.0001618157241	-2672885.72963987	
1355.864997	1	99	0.997780015	0.0001617857989	17.74176379	82.25823621	38.24792831	61.75207169			0	0	-1355.864997	0.0001617857989	-2673743.29999353	
1355.784997	1	99	0.9977803941	0.0001617558829	17.74379318	82.25620682	38.25124551	61.74875449			0	0	-1355.784997	0.0001617558829	-2674588.04514578	
1355.704997	1	99	0.9977807731	0.0001617259766	17.74582253	82.25417747	38.25456231	61.74543769			0	0	-1355.704997	0.0001617259766	-2675455.67888646	
1355.624997	1	99	0.997781152	0.00016169608	17.74785185	82.25214815	38.2578787	61.7421213			0	0	-1355.624997	0.00016169608	-2676301.47829056	
1355.544997	1	99	0.9977815307	0.0001616661926	17.74988114	82.25011886	38.26119468	61.73880532			0	0	-1355.544997	0.0001616661926	-2677143.35861603	
1355.464997	1	99	0.9977819093	0.0001616363148	17.75191038	82.24808962	38.26451026	61.73548974			0	0	-1355.464997	0.0001616363148	-2678012.65711643	
1355.384997	1	99	0.9977822878	0.0001616064468	17.75393959	82.24606041	38.26782544	61.73217456			0	0	-1355.384997	0.0001616064468	-2678873.53250225	
1355.304997	1	99	0.9977826661	0.0001615765882	17.75596877	82.24403123	38.27114021	61.72885979			0	0	-1355.304997	0.0001615765882	-2679699.05759357	
1355.224997	1	99	0.9977830443	0.0001615467386	17.7579979	82.2420021	38.27445458	61.72554542			0	0	-1355.224997	0.0001615467386	-2680565.55789551	
1355.144997	1	99	0.9977834224	0.0001615168993	17.76002701	82.23997299	38.27776854	61.72223146			0	0	-1355.144997	0.0001615168993	-2681437.03974006	
1355.064997	1	99	0.9977838003	0.0001614870691	17.76205607	82.23794393	38.2810821	61.7189179			0	0	-1355.064997	0.0001614870691	-2682268.66182388	
1354.984997	1	99	0.9977841782	0.0001614572483	17.7640851	82.2359149	38.28439525	61.71560475			0	0	-1354.984997	0.0001614572483	-2683136.80173066	
1354.904997	1	99	0.9977845558	0.0001614274374	17.7661141	82.2338859	38.287708	61.712292			0	0	-1354.904997	0.0001614274374	-2683987.45393525	
1354.824997	1	99	0.9977849334	0.0001613976355	17.76814306	82.23185694	38.29102034	61.70897966			0	0	-1354.824997	0.0001613976355	-2684834.18890674	
1354.744997	1	99	0.9977853108	0.0001613678434	17.77017198	82.22982802	38.29433228	61.70566772			0	0	-1354.744997	0.0001613678434	-2685703.96723827	
1354.664997	1	99	0.9977856881	0.0001613380608	17.77220087	82.22779913	38.29764382	61.70235618			0	0	-1354.664997	0.0001613380608	-2686542.72981395	
1354.584997	1	99	0.9977860652	0.0001613082873	17.77422972	82.22577028	38.30095495	61.69904505			0	0	-1354.584997	0.0001613082873	-2687413.65663738	
1354.504997	1	99	0.9977864422	0.000161278524	17.77625854	82.22374146	38.30426568	61.69573432			0	0	-1354.504997	0.000161278524	-2688267.00601518	
1354.424997	1	99	0.9977868191	0.0001612487694	17.77828732	82.22171268	38.307576	61.692424			0	0	-1354.424997	0.0001612487694	-2689116.4609374	
1354.344997	1	99	0.9977871958	0.0001612190249	17.78031606	82.21968394	38.31088592	61.68911408			0	0	-1354.344997	0.0001612190249	-2689979.94832816	
1354.264997	1	99	0.9977875724	0.0001611892894	17.78234477	82.21765523	38.31419543	61.68580457			0	0	-1354.264997	0.0001611892894	-2690821.41256225	
1354.184997	1	99	0.9977879489	0.0001611595635	17.78437345	82.21562655	38.31750454	61.68249546			0	0	-1354.184997	0.0001611595635	-2691676.96232433	
1354.104997	1	99	0.9977883253	0.0001611298469	17.78640209	82.21359791	38.32081325	61.67918675			0	0	-1354.104997	0.0001611298469	-2692546.67583322	
1354.024997	1	99	0.9977887015	0.0001611001402	17.78843069	82.21156931	38.32412155	61.67587845			0	0	-1354.024997	0.0001611001402	-2693407.84268298	
1353.944997	1	99	0.9977890776	0.0001610704426	17.79045926	82.20954074	38.32742945	61.67257055			0	0	-1353.944997	0.0001610704426	-2694251.4475563	
1353.864997	1	99	0.9977894535	0.0001610407545	17.7924878	82.2075122	38.33073695	61.66926305			0	0	-1353.864997	0.0001610407545	-2695122.81409662	
1353.784997	1	99	0.9977898294	0.0001610110761	17.7945163	82.2054837	38.33404404	61.66595596			0	0	-1353.784997	0.0001610110761	-2695962.91425978	
1353.704997	1	99	0.9977902051	0.0001609814065	17.79654476	82.20345524	38.33735072	61.66264928			0	0	-1353.704997	0.0001609814065	-2696826.33212203	
1353.624997	1	99	0.9977905806	0.0001609517471	17.79857319	82.20142681	38.34065701	61.65934299			0	0	-1353.624997	0.0001609517471	-2697685.67049218	
1353.544997	1	99	0.997790956	0.0001609220964	17.80060159	82.19939841	38.34396289	61.65603711			0	0	-1353.544997	0.0001609220964	-2698541.08925723	
1353.464997	1	99	0.9977913313	0.0001608924558	17.80262995	82.19737005	38.34726837	61.65273163			0	0	-1353.464997	0.0001608924558	-2699419.75484916	
1353.384997	1	99	0.9977917065	0.0001608628244	17.80465827	82.19534173	38.35057344	61.64942656			0	0	-1353.384997	0.0001608628244	-2700244.32517396	
1353.304997	1	99	0.9977920815	0.0001608332019	17.80668656	82.19331344	38.35387811	61.64612189			0	0	-1353.304997	0.0001608332019	-2701119.6085326	
1353.224997	1	99	0.9977924564	0.0001608035897	17.80871482	82.19128518	38.35718238	61.64281762			0	0	-1353.224997	0.0001608035897	-2701986.24532333	
1353.144997	1	99	0.9977928312	0.0001607739862	17.81074304	82.18925696	38.36048624	61.63951376			0	0	-1353.144997	0.0001607739862	-2702830.68743188	
1353.064997	1	99	0.9977932058	0.0001607443925	17.81277123	82.18722877	38.3637897	61.6362103			0	0	-1353.064997	0.0001607443925	-2703693.88047366	
1352.984997	1	99	0.9977935804	0.0001607148079	17.81479938	82.18520062	38.36709276	61.63290724			0	0	-1352.984997	0.0001607148079	-2704548.51666098	
1352.904997	1	99	0.9977939547	0.0001606852329	17.8168275	82.1831725	38.37039542	61.62960458			0	0	-1352.904997	0.0001606852329	-2705408.24175226	
1352.824997	1	99	0.997794329	0.0001606556671	17.81885558	82.18114442	38.37369767	61.62630233			0	0	-1352.824997	0.0001606556671	-2706263.95649604	
1352.744997	1	99	0.9977947031	0.0001606261108	17.82088363	82.17911637	38.37699952	61.62300048			0	0	-1352.744997	0.0001606261108	-2707129.36176512	
1352.664997	1	99	0.9977950771	0.0001605965639	17.82291164	82.17708836	38.38030096	61.61969904			0	0	-1352.664997	0.0001605965639	-2707995.32655644	
1352.584997	1	99	0.9977954509	0.0001605670265	17.82493962	82.17506038	38.38360201	61.61639799			0	0	-1352.584997	0.0001605670265	-2708852.66150691	
1352.504997	1	99	0.9977958247	0.0001605374983	17.82696757	82.17303243	38.38690265	61.61309735			0	0	-1352.504997	0.0001605374983	-2709701.37293836	
1352.424997	1	99	0.9977961982	0.0001605079794	17.82899548	82.17100452	38.39020289	61.60979711			0	0	-1352.424997	0.0001605079794	-2710573.58514617	
1352.344997	1	99	0.9977965717	0.0001604784702	17.83102336	82.16897664	38.39350272	61.60649728			0	0	-1352.344997	0.0001604784702	-2711441.7375322	
1352.264997	1	99	0.997796945	0.0001604489702	17.8330512	82.1669488	38.39680215	61.60319785			0	0	-1352.264997	0.0001604489702	-2712273.6698189	
1352.184997	1	99	0.9977973182	0.0001604194791	17.83507901	82.16492099	38.40010118	61.59989882			0	0	-1352.184997	0.0001604194791	-2713156.7706308	
1352.104997	1	99	0.9977976913	0.0001603899983	17.83710679	82.16289321	38.40339981	61.59660019			0	0	-1352.104997	0.0001603899983	-2714021.93697015	
1352.024997	1	99	0.9977980643	0.000160360526	17.83913453	82.16086547	38.40669804	61.59330196			0	0	-1352.024997	0.000160360526	-2714860.10273143	
1351.944997	1	99	0.9977984371	0.0001603310634	17.84116224	82.15883776	38.40999586	61.59000414			0	0	-1351.944997	0.0001603310634	-2715735.61591321	
1351.864997	1	99	0.9977988097	0.0001603016101	17.84318991	82.15681009	38.41329328	61.58670672			0	0	-1351.864997	0.0001603016101	-2716588.64072017	
1351.784997	1	99	0.9977991823	0.000160272166	17.84521756	82.15478244	38.4165903	61.5834097			0	0	-1351.784997	0.000160272166	-2717465.29907551	
1351.704997	1	99	0.9977995547	0.0001602427317	17.84724516	82.15275484	38.41988692	61.58011308			0	0	-1351.704997	0.0001602427317	-2718328.62410777	
1351.624997	1	99	0.997799927	0.0001602133063	17.84927274	82.15072726	38.42318313	61.57681687			0	0	-1351.624997	0.0001602133063	-2719155.55755212	
1351.544997	1	99	0.9978002992	0.0001601838899	17.85130028	82.14869972	38.42647894	61.57352106			0	0	-1351.544997	0.0001601838899	-2720043.14025231	
1351.464997	1	99	0.9978006712	0.0001601544837	17.85332778	82.14667222	38.42977435	61.57022565			0	0	-1351.464997	0.0001601544837	-2720926.60012021	
1351.384997	1	99	0.9978010431	0.0001601250864	17.85535525	82.14464475	38.43306936	61.56693064			0	0	-1351.384997	0.0001601250864	-2721759.7480377	
1351.304997	1	99	0.9978014149	0.0001600956982	17.85738269	82.14261731	38.43636397	61.56363603			0	0	-1351.304997	0.0001600956982	-2722625.84553665	
1351.224997	1	99	0.9978017865	0.0001600663196	17.8594101	82.1405899	38.43965817	61.56034183			0	0	-1351.224997	0.0001600663196	-2723497.10368813	
1351.144997	1	99	0.997802158	0.0001600369502	17.86143747	82.13856253	38.44295197	61.55704803			0	0	-1351.144997	0.0001600369502	-2724350.37617526	
1351.064997	1	99	0.9978025294	0.00016000759	17.86346481	82.13653519	38.44624538	61.55375462			0	0	-1351.064997	0.00016000759	-2725222.76235099	
1350.984997	1	99	0.9978029006	0.0001599782394	17.86549212	82.13450788	38.44953837	61.55046163			0	0	-1350.984997	0.0001599782394	-2726081.74084243	
1350.904997	1	99	0.9978032718	0.0001599488977	17.86751939	82.13248061	38.45283097	61.54716903			0	0	-1350.904997	0.0001599488977	-2726941.30202231	
1350.824997	1	99	0.9978036428	0.0001599195656	17.86954663	82.13045337	38.45612317	61.54387683			0	0	-1350.824997	0.0001599195656	-2727810.67123528	
1350.744997	1	99	0.9978040136	0.0001598902426	17.87157384	82.12842616	38.45941496	61.54058504			0	0	-1350.744997	0.0001598902426	-2728666.6550042	
1350.664997	1	99	0.9978043844	0.0001598609289	17.87360101	82.12639899	38.46270636	61.53729364			0	0	-1350.664997	0.0001598609289	-2729546.46170538	
1350.584997	1	99	0.997804755	0.0001598316248	17.87562815	82.12437185	38.46599735	61.53400265			0	0	-1350.584997	0.0001598316248	-2730412.83069467	
1350.504997	1	99	0.9978051254	0.0001598023297	17.87765526	82.12234474	38.46928794	61.53071206			0	0	-1350.504997	0.0001598023297	-2731247.12810965	
1350.424997	1	99	0.9978054958	0.0001597730435	17.87968233	82.12031767	38.47257813	61.52742187			0	0	-1350.424997	0.0001597730435	-2732119.28707379	
