T	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(FE@LIQUID)	w(TI@LIQUID)	w(FE@BCC_B2)	w(TI@BCC_B2)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
1711.314114	13	87	0.04997656281	0.0004854390052	5.711891849	94.28810815	13.38546262	86.61453738			0	0	-1711.314114	0.0004854390052	-572641.200664914	
1711.234114	13	87	0.05044275226	0.000485299369	5.714276787	94.28572321	13.38918725	86.61081275			0	0	-1711.234114	0.000485299369	-573178.229827417	
1711.154114	13	87	0.05090857993	0.0004851598598	5.716662144	94.28333786	13.39291146	86.60708854			0	0	-1711.154114	0.0004851598598	-573710.350192331	
1711.074114	13	87	0.05137404623	0.0004850204825	5.719047921	94.28095208	13.39663524	86.60336476			0	0	-1711.074114	0.0004850204825	-574249.822859928	
1710.994114	13	87	0.05183915162	0.0004848812353	5.721434116	94.27856588	13.40035861	86.59964139			0	0	-1710.994114	0.0004848812353	-574786.601227811	
1710.914114	13	87	0.0523038965	0.0004847421182	5.723820732	94.27617927	13.40408156	86.59591844			0	0	-1710.914114	0.0004847421182	-575319.824403425	
1710.834114	13	87	0.05276828132	0.000484603129	5.726207767	94.27379223	13.40780408	86.59219592			0	0	-1710.834114	0.000484603129	-575860.699559981	
1710.754114	13	87	0.05323230651	0.0004844642731	5.728595223	94.27140478	13.41152619	86.58847381			0	0	-1710.754114	0.0004844642731	-576404.838882886	
1710.674114	13	87	0.05369597249	0.0004843255462	5.730983099	94.2690169	13.41524787	86.58475213			0	0	-1710.674114	0.0004843255462	-576943.371322793	
1710.594114	13	87	0.05415927969	0.0004841869494	5.733371395	94.26662861	13.41896914	86.58103086			0	0	-1710.594114	0.0004841869494	-577481.858351014	
1710.514114	13	87	0.05462222855	0.0004840484811	5.735760112	94.26423989	13.42268998	86.57731002			0	0	-1710.514114	0.0004840484811	-578018.64428251	
1710.434114	13	87	0.05508481947	0.0004839101416	5.738149249	94.26185075	13.42641041	86.57358959			0	0	-1710.434114	0.0004839101416	-578562.085918162	
1710.354114	13	87	0.05554705291	0.0004837719333	5.740538808	94.25946119	13.43013042	86.56986958			0	0	-1710.354114	0.0004837719333	-579105.691492313	
1710.274114	13	87	0.05600892927	0.0004836338534	5.742928788	94.25707121	13.43385001	86.56614999			0	0	-1710.274114	0.0004836338534	-579643.609215056	
1710.194114	13	87	0.05647044898	0.0004834959015	5.745319189	94.25468081	13.43756918	86.56243082			0	0	-1710.194114	0.0004834959015	-580190.961648689	
1710.114114	13	87	0.05693161247	0.000483358082	5.747710012	94.25228999	13.44128793	86.55871207			0	0	-1710.114114	0.000483358082	-580734.879109156	
1710.034114	13	87	0.05739242016	0.0004832203884	5.750101256	94.24989874	13.44500627	86.55499373			0	0	-1710.034114	0.0004832203884	-581273.733047385	
1709.954114	13	87	0.05785287248	0.0004830828243	5.752492923	94.24750708	13.44872418	86.55127582			0	0	-1709.954114	0.0004830828243	-581820.342410445	
1709.874114	13	87	0.05831296984	0.0004829453893	5.754885011	94.24511499	13.45244168	86.54755832			0	0	-1709.874114	0.0004829453893	-582366.072643083	
1709.794114	13	87	0.05877271267	0.0004828080829	5.757277522	94.24272248	13.45615876	86.54384124			0	0	-1709.794114	0.0004828080829	-582910.491173699	
1709.714114	13	87	0.05923210139	0.0004826709045	5.759670455	94.24032954	13.45987543	86.54012457			0	0	-1709.714114	0.0004826709045	-583454.654353954	
1709.634114	13	87	0.05969113642	0.0004825338541	5.762063811	94.23793619	13.46359168	86.53640832			0	0	-1709.634114	0.0004825338541	-584001.756510147	
1709.554114	13	87	0.06014981818	0.0004823969326	5.76445759	94.23554241	13.46730751	86.53269249			0	0	-1709.554114	0.0004823969326	-584551.590153431	
1709.474114	13	87	0.06060814709	0.0004822601399	5.766851792	94.23314821	13.47102292	86.52897708			0	0	-1709.474114	0.0004822601399	-585097.530544964	
1709.394114	13	87	0.06106612357	0.0004821234738	5.769246417	94.23075358	13.47473792	86.52526208			0	0	-1709.394114	0.0004821234738	-585646.012643961	
1709.314114	13	87	0.06152374803	0.0004819869372	5.771641465	94.22835853	13.4784525	86.5215475			0	0	-1709.314114	0.0004819869372	-586195.500670195	
1709.234114	13	87	0.0619810209	0.0004818505272	5.774036938	94.22596306	13.48216667	86.51783333			0	0	-1709.234114	0.0004818505272	-586741.30160628	
1709.154114	13	87	0.06243794258	0.0004817142445	5.776432833	94.22356717	13.48588042	86.51411958			0	0	-1709.154114	0.0004817142445	-587289.410064978	
1709.074114	13	87	0.0628945135	0.000481578089	5.778829153	94.22117085	13.48959375	86.51040625			0	0	-1709.074114	0.000481578089	-587844.170250046	
1708.994114	13	87	0.06335073408	0.0004814420634	5.781225897	94.2187741	13.49330667	86.50669333			0	0	-1708.994114	0.0004814420634	-588395.188175968	
1708.914114	13	87	0.06380660472	0.0004813061628	5.783623066	94.21637693	13.49701918	86.50298082			0	0	-1708.914114	0.0004813061628	-588944.890709914	
1708.834114	13	87	0.06426212583	0.000481170391	5.786020658	94.21397934	13.50073127	86.49926873			0	0	-1708.834114	0.000481170391	-589497.548808425	
1708.754114	13	87	0.06471729785	0.0004810347451	5.788418676	94.21158132	13.50444294	86.49555706			0	0	-1708.754114	0.0004810347451	-590048.216637854	
1708.674114	13	87	0.06517212117	0.0004808992266	5.790817118	94.20918288	13.5081542	86.4918458			0	0	-1708.674114	0.0004808992266	-590603.615050217	
1708.594114	13	87	0.0656265962	0.0004807638357	5.793215986	94.20678401	13.51186505	86.48813495			0	0	-1708.594114	0.0004807638357	-591155.681861641	
1708.514114	13	87	0.06608072337	0.0004806285702	5.795615279	94.20438472	13.51557548	86.48442452			0	0	-1708.514114	0.0004806285702	-591707.703547939	
1708.434114	13	87	0.06653450308	0.0004804934318	5.798014997	94.201985	13.5192855	86.4807145			0	0	-1708.434114	0.0004804934318	-592266.454041911	
1708.354114	13	87	0.06698793575	0.0004803584214	5.800415141	94.19958486	13.52299511	86.47700489			0	0	-1708.354114	0.0004803584214	-592820.311727997	
1708.274114	13	87	0.06744102177	0.0004802235354	5.802815711	94.19718429	13.5267043	86.4732957			0	0	-1708.274114	0.0004802235354	-593372.369742716	
1708.194114	13	87	0.06789376157	0.0004800887761	5.805216707	94.19478329	13.53041308	86.46958692			0	0	-1708.194114	0.0004800887761	-593934.936080981	
1708.114114	13	87	0.06834615554	0.0004799541455	5.807618129	94.19238187	13.53412145	86.46587855			0	0	-1708.114114	0.0004799541455	-594489.701436054	
1708.034114	13	87	0.06879820411	0.0004798196376	5.810019977	94.18998002	13.5378294	86.4621706			0	0	-1708.034114	0.0004798196376	-595043.336523263	
1707.954114	13	87	0.06924990767	0.0004796852574	5.812422252	94.18757775	13.54153694	86.45846306			0	0	-1707.954114	0.0004796852574	-595603.515502698	
1707.874114	13	87	0.06970126663	0.0004795510024	5.814824954	94.18517505	13.54524407	86.45475593			0	0	-1707.874114	0.0004795510024	-596162.100470537	
1707.794114	13	87	0.0701522814	0.0004794168739	5.817228083	94.18277192	13.54895079	86.45104921			0	0	-1707.794114	0.0004794168739	-596721.723304697	
1707.714114	13	87	0.07060295238	0.0004792828706	5.819631639	94.18036836	13.5526571	86.4473429			0	0	-1707.714114	0.0004792828706	-597280.844955708	
1707.634114	13	87	0.07105327998	0.0004791489931	5.822035622	94.17796438	13.55636299	86.44363701			0	0	-1707.634114	0.0004791489931	-597843.248389932	
1707.554114	13	87	0.07150326461	0.0004790152418	5.824440033	94.17555997	13.56006848	86.43993152			0	0	-1707.554114	0.0004790152418	-598402.224117777	
1707.474114	13	87	0.07195290666	0.0004788816143	5.826844871	94.17315513	13.56377355	86.43622645			0	0	-1707.474114	0.0004788816143	-598961.592286319	
1707.394114	13	87	0.07240220654	0.0004787481127	5.829250138	94.17074986	13.56747821	86.43252179			0	0	-1707.394114	0.0004787481127	-599523.564977056	
1707.314114	13	87	0.07285116465	0.0004786147356	5.831655832	94.16834417	13.57118246	86.42881754			0	0	-1707.314114	0.0004786147356	-600089.536434102	
1707.234114	13	87	0.0732997814	0.0004784814857	5.834061955	94.16593805	13.5748863	86.4251137			0	0	-1707.234114	0.0004784814857	-600652.71403697	
1707.154114	13	87	0.07374805718	0.0004783483586	5.836468506	94.16353149	13.57858973	86.42141027			0	0	-1707.154114	0.0004783483586	-601214.497249398	
