T	w(CU)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(TI@LIQUID)	-T	fs_1	-T//fs	-T_1	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
1871.493685	4	96	0.5180294667	0.05730815256	2.39366233	97.60633767	6.228390244	93.77160976	0	0	-1871.493685	0.5180294667	91.1000922458608	-1871.493685	0.05730815256	-1201.5463393647	
1868.933685	4	96	0.5449082299	0.0552502757	2.482328795	97.5176712	6.447465105	93.55253489	0	0	-1868.933685	0.5449082299	100.063508070063	-1868.933685	0.0552502757	-1291.28705737625	
1866.373685	4	96	0.5694154136	0.05333315966	2.570981522	97.42901848	6.665857784	93.33414222	0	0	-1866.373685	0.5694154136	109.547737343941	-1866.373685	0.05333315966	-1384.2162907293	
1863.813685	4	96	0.5918317978	0.05154277757	2.659616062	97.34038394	6.883572206	93.11642779	0	0	-1863.813685	0.5918317978	119.563617906677	-1863.813685	0.05154277757	-1480.32617036015	
1861.253685	4	96	0.6123969721	0.04986690494	2.748228033	97.25177197	7.100612122	92.89938788	0	0	-1861.253685	0.6123969721	130.121856607308	-1861.253685	0.04986690494	-1579.60845404584	
1858.693685	4	96	0.6313164719	0.04829483925	2.836813128	97.16318687	7.316981107	92.68301889	0	0	-1858.693685	0.6313164719	141.233038335716	-1858.693685	0.04829483925	-1682.0545322847	
1856.133685	4	96	0.6487675	0.04681717035	2.925367104	97.0746329	7.532682574	92.46731743	0	0	-1856.133685	0.6487675	152.907630485589	-1856.133685	0.04681717035	-1787.6554319237	
1853.573685	4	96	0.6649035483	0.04542559116	3.01388579	96.98611421	7.747719775	92.25228022	0	0	-1853.573685	0.6649035483	165.15599343433	-1853.573685	0.04542559116	-1896.40185966308	
1851.013685	4	96	0.6798581542	0.04411274077	3.102365084	96.89763492	7.962095812	92.03790419	0	0	-1851.013685	0.6798581542	177.988384846373	-1851.013685	0.04411274077	-2008.28417929229	
1848.453685	4	96	0.6937479758	0.04287207347	3.190800953	96.80919905	8.175813638	91.82418636	0	0	-1848.453685	0.6937479758	191.414965610505	-1848.453685	0.04287207347	-2123.29243026075	
1845.893685	4	96	0.7066753221	0.04169774904	3.279189433	96.72081057	8.388876065	91.61112394	0	0	-1845.893685	0.7066753221	205.445806155797	-1845.893685	0.04169774904	-2241.41639833049	
1843.333685	4	96	0.7187302482	0.04058454027	3.367526631	96.63247337	8.60128577	91.39871423	0	0	-1843.333685	0.7187302482	220.090892304379	-1843.333685	0.04058454027	-2362.64554378899	
1840.773685	4	96	0.7299922983	0.03952775459	3.455808721	96.54419128	8.8130453	91.1869547	0	0	-1840.773685	0.7299922983	235.36012978921	-1840.773685	0.03952775459	-2486.9690704089	
1838.213685	4	96	0.740531964	0.03852316752	3.544031946	96.45596805	9.024157075	90.97584292	0	0	-1838.213685	0.740531964	251.2566088139	-1838.213685	0.03852316752	-2617.18039793681	
1835.653685	4	96	0.7504123927	0.03756887032	3.632196698	96.3678033	9.234632464	90.76536754	0	0	-1835.653685	0.7504123927	267.804075431968	-1835.653685	0.03756887032	-2744.67058091203	
1833.093685	4	96	0.7596885079	0.03665590529	3.720291071	96.27970893	9.444455191	90.55554481	0	0	-1833.093685	0.7596885079	285.010203491341	-1833.093685	0.03665590529	-2875.86283396607	
1830.533685	4	96	0.7684107223	0.03578641554	3.808315709	96.19168429	9.653636697	90.3463633	0	0	-1830.533685	0.7684107223	302.873727529645	-1830.533685	0.03578641554	-3014.91937762278	
1827.973685	4	96	0.7766238249	0.03495589816	3.896267163	96.10373284	9.862179019	90.13782098	0	0	-1827.973685	0.7766238249	321.409827887938	-1827.973685	0.03495589816	-3154.56228865962	
1825.413685	4	96	0.7843680684	0.03416174263	3.98414201	96.01585799	10.070084	89.929916	0	0	-1825.413685	0.7843680684	340.628053401966	-1825.413685	0.03416174263	-3297.20866151418	
1822.853685	4	96	0.791679721	0.03340158312	4.071936905	95.92806309	10.27735342	89.72264658	0	0	-1822.853685	0.791679721	360.537845660971	-1822.853685	0.03340158312	-3442.87345419779	
1820.293685	4	96	0.7985915361	0.03267325218	4.15964857	95.84035143	10.48398894	89.51601106	0	0	-1820.293685	0.7985915361	381.14860408902	-1820.293685	0.03267325218	-3591.53899025788	
1817.733685	4	96	0.8051331592	0.0319747627	4.247273795	95.7527262	10.68999215	89.31000785	0	0	-1817.733685	0.8051331592	402.469675542044	-1817.733685	0.0319747627	-3743.19290154414	
1815.173685	4	96	0.8113314799	0.03130428969	4.334809437	95.66519056	10.89536455	89.10463545	0	0	-1815.173685	0.8113314799	424.51036685983	-1815.173685	0.03130428969	-3897.82283742845	
1812.613685	4	96	0.8172109379	0.03066015402	4.42225242	95.57774758	11.10010755	88.89989245	0	0	-1812.613685	0.8172109379	447.279941799788	-1812.613685	0.03066015402	-4055.41625326631	
1810.053685	4	96	0.8227937898	0.03004080818	4.509599736	95.49040026	11.30422249	88.69577751	0	0	-1810.053685	0.8227937898	470.787609379507	-1810.053685	0.03004080818	-4215.96071292634	
1807.493685	4	96	0.8281003425	0.02944482367	4.596848443	95.40315156	11.50771065	88.49228935	0	0	-1807.493685	0.8281003425	495.042545887538	-1807.493685	0.02944482367	-4379.44378410711	
1804.933685	4	96	0.8331491571	0.02887087978	4.683995664	95.31600434	11.7105732	88.2894268	0	0	-1804.933685	0.8331491571	520.053905581019	-1804.933685	0.02887087978	-4545.85287557948	
1802.373685	4	96	0.8379572285	0.0283177536	4.771038591	95.22896141	11.91281128	88.08718872	0	0	-1802.373685	0.8379572285	545.830774133549	-1802.373685	0.0283177536	-4715.1756357421	
1799.813685	4	96	0.8425401441	0.02778431122	4.857974478	95.14202552	12.11442595	87.88557405	0	0	-1799.813685	0.8425401441	572.382229246698	-1799.813685	0.02778431122	-4887.39967048021	
1797.253685	4	96	0.8469122225	0.02726949971	4.944800647	95.05519935	12.31541819	87.68458181	0	0	-1797.253685	0.8469122225	599.717309756529	-1797.253685	0.02726949971	-5062.51258384172	
1794.693685	4	96	0.851086638	0.02677234009	5.031514483	94.96848552	12.51578896	87.48421104	0	0	-1794.693685	0.851086638	627.845013724197	-1794.693685	0.02677234009	-5240.50216593579	
1792.133685	4	96	0.8550755296	0.02629192093	5.118113437	94.88188656	12.71553913	87.28446087	0	0	-1792.133685	0.8550755296	656.774322512657	-1792.133685	0.02629192093	-5421.35642259465	
1789.573685	4	96	0.8588900988	0.02582739268	5.204595023	94.79540498	12.91466953	87.08533047	0	0	-1789.573685	0.8588900988	686.514183407525	-1789.573685	0.02582739268	-5605.06332054782	
1787.013685	4	96	0.8625406962	0.02537796245	5.290956818	94.70904318	13.11318096	86.88681904	0	0	-1787.013685	0.8625406962	717.073511837066	-1787.013685	0.02537796245	-5791.61094816843	
1784.453685	4	96	0.8660368992	0.02494288943	5.377196465	94.62280353	13.31107412	86.68892588	0	0	-1784.453685	0.8660368992	748.461208679116	-1784.453685	0.02494288943	-5980.98782258162	
1781.893685	4	96	0.869387581	0.02452148068	5.463311667	94.53668833	13.50834973	86.49165027	0	0	-1781.893685	0.869387581	780.686130646515	-1781.893685	0.02452148068	-6173.18238610589	
1779.333685	4	96	0.8726009731	0.02411308731	5.549300192	94.45069981	13.70500841	86.29499159	0	0	-1779.333685	0.8726009731	813.757116763097	-1779.333685	0.02411308731	-6368.18349684474	
1776.773685	4	96	0.8756847206	0.02371710109	5.635159867	94.36484013	13.90105078	86.09894922	0	0	-1776.773685	0.8756847206	847.682991848307	-1776.773685	0.02371710109	-6565.98015159941	
1774.213685	4	96	0.8786459326	0.02333295127	5.720888582	94.27911142	14.09647741	85.90352259	0	0	-1774.213685	0.8786459326	882.472573999055	-1774.213685	0.02333295127	-6766.56149185433	
1771.653685	4	96	0.881491227	0.02296010178	5.806484289	94.19351571	14.29128882	85.70871118	0	0	-1771.653685	0.881491227	918.134612847264	-1771.653685	0.02296010178	-6969.91720821277	
1769.093685	4	96	0.8842267718	0.02259804864	5.891944999	94.108055	14.48548552	85.51451448	0	0	-1769.093685	0.8842267718	954.677864934363	-1769.093685	0.02259804864	-7176.03704511269	
1766.533685	4	96	0.8868583212	0.02224631758	5.977268784	94.02273122	14.67906798	85.32093202	0	0	-1766.533685	0.8868583212	992.111064739859	-1766.533685	0.02224631758	-7384.91129939504	
1763.973685	4	96	0.8893912495	0.02190446193	6.062453775	93.93754623	14.87203664	85.12796336	0	0	-1763.973685	0.8893912495	1030.44294107072	-1763.973685	0.02190446193	-7596.53024386618	
1761.413685	4	96	0.8918305807	0.02157206058	6.147498162	93.85250184	15.06439191	84.93560809	0	0	-1761.413685	0.8918305807	1069.68218134904	-1761.413685	0.02157206058	-7810.88456606951	
1758.853685	4	96	0.8941810165	0.02124871625	6.232400194	93.76759981	15.25613418	84.74386582	0	0	-1758.853685	0.8941810165	1109.8374451089	-1758.853685	0.02124871625	-8027.96592396042	
1756.293685	4	96	0.8964469607	0.02093405382	6.317158178	93.68284182	15.44726383	84.55273617	0	0	-1756.293685	0.8964469607	1150.91739379969	-1756.293685	0.02093405382	-8247.76536971049	
1753.733685	4	96	0.8986325422	0.02062771875	6.401770479	93.59822952	15.6377812	84.3622188	0	0	-1753.733685	0.8986325422	1192.93063172682	-1753.733685	0.02062771875	-8470.27494094879	
1751.173685	4	96	0.9007416355	0.02032937579	6.486235517	93.51376448	15.82768662	84.17231338	0	0	-1751.173685	0.9007416355	1235.88582589819	-1751.173685	0.02032937579	-8695.48736761332	
1748.613685	4	96	0.9027778794	0.02003870762	6.57055177	93.42944823	16.0169804	83.9830196	0	0	-1748.613685	0.9027778794	1279.79159013709	-1748.613685	0.02003870762	-8923.39478151099	
1746.053685	4	96	0.9047446945	0.01975541367	6.654717772	93.34528223	16.20566283	83.79433717	0	0	-1746.053685	0.9047446945	1324.65645631397	-1746.053685	0.01975541367	-9153.99066873284	
1743.493685	4	96	0.9066452989	0.01947920909	6.738732112	93.26126789	16.39373422	83.60626578	0	0	-1743.493685	0.9066452989	1370.48899443859	-1743.493685	0.01947920909	-9387.26885222679	
1740.933685	4	96	0.9084827225	0.01920982368	6.822593434	93.17740657	16.58119481	83.41880519	0	0	-1740.933685	0.9084827225	1417.29773814649	-1740.933685	0.01920982368	-9623.2233137375	
1738.373685	4	96	0.9102598204	0.018947001	6.906300434	93.09369957	16.76804489	83.23195511	0	0	-1738.373685	0.9102598204	1465.09120274188	-1738.373685	0.018947001	-9861.84840501561	
1735.813685	4	96	0.9119792849	0.01869049747	6.989851866	93.01014813	16.9542847	83.0457153	0	0	-1735.813685	0.9119792849	1513.87797725256	-1735.813685	0.01869049747	-10103.1395542479	
1733.253685	4	96	0.9136436566	0.01844008164	7.073246533	92.92675347	17.13991449	82.86008551	0	0	-1733.253685	0.9136436566	1563.66646775702	-1733.253685	0.01844008164	-10347.0920749266	
1730.693685	4	96	0.9152553351	0.01819553336	7.156483293	92.84351671	17.3249345	82.6750655	0	0	-1730.693685	0.9152553351	1614.46519395112	-1730.693685	0.01819553336	-10593.7020065538	
1728.133685	4	96	0.9168165878	0.01795664319	7.239561053	92.76043895	17.50934497	82.49065503	0	0	-1728.133685	0.9168165878	1666.28255826331	-1728.133685	0.01795664319	-10842.9664436109	
1725.573685	4	96	0.9183295594	0.0177232117	7.322478776	92.67752122	17.69314614	82.30685386	0	0	-1725.573685	0.9183295594	1719.1270330539	-1725.573685	0.0177232117	-11094.8819265051	
1723.013685	4	96	0.9197962791	0.01749504889	7.405235471	92.59476453	17.87633823	82.12366177	0	0	-1723.013685	0.9197962791	1773.00700836552	-1723.013685	0.01749504889	-11349.4462167475	
1720.453685	4	96	0.9212186689	0.01727197366	7.4878302	92.5121698	18.05892148	81.94107852	0	0	-1720.453685	0.9212186689	1827.93078870967	-1720.453685	0.01727197366	-11606.6576572185	
1717.893685	4	96	0.9225985498	0.01705381328	7.570262073	92.42973793	18.24089613	81.75910387	0	0	-1717.893685	0.9225985498	1883.90697611095	-1717.893685	0.01705381328	-11866.5151995714	
1715.333685	4	96	0.9239376483	0.01684040293	7.652530251	92.34746975	18.42226241	81.57773759	0	0	-1715.333685	0.9239376483	1940.94372314878	-1715.333685	0.01684040293	-12129.0181186927	
1712.773685	4	96	0.9252376028	0.01663158523	7.73463394	92.26536606	18.60302057	81.39697943	0	0	-1712.773685	0.9252376028	1999.04937166569	-1712.773685	0.01663158523	-12394.1660178294	
1710.213685	4	96	0.9264999683	0.01642720984	7.816572397	92.1834276	18.78317085	81.21682915	0	0	-1710.213685	0.9264999683	2058.23237875808	-1710.213685	0.01642720984	-12661.9594235826	
1707.653685	4	96	0.927726222	0.01622713307	7.898344925	92.10165507	18.9627135	81.0372865	0	0	-1707.653685	0.927726222	2118.50088232682	-1707.653685	0.01622713307	-12932.3998323704	
1705.093685	4	96	0.9289177679	0.01603121753	7.979950873	92.02004913	19.14164878	80.85835122	0	0	-1705.093685	0.9289177679	2179.86313270009	-1705.093685	0.01603121753	-13205.4890912466	
1702.533685	4	96	0.9300759411	0.01583933177	8.061389637	91.93861036	19.31997696	80.68002304	0	0	-1702.533685	0.9300759411	2242.32750235385	-1702.533685	0.01583933177	-13481.2285170499	
1699.973685	4	96	0.9312020118	0.01565134995	8.142660657	91.85733934	19.49769831	80.50230169	0	0	-1699.973685	0.9312020118	2305.90210419392	-1699.973685	0.01565134995	-13759.6212649965	
1697.413685	4	96	0.9322971894	0.01546715159	8.223763419	91.77623658	19.67481311	80.32518689	0	0	-1697.413685	0.9322971894	2370.59506684259	-1697.413685	0.01546715159	-14040.6720719418	
1694.853685	4	96	0.9333626257	0.01528662127	8.304697453	91.69530255	19.85132167	80.14867833	0	0	-1694.853685	0.9333626257	2436.4148359101	-1694.853685	0.01528662127	-14324.3836821644	
1692.293685	4	96	0.9343994182	0.01510964832	8.385462332	91.61453767	20.0272243	79.9727757	0	0	-1692.293685	0.9343994182	2503.369207985	-1692.293685	0.01510964832	-14610.7605824952	
1689.733685	4	96	0.9354086137	0.01493612665	8.466057672	91.53394233	20.2025213	79.7974787	0	0	-1689.733685	0.9354086137	2571.46641344685	-1689.733685	0.01493612665	-14899.8092384347	
1687.173685	4	96	0.9363912103	0.01476595448	8.546483132	91.45351687	20.37721302	79.62278698	0	0	-1687.173685	0.9363912103	2640.71477286942	-1687.173685	0.01476595448	-15191.5350927225	
1684.613685	4	96	0.9373481608	0.01459903412	8.626738413	91.37326159	20.5512998	79.4487002	0	0	-1684.613685	0.9373481608	2711.12196734504	-1684.613685	0.01459903412	-15485.9451665954	
1682.053685	4	96	0.938280375	0.01443527179	8.706823255	91.29317675	20.724782	79.275218	0	0	-1682.053685	0.938280375	2782.69625229703	-1682.053685	0.01443527179	-15783.045886909	
1679.493685	4	96	0.9391887218	0.01427457738	8.786737441	91.21326256	20.89766001	79.10233999	0	0	-1679.493685	0.9391887218	2855.44560049423	-1679.493685	0.01427457738	-16082.8450533489	
1676.933685	4	96	0.9400740318	0.01411686433	8.866480793	91.13351921	21.06993422	78.93006578	0	0	-1676.933685	0.9400740318	2929.37776170728	-1676.933685	0.01411686433	-16385.3520169033	
1674.373685	4	96	0.9409370991	0.01396204942	8.946053174	91.05394683	21.24160504	78.75839496	0	0	-1674.373685	0.9409370991	3004.50107969601	-1674.373685	0.01396204942	-16690.5754340505	
1671.813685	4	96	0.9417786831	0.01381005262	9.025454482	90.97454552	21.41267289	78.58732711	0	0	-1671.813685	0.9417786831	3080.82303269428	-1671.813685	0.01381005262	-16998.5246151761	
1669.253685	4	96	0.9425995109	0.01366079693	9.104684657	90.89531534	21.58313823	78.41686177	0	0	-1669.253685	0.9425995109	3158.35172318823	-1669.253685	0.01366079693	-17309.20976422	
1666.693685	4	96	0.9434002781	0.01351420825	9.183743675	90.81625633	21.75300152	78.24699848	0	0	-1666.693685	0.9434002781	3237.09529079764	-1666.693685	0.01351420825	-17622.6434167242	
1664.133685	4	96	0.9441816512	0.01337021526	9.262631549	90.73736845	21.92226324	78.07773676	0	0	-1664.133685	0.9441816512	3317.06093496129	-1664.133685	0.01337021526	-17938.8364829579	
1661.573685	4	96	0.9449442688	0.01322874924	9.341348329	90.65865167	22.0909239	77.9090761	0	0	-1661.573685	0.9449442688	3398.2563617592	-1661.573685	0.01322874924	-18257.7998558414	
1659.013685	4	96	0.945688743	0.01308974399	9.419894101	90.5801059	22.25898403	77.74101597	0	0	-1659.013685	0.945688743	3480.69006856153	-1659.013685	0.01308974399	-18579.5478025023	
1656.453685	4	96	0.9464156604	0.01295313572	9.498268985	90.50173101	22.42644417	77.57355583	0	0	-1656.453685	0.9464156604	3564.36923142089	-1656.453685	0.01295313572	-18904.0934006126	
1653.893685	4	96	0.9471255842	0.01281886291	9.576473139	90.42352686	22.59330488	77.40669512	0	0	-1653.893685	0.9471255842	3649.30089127428	-1653.893685	0.01281886291	-19231.4504807001	
1651.333685	4	96	0.9478190546	0.01268686624	9.654506751	90.34549325	22.75956675	77.24043325	0	0	-1651.333685	0.9478190546	3735.49397610383	-1651.333685	0.01268686624	-19561.6340046643	
1648.773685	4	96	0.9484965899	0.01255708847	9.732370045	90.26762996	22.9252304	77.0747696	0	0	-1648.773685	0.9484965899	3822.95540635719	-1648.773685	0.01255708847	-19894.6596129733	
1646.213685	4	96	0.9491586883	0.01242947437	9.810063278	90.18993672	23.09029645	76.90970355	0	0	-1646.213685	0.9491586883	3911.69192726202	-1646.213685	0.01242947437	-20230.5425718655	
1643.653685	4	96	0.9498058282	0.0123039706	9.88758674	90.11241326	23.25476557	76.74523443	0	0	-1643.653685	0.9498058282	4001.71224642226	-1643.653685	0.0123039706	-20569.3005308206	
1641.093685	4	96	0.9504384691	0.01218052568	9.964940752	90.03505925	23.41863842	76.58136158	0	0	-1641.093685	0.9504384691	4093.02358421378	-1641.093685	0.01218052568	-20910.9499235152	
1638.533685	4	96	0.951057053	0.01205908984	10.04212567	89.95787433	23.5819157	76.4180843	0	0	-1638.533685	0.951057053	4185.63255399417	-1638.533685	0.01205908984	-21255.5074513265	
1635.973685	4	96	0.9516620049	0.01193961501	10.11914187	89.88085813	23.74459815	76.25540185	0	0	-1635.973685	0.9516620049	4279.54665553143	-1635.973685	0.01193961501	-21602.9931982115	
1633.413685	4	96	0.9522537336	0.01182205472	10.19598977	89.80401023	23.9066865	76.0933135	0	0	-1633.413685	0.9522537336	4374.77388477497	-1633.413685	0.01182205472	-21953.4261100647	
1630.853685	4	96	0.9528326323	0.01170636404	10.27266981	89.72733019	24.06818152	75.93181848	0	0	-1630.853685	0.9528326323	4471.32123597686	-1630.853685	0.01170636404	-22306.824776104	
1628.293685	4	96	0.9533990797	0.0115924995	10.34918248	89.65081752	24.22908402	75.77091598	0	0	-1628.293685	0.9533990797	4569.19561340662	-1628.293685	0.0115924995	-22663.2077907783	
1625.733685	4	96	0.9539534403	0.01148041904	10.42552826	89.57447174	24.38939481	75.61060519	0	0	-1625.733685	0.9539534403	4668.4041095062	-1625.733685	0.01148041904	-23022.5992486592	
1623.173685	4	96	0.9544960653	0.01137008199	10.50170769	89.49829231	24.54911473	75.45088527	0	0	-1623.173685	0.9544960653	4768.95399066234	-1623.173685	0.01137008199	-23385.0188106365	
1620.613685	4	96	0.9550272929	0.01126144893	10.57772133	89.42227867	24.70824464	75.29175536	0	0	-1620.613685	0.9550272929	4870.85221012737	-1620.613685	0.01126144893	-23750.486782255	
1618.053685	4	96	0.9555474492	0.01115448172	10.65356977	89.34643023	24.86678545	75.13321455	0	0	-1618.053685	0.9555474492	4974.10530316347	-1618.053685	0.01115448172	-24119.0282087478	
1615.493685	4	96	0.9560568485	0.01104914341	10.7292536	89.2707464	25.02473806	74.97526194	0	0	-1615.493685	0.9560568485	5078.72086847065	-1615.493685	0.01104914341	-24490.6641836288	
1612.933685	4	96	0.9565557938	0.01094539819	10.80477349	89.19522651	25.18210341	74.81789659	0	0	-1612.933685	0.9565557938	5184.70598031059	-1612.933685	0.01094539819	-24865.4189762331	
1610.373685	4	96	0.9570445774	0.01084321137	10.88013007	89.11986993	25.33888247	74.66111753	0	0	-1610.373685	0.9570445774	5292.06684562895	-1610.373685	0.01084321137	-25243.3158369281	
1607.813685	4	96	0.9575234814	0.0107425493	10.95532406	89.04467594	25.49507623	74.50492377	0	0	-1607.813685	0.9575234814	5400.80950004973	-1607.813685	0.0107425493	-25624.3793283544	
1605.253685	4	96	0.9579927781	0.01064337937	11.03035616	88.96964384	25.6506857	74.3493143	0	0	-1605.253685	0.9579927781	5510.94195175696	-1605.253685	0.01064337937	-26008.6356558943	
1602.693685	4	96	0.9584527301	0.01054566994	11.1052271	88.8947729	25.80571192	74.19428808	0	0	-1602.693685	0.9584527301	5622.47098866117	-1602.693685	0.01054566994	-26396.1086959021	
1600.133685	4	96	0.9589035912	0.01044939031	11.17993766	88.82006234	25.96015595	74.03984405	0	0	-1600.133685	0.9589035912	5735.40207527635	-1600.133685	0.01044939031	-26786.8245005047	
1597.573685	4	96	0.9593456065	0.01035451069	11.25448861	88.74551139	26.11401888	73.88598112	0	0	-1597.573685	0.9593456065	5849.74119540535	-1597.573685	0.01035451069	-27180.8110797074	
1595.013685	4	96	0.9597790129	0.01026100217	11.32888077	88.67111923	26.26730181	73.73269819	0	0	-1595.013685	0.9597790129	5965.49568689605	-1595.013685	0.01026100217	-27578.0950861885	
1592.453685	4	96	0.9602040391	0.01016883667	11.40311496	88.59688504	26.42000588	73.57999412	0	0	-1592.453685	0.9602040391	6082.67325375627	-1592.453685	0.01016883667	-27978.7012460593	
1589.893685	4	96	0.9606209062	0.01007798691	11.47719204	88.52280796	26.57213225	73.42786775	0	0	-1589.893685	0.9606209062	6201.2774676912	-1589.893685	0.01007798691	-28382.6618990951	
1587.333685	4	96	0.9610298283	0.009988426425	11.55111289	88.44888711	26.72368211	73.27631789	0	0	-1587.333685	0.9610298283	6321.31562955185	-1587.333685	0.009988426425	-28790.0040438919	
1584.773685	4	96	0.961431012	0.009900129456	11.62487839	88.37512161	26.87465665	73.12534335	0	0	-1584.773685	0.961431012	6442.79527125002	-1584.773685	0.009900129456	-29200.7533214805	
1582.213685	4	96	0.9618246574	0.009813070989	11.69848946	88.30151054	27.02505711	72.97494289	0	0	-1582.213685	0.9618246574	6565.72056663127	-1582.213685	0.009813070989	-29614.942471561	
1579.653685	4	96	0.9622109581	0.009727226706	11.77194705	88.22805295	27.17488474	72.82511526	0	0	-1579.653685	0.9622109581	6690.09804692019	-1579.653685	0.009727226706	-30032.5999163734	
1577.093685	4	96	0.9625901014	0.009642572953	11.84525209	88.15474791	27.32414082	72.67585918	0	0	-1577.093685	0.9625901014	6815.9332499538	-1577.093685	0.009642572953	-30453.7553662883	
1574.533685	4	96	0.9629622687	0.009559086728	11.91840558	88.08159442	27.47282665	72.52717335	0	0	-1574.533685	0.9629622687	6943.23339318776	-1574.533685	0.009559086728	-30878.4404975325	
1571.973685	4	96	0.9633276354	0.009476745655	11.9914085	88.0085915	27.62094355	72.37905645	0	0	-1571.973685	0.9633276354	7072.00308236391	-1571.973685	0.009476745655	-31306.6848034995	
1569.413685	4	96	0.9636863717	0.009395527951	12.06426187	87.93573813	27.76849286	72.23150714	0	0	-1569.413685	0.9636863717	7202.24848504284	-1569.413685	0.009395527951	-31738.5201768126	
1566.853685	4	96	0.9640386421	0.009315412426	12.13696671	87.86303329	27.91547595	72.08452405	0	0	-1566.853685	0.9640386421	7333.97535633074	-1566.853685	0.009315412426	-32173.9783832954	
1564.293685	4	96	0.9643846063	0.00923637844	12.20952408	87.79047592	28.06189421	71.93810579	0	0	-1564.293685	0.9643846063	7467.1876253396	-1564.293685	0.00923637844	-32613.0906846703	
1561.733685	4	96	0.9647244189	0.009158405901	12.28193503	87.71806497	28.20774905	71.79225095	0	0	-1561.733685	0.9647244189	7601.89291034453	-1561.733685	0.009158405901	-33055.8899523725	
1559.173685	4	96	0.9650582297	0.009081475236	12.35420065	87.64579935	28.35304191	71.64695809	0	0	-1559.173685	0.9650582297	7738.09627017157	-1559.173685	0.009081475236	-33502.4085640784	
