T	w(CU)	w(FE)	w(TI)	fs	fw(@BCC_A2)	w(CU@BCC_A2)	w(FE@BCC_A2)	w(TI@BCC_A2)	w(CU@LIQUID)	w(FE@LIQUID)	w(TI@LIQUID)	dwdT_L(CU@LIQUID)	dwdT_L(FE@LIQUID)	dwdT_L(TI@LIQUID)	-T	fw(@BCC_A2)_1	-T//fw(@BCC_A2)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI	SI				
1480.776763	11	1	88	0.8075518401	0.0002214438175	12.23614092	1.360145192	86.40371388	27.71114383	2.597280564	69.69157561	0	0	0	-1480.776763	0.0002214438175	-1709909.67739577	
1480.696763	11	1	88	0.80759628	0.0002213970398	12.23776098	1.360471816	86.40176721	27.71457035	2.59755445	69.6878752	0	0	0	-1480.696763	0.0002213970398	-1710560.49639626	
1480.616763	11	1	88	0.8076407006	0.0002213502809	12.23938084	1.360798493	86.39982067	27.71799654	2.597828267	69.68417519	0	0	0	-1480.616763	0.0002213502809	-1711222.74430896	
1480.536763	11	1	88	0.8076851016	0.0002213035394	12.24100052	1.361125224	86.39787426	27.72142241	2.598102014	69.68047557	0	0	0	-1480.536763	0.0002213035394	-1711869.04777396	
1480.456763	11	1	88	0.8077294833	0.0002212568158	12.24262	1.361452009	86.39592799	27.72484796	2.598375692	69.67677635	0	0	0	-1480.456763	0.0002212568158	-1712523.16310664	
1480.376763	11	1	88	0.8077738456	0.00022121011	12.2442393	1.361778848	86.39398185	27.72827319	2.5986493	69.67307751	0	0	0	-1480.376763	0.00022121011	-1713181.4528742	
1480.296763	11	1	88	0.8078181886	0.0002211634223	12.24585841	1.362105741	86.39203585	27.73169809	2.598922839	69.66937907	0	0	0	-1480.296763	0.0002211634223	-1713838.40328866	
1480.216763	11	1	88	0.8078625121	0.0002211167523	12.24747733	1.362432688	86.39008999	27.73512266	2.599196308	69.66568103	0	0	0	-1480.216763	0.0002211167523	-1714482.99902066	
1480.136763	11	1	88	0.8079068163	0.0002210700997	12.24909606	1.362759689	86.38814426	27.73854692	2.599469708	69.66198337	0	0	0	-1480.136763	0.0002210700997	-1715140.96795203	
1480.056763	11	1	88	0.8079511012	0.0002210234655	12.2507146	1.363086744	86.38619866	27.74197085	2.599743038	69.65828611	0	0	0	-1480.056763	0.0002210234655	-1715803.09658672	
1479.976763	11	1	88	0.8079953667	0.0002209768489	12.25233295	1.363413853	86.3842532	27.74539446	2.600016298	69.65458925	0	0	0	-1479.976763	0.0002209768489	-1716449.17410384	
1479.896763	11	1	88	0.8080396129	0.0002209302498	12.25395111	1.363741016	86.38230787	27.74881774	2.600289489	69.65089277	0	0	0	-1479.896763	0.0002209302498	-1717103.11784107	
1479.816763	11	1	88	0.8080838398	0.0002208836687	12.25556909	1.364068233	86.38036268	27.7522407	2.60056261	69.64719669	0	0	0	-1479.816763	0.0002208836687	-1717763.08276306	
1479.736763	11	1	88	0.8081280475	0.0002208371054	12.25718687	1.364395505	86.37841762	27.75566334	2.600835662	69.643501	0	0	0	-1479.736763	0.0002208371054	-1718418.01980534	
1479.656763	11	1	88	0.8081722358	0.0002207905598	12.25880447	1.364722831	86.3764727	27.75908566	2.601108644	69.6398057	0	0	0	-1479.656763	0.0002207905598	-1719073.45927197	
1479.576763	11	1	88	0.8082164049	0.000220744032	12.26042188	1.365050211	86.37452791	27.76250765	2.601381557	69.63611079	0	0	0	-1479.576763	0.000220744032	-1719731.24593373	
1479.496763	11	1	88	0.8082605547	0.000220697522	12.2620391	1.365377645	86.37258326	27.76592932	2.6016544	69.63241628	0	0	0	-1479.496763	0.000220697522	-1720382.13126438	
1479.416763	11	1	88	0.8083046852	0.0002206510294	12.26365613	1.365705133	86.37063874	27.76935067	2.601927174	69.62872216	0	0	0	-1479.416763	0.0002206510294	-1721040.93134307	
1479.336763	11	1	88	0.8083487965	0.000220604555	12.26527297	1.366032676	86.36869436	27.77277169	2.602199878	69.62502843	0	0	0	-1479.336763	0.000220604555	-1721692.7973862	
1479.256763	11	1	88	0.8083928887	0.0002205580976	12.26688962	1.366360272	86.36675011	27.77619239	2.602472513	69.6213351	0	0	0	-1479.256763	0.0002205580976	-1722356.32434239	
1479.176763	11	1	88	0.8084369616	0.000220511659	12.26850608	1.366687924	86.364806	27.77961277	2.602745078	69.61764215	0	0	0	-1479.176763	0.000220511659	-1723011.02730399	
1479.096763	11	1	88	0.8084810153	0.0002204652369	12.27012235	1.367015629	86.36286202	27.78303283	2.603017573	69.6139496	0	0	0	-1479.096763	0.0002204652369	-1723662.57635825	
1479.016763	11	1	88	0.8085250498	0.0002204188334	12.27173844	1.367343389	86.36091817	27.78645256	2.603289999	69.61025744	0	0	0	-1479.016763	0.0002204188334	-1724327.57690324	
1478.936763	11	1	88	0.8085690651	0.0002203724471	12.27335433	1.367671203	86.35897446	27.78987198	2.603562355	69.60656567	0	0	0	-1478.936763	0.0002203724471	-1724980.10254548	
1478.856763	11	1	88	0.8086130613	0.0002203260787	12.27497004	1.367999072	86.35703089	27.79329107	2.603834642	69.60287429	0	0	0	-1478.856763	0.0002203260787	-1725636.82756209	
1478.776763	11	1	88	0.8086570383	0.0002202797277	12.27658556	1.368326995	86.35508745	27.79670983	2.604106859	69.59918331	0	0	0	-1478.776763	0.0002202797277	-1726286.61111749	
1478.696763	11	1	88	0.8087009962	0.0002202333942	12.27820088	1.368654973	86.35314414	27.80012828	2.604379007	69.59549271	0	0	0	-1478.696763	0.0002202333942	-1726955.53544783	
1478.616763	11	1	88	0.808744935	0.0002201870791	12.27981602	1.368983005	86.35120097	27.8035464	2.604651085	69.59180251	0	0	0	-1478.616763	0.0002201870791	-1727623.08552807	
1478.536763	11	1	88	0.8087888546	0.0002201407814	12.28143097	1.369311091	86.34925794	27.80696421	2.604923093	69.5881127	0	0	0	-1478.536763	0.0002201407814	-1728263.15681996	
1478.456763	11	1	88	0.8088327552	0.0002200945006	12.28304573	1.369639232	86.34731503	27.81038169	2.605195032	69.58442328	0	0	0	-1478.456763	0.0002200945006	-1728918.67358115	
1478.376763	11	1	88	0.8088766366	0.000220048238	12.2846603	1.369967428	86.34537227	27.81379885	2.605466902	69.58073425	0	0	0	-1478.376763	0.000220048238	-1729591.49049282	
1478.296763	11	1	88	0.808920499	0.0002200019932	12.28627469	1.370295678	86.34342964	27.81721569	2.605738702	69.57704561	0	0	0	-1478.296763	0.0002200019932	-1730246.11744686	
1478.216763	11	1	88	0.8089643423	0.0002199557656	12.28788888	1.370623983	86.34148714	27.8206322	2.606010432	69.57335737	0	0	0	-1478.216763	0.0002199557656	-1730897.50924527	
1478.136763	11	1	88	0.8090081666	0.0002199095556	12.28950288	1.370952342	86.33954477	27.8240484	2.606282093	69.56966951	0	0	0	-1478.136763	0.0002199095556	-1731564.38327116	
1478.056763	11	1	88	0.8090519718	0.0002198633636	12.2911167	1.371280756	86.33760255	27.82746427	2.606553684	69.56598205	0	0	0	-1478.056763	0.0002198633636	-1732218.62235096	
1477.976763	11	1	88	0.809095758	0.0002198171885	12.29273032	1.371609225	86.33566045	27.83087982	2.606825206	69.56229497	0	0	0	-1477.976763	0.0002198171885	-1732877.14371412	
1477.896763	11	1	88	0.8091395252	0.0002197710316	12.29434376	1.371937748	86.33371849	27.83429505	2.607096658	69.55860829	0	0	0	-1477.896763	0.0002197710316	-1733538.00842455	
1477.816763	11	1	88	0.8091832734	0.0002197248917	12.295957	1.372266327	86.33177667	27.83770996	2.60736804	69.554922	0	0	0	-1477.816763	0.0002197248917	-1734199.41180498	
1477.736763	11	1	88	0.8092270025	0.00021967877	12.29757006	1.372594959	86.32983498	27.84112455	2.607639353	69.5512361	0	0	0	-1477.736763	0.00021967877	-1734870.69816487	
1477.656763	11	1	88	0.8092707127	0.0002196326658	12.29918293	1.372923647	86.32789342	27.84453882	2.607910597	69.54755059	0	0	0	-1477.656763	0.0002196326658	-1735508.61383184	
1477.576763	11	1	88	0.809314404	0.000219586578	12.30079561	1.373252389	86.325952	27.84795276	2.60818177	69.54386547	0	0	0	-1477.576763	0.000219586578	-1736171.53934378	
1477.496763	11	1	88	0.8093580762	0.000219540509	12.3024081	1.373581187	86.32401071	27.85136639	2.608452875	69.54018074	0	0	0	-1477.496763	0.000219540509	-1736849.99647941	
1477.416763	11	1	88	0.8094017295	0.0002194944572	12.3040204	1.373910039	86.32206956	27.85477969	2.608723909	69.5364964	0	0	0	-1477.416763	0.0002194944572	-1737491.26531341	
1477.336763	11	1	88	0.8094453639	0.0002194484222	12.30563251	1.374238945	86.32012854	27.85819268	2.608994875	69.53281245	0	0	0	-1477.336763	0.0002194484222	-1738155.69512651	
1477.256763	11	1	88	0.8094889794	0.0002194024056	12.30724443	1.374567907	86.31818766	27.86160534	2.60926577	69.52912889	0	0	0	-1477.256763	0.0002194024056	-1738831.93367517	
1477.176763	11	1	88	0.8095325759	0.0002193564064	12.30885616	1.374896924	86.31624691	27.86501769	2.609536596	69.52544572	0	0	0	-1477.176763	0.0002193564064	-1739484.12405281	
1477.096763	11	1	88	0.8095761535	0.0002193104243	12.31046771	1.375225995	86.3143063	27.86842971	2.609807353	69.52176294	0	0	0	-1477.096763	0.0002193104243	-1740134.91839569	
1477.016763	11	1	88	0.8096197123	0.0002192644595	12.31207906	1.375555122	86.31236582	27.87184141	2.61007804	69.51808055	0	0	0	-1477.016763	0.0002192644595	-1740801.35757662	
1476.936763	11	1	88	0.8096632522	0.0002192185126	12.31369022	1.375884303	86.31042547	27.87525279	2.610348657	69.51439855	0	0	0	-1476.936763	0.0002192185126	-1741470.18687477	
1476.856763	11	1	88	0.8097067732	0.0002191725831	12.3153012	1.37621354	86.30848526	27.87866386	2.610619205	69.51071694	0	0	0	-1476.856763	0.0002191725831	-1742128.15479511	
1476.776763	11	1	88	0.8097502754	0.0002191266709	12.31691198	1.376542831	86.30654518	27.8820746	2.610889683	69.50703572	0	0	0	-1476.776763	0.0002191266709	-1742784.72321899	
1476.696763	11	1	88	0.8097937587	0.000219080776	12.31852258	1.376872178	86.30460524	27.88548502	2.611160092	69.50335489	0	0	0	-1476.696763	0.000219080776	-1743456.99652259	
1476.616763	11	1	88	0.8098372232	0.0002190348992	12.32013299	1.37720158	86.30266543	27.88889512	2.611430431	69.49967445	0	0	0	-1476.616763	0.0002190348992	-1744120.25197993	
1476.536763	11	1	88	0.8098806688	0.0002189890392	12.3217432	1.377531036	86.30072576	27.8923049	2.611700701	69.4959944	0	0	0	-1476.536763	0.0002189890392	-1744765.00881683	
1476.456763	11	1	88	0.8099240957	0.0002189431963	12.32335323	1.377860548	86.29878622	27.89571437	2.611970901	69.49231473	0	0	0	-1476.456763	0.0002189431963	-1745440.72258153	
1476.376763	11	1	88	0.8099675038	0.0002188973718	12.32496307	1.378190115	86.29684682	27.89912351	2.612241031	69.48863546	0	0	0	-1476.376763	0.0002188973718	-1746109.29365169	
1476.296763	11	1	88	0.8100108931	0.000218851564	12.32657272	1.378519737	86.29490755	27.90253233	2.612511092	69.48495658	0	0	0	-1476.296763	0.000218851564	-1746755.5250226	
1476.216763	11	1	88	0.8100542636	0.0002188057734	12.32818218	1.378849415	86.29296841	27.90594083	2.612781083	69.48127808	0	0	0	-1476.216763	0.0002188057734	-1747430.86883527	
1476.136763	11	1	88	0.8100976153	0.000218760001	12.32979144	1.379179147	86.29102941	27.90934902	2.613051005	69.47759998	0	0	0	-1476.136763	0.000218760001	-1748093.32631815	
1476.056763	11	1	88	0.8101409483	0.0002187142451	12.33140052	1.379508935	86.28909054	27.91275688	2.613320857	69.47392226	0	0	0	-1476.056763	0.0002187142451	-1748752.50984815	
1475.976763	11	1	88	0.8101842626	0.0002186685072	12.33300942	1.379838778	86.28715181	27.91616443	2.61359064	69.47024493	0	0	0	-1475.976763	0.0002186685072	-1749421.71837002	
1475.896763	11	1	88	0.8102275582	0.0002186227863	12.33461812	1.380168676	86.28521321	27.91957165	2.613860353	69.466568	0	0	0	-1475.896763	0.0002186227863	-1750081.88987597	
1475.816763	11	1	88	0.810270835	0.0002185770829	12.33622663	1.38049863	86.28327474	27.92297856	2.614129997	69.46289145	0	0	0	-1475.816763	0.0002185770829	-1750744.46248495	
1475.736763	11	1	88	0.8103140931	0.0002185313966	12.33783495	1.380828639	86.28133641	27.92638515	2.61439957	69.45921528	0	0	0	-1475.736763	0.0002185313966	-1751407.54859385	
1475.656763	11	1	88	0.8103573326	0.0002184857278	12.33944308	1.381158703	86.27939822	27.92979141	2.614669075	69.45553951	0	0	0	-1475.656763	0.0002184857278	-1752071.12554608	
1475.576763	11	1	88	0.8104005534	0.0002184400761	12.34105102	1.381488823	86.27746015	27.93319736	2.61493851	69.45186413	0	0	0	-1475.576763	0.0002184400761	-1752746.74652547	
1475.496763	11	1	88	0.8104437555	0.0002183944425	12.34265878	1.381818998	86.27552223	27.93660299	2.615207875	69.44818913	0	0	0	-1475.496763	0.0002183944425	-1753409.39845284	
1475.416763	11	1	88	0.8104869389	0.0002183488253	12.34426634	1.382149228	86.27358443	27.9400083	2.61547717	69.44451452	0	0	0	-1475.416763	0.0002183488253	-1754062.97867478	
1475.336763	11	1	88	0.8105301037	0.0002183032257	12.34587371	1.382479514	86.27164677	27.9434133	2.615746397	69.44084031	0	0	0	-1475.336763	0.0002183032257	-1754734.34441628	
1475.256763	11	1	88	0.8105732499	0.0002182576434	12.3474809	1.382809856	86.26970925	27.94681797	2.616015553	69.43716648	0	0	0	-1475.256763	0.0002182576434	-1755398.52365717	
1475.176763	11	1	88	0.8106163774	0.0002182120783	12.34908789	1.383140252	86.26777186	27.95022233	2.61628464	69.43349303	0	0	0	-1475.176763	0.0002182120783	-1756065.13761619	
1475.096763	11	1	88	0.8106594864	0.0002181665306	12.3506947	1.383470705	86.2658346	27.95362636	2.616553657	69.42981998	0	0	0	-1475.096763	0.0002181665306	-1756736.11277489	
1475.016763	11	1	88	0.8107025767	0.0002181210003	12.35230131	1.383801213	86.26389748	27.95703008	2.616822605	69.42614731	0	0	0	-1475.016763	0.0002181210003	-1757394.07875474	
1474.936763	11	1	88	0.8107456485	0.0002180754867	12.35390774	1.384131776	86.26196049	27.96043348	2.617091483	69.42247503	0	0	0	-1474.936763	0.0002180754867	-1758066.09072327	
1474.856763	11	1	88	0.8107887017	0.0002180299912	12.35551397	1.384462396	86.26002363	27.96383657	2.617360292	69.41880314	0	0	0	-1474.856763	0.0002180299912	-1758726.96778981	
1474.776763	11	1	88	0.8108317363	0.0002179845118	12.35712002	1.38479307	86.25808691	27.96723933	2.617629031	69.41513164	0	0	0	-1474.776763	0.0002179845118	-1759392.27250879	
1474.696763	11	1	88	0.8108747524	0.0002179390507	12.35872587	1.385123801	86.25615033	27.97064177	2.617897701	69.41146052	0	0	0	-1474.696763	0.0002179390507	-1760069.64154554	
1474.616763	11	1	88	0.8109177499	0.0002178936063	12.36033154	1.385454587	86.25421387	27.9740439	2.618166301	69.4077898	0	0	0	-1474.616763	0.0002178936063	-1760716.55444601	
1474.536763	11	1	88	0.8109607289	0.0002178481786	12.36193702	1.385785429	86.25227755	27.97744571	2.618434831	69.40411946	0	0	0	-1474.536763	0.0002178481786	-1761394.99155773	
1474.456763	11	1	88	0.8110036894	0.0002178027692	12.3635423	1.386116326	86.25034137	27.9808472	2.618703292	69.4004495	0	0	0	-1474.456763	0.0002178027692	-1762077.78785502	
1474.376763	11	1	88	0.8110466314	0.0002177573767	12.3651474	1.386447279	86.24840532	27.98424838	2.618971683	69.39677994	0	0	0	-1474.376763	0.0002177573767	-1762724.22893204	
1474.296763	11	1	88	0.8110895549	0.0002177120006	12.36675231	1.386778288	86.2464694	27.98764923	2.619240005	69.39311076	0	0	0	-1474.296763	0.0002177120006	-1763388.66312469	
1474.216763	11	1	88	0.8111324599	0.0002176666423	12.36835702	1.387109353	86.24453362	27.99104977	2.619508257	69.38944197	0	0	0	-1474.216763	0.0002176666423	-1764071.07488398	
1474.136763	11	1	88	0.8111753464	0.0002176213013	12.36996155	1.387440474	86.24259797	27.99444999	2.619776439	69.38577357	0	0	0	-1474.136763	0.0002176213013	-1764734.55071	
1474.056763	11	1	88	0.8112182145	0.0002175759771	12.37156589	1.38777165	86.24066246	27.9978499	2.620044552	69.38210555	0	0	0	-1474.056763	0.0002175759771	-1765398.54045485	
1473.976763	11	1	88	0.8112610641	0.0002175306702	12.37317004	1.388102882	86.23872708	28.00124948	2.620312596	69.37843792	0	0	0	-1473.976763	0.0002175306702	-1766068.8678553	
1473.896763	11	1	88	0.8113038953	0.0002174853804	12.374774	1.388434171	86.23679183	28.00464875	2.620580569	69.37477068	0	0	0	-1473.896763	0.0002174853804	-1766741.66277664	
1473.816763	11	1	88	0.8113467081	0.000217440108	12.37637776	1.388765515	86.23485672	28.0080477	2.620848474	69.37110382	0	0	0	-1473.816763	0.000217440108	-1767409.10017198	
1473.736763	11	1	88	0.8113895024	0.0002173948524	12.37798134	1.389096915	86.23292174	28.01144634	2.621116308	69.36743735	0	0	0	-1473.736763	0.0002173948524	-1768063.37288848	
1473.656763	11	1	88	0.8114322784	0.0002173496135	12.37958473	1.389428371	86.2309869	28.01484466	2.621384073	69.36377127	0	0	0	-1473.656763	0.0002173496135	-1768743.57102106	
1473.576763	11	1	88	0.811475036	0.0002173043927	12.38118793	1.389759883	86.22905219	28.01824266	2.621651769	69.36010558	0	0	0	-1473.576763	0.0002173043927	-1769424.25055993	
1473.496763	11	1	88	0.8115177751	0.0002172591886	12.38279094	1.390091451	86.22711761	28.02164034	2.621919395	69.35644027	0	0	0	-1473.496763	0.0002172591886	-1770074.14024327	
1473.416763	11	1	88	0.811560496	0.000217214001	12.38439375	1.390423075	86.22518317	28.02503771	2.622186951	69.35277534	0	0	0	-1473.416763	0.000217214001	-1770748.04756599	
1473.336763	11	1	88	0.8116031984	0.0002171688313	12.38599638	1.390754755	86.22324886	28.02843476	2.622454438	69.34911081	0	0	0	-1473.336763	0.0002171688313	-1771426.35172707	
1473.256763	11	1	88	0.8116458825	0.0002171236783	12.38759882	1.391086491	86.22131469	28.03183149	2.622721855	69.34544666	0	0	0	-1473.256763	0.0002171236783	-1772091.46220711	
1473.176763	11	1	88	0.8116885483	0.0002170785425	12.38920107	1.391418283	86.21938065	28.0352279	2.622989202	69.34178289	0	0	0	-1473.176763	0.0002170785425	-1772757.05757623	
1473.096763	11	1	88	0.8117311958	0.0002170334234	12.39080313	1.391750131	86.21744674	28.038624	2.62325648	69.33811952	0	0	0	-1473.096763	0.0002170334234	-1773429.06937646	
1473.016763	11	1	88	0.8117738249	0.0002169883218	12.392405	1.392082036	86.21551297	28.04201979	2.623523689	69.33445652	0	0	0	-1473.016763	0.0002169883218	-1774105.50423792	
1472.936763	11	1	88	0.8118164358	0.0002169432371	12.39400668	1.392413997	86.21357933	28.04541525	2.623790828	69.33079392	0	0	0	-1472.936763	0.0002169432371	-1774774.59269604	
1472.856763	11	1	88	0.8118590283	0.0002168981695	12.39560816	1.392746013	86.21164582	28.0488104	2.624057897	69.3271317	0	0	0	-1472.856763	0.0002168981695	-1775438.26532526	
1472.776763	11	1	88	0.8119016026	0.0002168531185	12.39720946	1.393078087	86.20971245	28.05220524	2.624324896	69.32346986	0	0	0	-1472.776763	0.0002168531185	-1776114.28799243	
1472.696763	11	1	88	0.8119441586	0.0002168080852	12.39881057	1.393410216	86.20777921	28.05559976	2.624591827	69.31980842	0	0	0	-1472.696763	0.0002168080852	-1776788.81804316	
1472.616763	11	1	88	0.8119866964	0.0002167630684	12.40041149	1.393742402	86.20584611	28.05899396	2.624858687	69.31614735	0	0	0	-1472.616763	0.0002167630684	-1777450.06379853	
1472.536763	11	1	88	0.8120292159	0.0002167180686	12.40201222	1.394074644	86.20391314	28.06238785	2.625125478	69.31248668	0	0	0	-1472.536763	0.0002167180686	-1778129.58524839	
1472.456763	11	1	88	0.8120717172	0.0002166730862	12.40361275	1.394406942	86.2019803	28.06578142	2.625392199	69.30882639	0	0	0	-1472.456763	0.0002166730862	-1778799.71903893	
1472.376763	11	1	88	0.8121142002	0.0002166281203	12.4052131	1.394739296	86.2000476	28.06917467	2.625658851	69.30516648	0	0	0	-1472.376763	0.0002166281203	-1779462.46267316	
1472.296763	11	1	88	0.8121566651	0.0002165831714	12.40681326	1.395071707	86.19811503	28.07256761	2.625925433	69.30150696	0	0	0	-1472.296763	0.0002165831714	-1780145.50609054	
1472.216763	11	1	88	0.8121991117	0.00021653824	12.40841323	1.395404175	86.1961826	28.07596023	2.626191946	69.29784782	0	0	0	-1472.216763	0.00021653824	-1780817.15752704	
1472.136763	11	1	88	0.8122415402	0.000216493325	12.410013	1.395736699	86.1942503	28.07935254	2.626458389	69.29418907	0	0	0	-1472.136763	0.000216493325	-1781489.34891239	
1472.056763	11	1	88	0.8122839505	0.0002164484275	12.41161259	1.396069279	86.19231813	28.08274453	2.626724762	69.29053071	0	0	0	-1472.056763	0.0002164484275	-1782158.04197886	
1471.976763	11	1	88	0.8123263426	0.0002164035462	12.41321199	1.396401916	86.1903861	28.0861362	2.626991066	69.28687273	0	0	0	-1471.976763	0.0002164035462	-1782825.28791482	
1471.896763	11	1	88	0.8123687166	0.0002163586823	12.41481119	1.396734609	86.1884542	28.08952757	2.6272573	69.28321513	0	0	0	-1471.896763	0.0002163586823	-1783510.90367719	
1471.816763	11	1	88	0.8124110724	0.0002163138355	12.41641021	1.397067359	86.18652243	28.09291861	2.627523465	69.27955792	0	0	0	-1471.816763	0.0002163138355	-1784183.11847624	
1471.736763	11	1	88	0.8124534101	0.0002162690054	12.41800904	1.397400165	86.1845908	28.09630934	2.62778956	69.2759011	0	0	0	-1471.736763	0.0002162690054	-1784843.8969085	
1471.656763	11	1	88	0.8124957296	0.0002162241918	12.41960767	1.397733028	86.1826593	28.09969976	2.628055585	69.27224466	0	0	0	-1471.656763	0.0002162241918	-1785521.12332103	
1471.576763	11	1	88	0.8125380311	0.0002161793957	12.42120612	1.398065947	86.18072793	28.10308986	2.628321541	69.2685886	0	0	0	-1471.576763	0.0002161793957	-1786206.8158347	
1471.496763	11	1	88	0.8125803145	0.0002161346165	12.42280437	1.398398923	86.1787967	28.10647964	2.628587427	69.26493293	0	0	0	-1471.496763	0.0002161346165	-1786867.09143132	
1471.416763	11	1	88	0.8126225798	0.0002160898535	12.42440244	1.398731956	86.1768656	28.10986911	2.628853244	69.26127765	0	0	0	-1471.416763	0.0002160898535	-1787539.86752204	
1471.336763	11	1	88	0.812664827	0.000216045108	12.42600031	1.399065045	86.17493464	28.11325826	2.629118991	69.25762274	0	0	0	-1471.336763	0.000216045108	-1788225.11161375	
1471.256763	11	1	88	0.8127070561	0.0002160003793	12.427598	1.399398192	86.17300381	28.1166471	2.629384669	69.25396823	0	0	0	-1471.256763	0.0002160003793	-1788898.89284005	
1471.176763	11	1	88	0.8127492672	0.0002159556675	12.42919549	1.399731394	86.17107311	28.12003563	2.629650277	69.25031409	0	0	0	-1471.176763	0.0002159556675	-1789567.16970708	
1471.096763	11	1	88	0.8127914602	0.0002159109722	12.4307928	1.400064654	86.16914255	28.12342384	2.629915815	69.24666034	0	0	0	-1471.096763	0.0002159109722	-1790243.97655728	
1471.016763	11	1	88	0.8128336352	0.0002158662942	12.43238991	1.40039797	86.16721212	28.12681174	2.630181284	69.24300698	0	0	0	-1471.016763	0.0002158662942	-1790919.26517849	
1470.936763	11	1	88	0.8128757922	0.0002158216326	12.43398683	1.400731343	86.16528182	28.13019932	2.630446683	69.239354	0	0	0	-1470.936763	0.0002158216326	-1791587.06003277	
1470.856763	11	1	88	0.8129179312	0.0002157769879	12.43558357	1.401064773	86.16335166	28.13358659	2.630712012	69.2357014	0	0	0	-1470.856763	0.0002157769879	-1792265.38371711	
1470.776763	11	1	88	0.8129600522	0.0002157323601	12.43718011	1.40139826	86.16142163	28.13697354	2.630977272	69.23204919	0	0	0	-1470.776763	0.0002157323601	-1792948.24263182	
1470.696763	11	1	88	0.8130021552	0.0002156877494	12.43877646	1.401731804	86.15949174	28.14036018	2.631242462	69.22839736	0	0	0	-1470.696763	0.0002156877494	-1793617.53074558	
1470.616763	11	1	88	0.8130442402	0.0002156431549	12.44037262	1.402065404	86.15756197	28.1437465	2.631507583	69.22474591	0	0	0	-1470.616763	0.0002156431549	-1794297.4144822	
1470.536763	11	1	88	0.8130863073	0.000215598578	12.44196859	1.402399062	86.15563235	28.14713251	2.631772634	69.22109485	0	0	0	-1470.536763	0.000215598578	-1794983.81670562	
1470.456763	11	1	88	0.8131283564	0.0002155540176	12.44356437	1.402732776	86.15370285	28.15051821	2.632037616	69.21744417	0	0	0	-1470.456763	0.0002155540176	-1795642.54345486	
1470.376763	11	1	88	0.8131703875	0.0002155094734	12.44515996	1.403066547	86.15177349	28.15390359	2.632302528	69.21379388	0	0	0	-1470.376763	0.0002155094734	-1796315.89034781	
1470.296763	11	1	88	0.8132124007	0.0002154649464	12.44675536	1.403400376	86.14984426	28.15728866	2.63256737	69.21014397	0	0	0	-1470.296763	0.0002154649464	-1797003.85040381	
1470.216763	11	1	88	0.813254396	0.0002154204363	12.44835057	1.403734261	86.14791517	28.16067342	2.632832143	69.20649444	0	0	0	-1470.216763	0.0002154204363	-1797678.19762325	
1470.136763	11	1	88	0.8132963734	0.0002153759427	12.44994559	1.404068204	86.14598621	28.16405786	2.633096846	69.2028453	0	0	0	-1470.136763	0.0002153759427	-1798351.04045443	
1470.056763	11	1	88	0.8133383329	0.0002153314659	12.45154042	1.404402203	86.14405738	28.16744199	2.63336148	69.19919653	0	0	0	-1470.056763	0.0002153314659	-1799028.42670416	
1469.976763	11	1	88	0.8133802745	0.0002152870058	12.45313505	1.40473626	86.14212869	28.1708258	2.633626044	69.19554816	0	0	0	-1469.976763	0.0002152870058	-1799708.35237286	
1469.896763	11	1	88	0.8134221983	0.0002152425626	12.4547295	1.405070373	86.14020013	28.1742093	2.633890538	69.19190016	0	0	0	-1469.896763	0.0002152425626	-1800390.81345625	
1469.816763	11	1	88	0.8134641041	0.0002151981362	12.45632376	1.405404544	86.1382717	28.17759249	2.634154963	69.18825255	0	0	0	-1469.816763	0.0002151981362	-1801057.56416254	
1469.736763	11	1	88	0.8135059921	0.0002151537259	12.45791782	1.405738772	86.1363434	28.18097536	2.634419318	69.18460532	0	0	0	-1469.736763	0.0002151537259	-1801743.10425543	
1469.656763	11	1	88	0.8135478623	0.0002151093333	12.4595117	1.406073057	86.13441524	28.18435792	2.634683603	69.18095847	0	0	0	-1469.656763	0.0002151093333	-1802423.02119553	
1469.576763	11	1	88	0.8135897146	0.0002150649565	12.46110538	1.4064074	86.13248722	28.18774017	2.634947819	69.17731201	0	0	0	-1469.576763	0.0002150649565	-1803083.17434641	
1469.496763	11	1	88	0.8136315492	0.0002150205964	12.46269888	1.4067418	86.13055932	28.1911221	2.635211966	69.17366593	0	0	0	-1469.496763	0.0002150205964	-1803780.41453266	
1469.416763	11	1	88	0.8136733659	0.0002149762539	12.46429218	1.407076256	86.12863156	28.19450373	2.635476042	69.17002023	0	0	0	-1469.416763	0.0002149762539	-1804463.90981679	
1469.336763	11	1	88	0.8137151648	0.0002149319274	12.46588529	1.407410771	86.12670394	28.19788503	2.63574005	69.16637492	0	0	0	-1469.336763	0.0002149319274	-1805127.59118942	
1469.256763	11	1	88	0.8137569459	0.0002148876175	12.46747821	1.407745342	86.12477645	28.20126603	2.636003987	69.16272998	0	0	0	-1469.256763	0.0002148876175	-1805801.94075629	
1469.176763	11	1	88	0.8137987092	0.0002148433241	12.46907094	1.408079971	86.12284909	28.20464671	2.636267855	69.15908543	0	0	0	-1469.176763	0.0002148433241	-1806495.16811004	
1469.096763	11	1	88	0.8138404548	0.0002147990482	12.47066348	1.408414657	86.12092186	28.20802708	2.636531653	69.15544126	0	0	0	-1469.096763	0.0002147990482	-1807172.55517694	
