T	w(AL)	w(CU)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(CU@FCC_A1)	w(AL@LIQUID)	w(CU@LIQUID)	w(AL@ALCU_THETA)	w(CU@ALCU_THETA)	dwdT_L(AL@LIQUID)	dwdT_L(CU@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
498.1866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-498.1866932	0.4084807595	NaN	
493.0666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-493.0666932	0.4084807595	NaN	
487.9466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-487.9466932	0.4084807595	NaN	
482.8266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-482.8266932	0.4084807595	NaN	
477.7066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-477.7066932	0.4084807595	NaN	
472.5866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-472.5866932	0.4084807595	NaN	
467.4666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-467.4666932	0.4084807595	NaN	
462.3466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-462.3466932	0.4084807595	NaN	
457.2266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-457.2266932	0.4084807595	NaN	
452.1066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-452.1066932	0.4084807595	NaN	
446.9866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-446.9866932	0.4084807595	NaN	
441.8666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-441.8666932	0.4084807595	NaN	
436.7466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-436.7466932	0.4084807595	NaN	
431.6266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-431.6266932	0.4084807595	NaN	
426.5066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-426.5066932	0.4084807595	NaN	
421.3866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-421.3866932	0.4084807595	NaN	
416.2666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-416.2666932	0.4084807595	NaN	
411.1466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-411.1466932	0.4084807595	NaN	
406.0266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-406.0266932	0.4084807595	NaN	
400.9066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-400.9066932	0.4084807595	NaN	
395.7866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-395.7866932	0.4084807595	NaN	
390.6666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-390.6666932	0.4084807595	NaN	
385.5466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-385.5466932	0.4084807595	NaN	
380.4266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-380.4266932	0.4084807595	NaN	
375.3066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-375.3066932	0.4084807595	NaN	
370.1866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-370.1866932	0.4084807595	NaN	
365.0666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-365.0666932	0.4084807595	NaN	
359.9466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-359.9466932	0.4084807595	NaN	
354.8266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-354.8266932	0.4084807595	NaN	
349.7066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-349.7066932	0.4084807595	NaN	
344.5866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-344.5866932	0.4084807595	NaN	
339.4666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-339.4666932	0.4084807595	NaN	
334.3466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-334.3466932	0.4084807595	NaN	
329.2266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-329.2266932	0.4084807595	NaN	
324.1066932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-324.1066932	0.4084807595	NaN	
318.9866932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-318.9866932	0.4084807595	NaN	
313.8666932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-313.8666932	0.4084807595	NaN	
308.7466932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-308.7466932	0.4084807595	NaN	
303.6266932	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-303.6266932	0.4084807595	NaN	
300	95	5	1	0.4084807595	94.21957984	5.780420161			47.71318051	52.28681949			-300	0.4084807595	NaN	
