T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	dwdT_L(AL@FCC_A1)	dwdT_L(SI@FCC_A1)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
722.3516565	96	4	0.888546171	0.01145534464	95.38462914	4.615370858	73.10854326	26.89145674	0.2561748498	-0.2561748498	0	0	-722.3516565	0.01145534464	-18912.6967041599	
719.7916565	96	4	0.8898191642	0.01132186079	95.31110197	4.688898032	72.85429063	27.14570937	0.2552439408	-0.2552439408	0	0	-719.7916565	0.01132186079	-19457.143677747	
717.2316565	96	4	0.8910632835	0.01119209709	95.23700319	4.762996812	72.60094593	27.39905407	0.2543325135	-0.2543325135	0	0	-717.2316565	0.01119209709	-20003.6979628985	
714.6716565	96	4	0.8922795621	0.01106581353	95.16232647	4.837673527	72.34849104	27.65150896	0.2534402499	-0.2534402499	0	0	-714.6716565	0.01106581353	-20580.1577775518	
712.1116565	96	4	0.8934690192	0.01094320525	95.08706542	4.912934579	72.09690519	27.90309481	0.2525678059	-0.2525678059	0	0	-712.1116565	0.01094320525	-21165.9193781402	
709.5516565	96	4	0.8946325917	0.01082382891	95.01121356	4.988786438	71.84617092	28.15382908	0.2517129142	-0.2517129142	0	0	-709.5516565	0.01082382891	-21746.5540606664	
706.9916565	96	4	0.8957711844	0.01070767736	94.93476435	5.065235651	71.59627002	28.40372998	0.2508762863	-0.2508762863	0	0	-706.9916565	0.01070767736	-22347.9992977665	
704.4316565	96	4	0.8968856606	0.01059464096	94.85771116	5.142288838	71.3471846	28.6528154	0.2500576392	-0.2500576392	0	0	-704.4316565	0.01059464096	-22961.5942355483	
701.8716565	96	4	0.8979768448	0.01048461508	94.78004731	5.219952695	71.09889701	28.90110299	0.2492566982	-0.2492566982	0	0	-701.8716565	0.01048461508	-23587.6153691616	
699.3116565	96	4	0.8990455243	0.01037749988	94.70176601	5.298233995	70.85138988	29.14861012	0.2484731966	-0.2484731966	0	0	-699.3116565	0.01037749988	-24226.3546090062	
696.7516565	96	4	0.9000924517	0.01027320002	94.62286041	5.377139591	70.6046461	29.3953539	0.2477068758	-0.2477068758	0	0	-696.7516565	0.01027320002	-24878.1110631755	
694.1916565	96	4	0.9011183466	0.01017162439	94.54332359	5.456676414	70.3586488	29.6413512	0.2469574848	-0.2469574848	0	0	-694.1916565	0.01017162439	-25543.2084471404	
691.6316565	96	4	0.9021238975	0.01007268599	94.46314852	5.536851478	70.11338136	29.88661864	0.2462247805	-0.2462247805	0	0	-691.6316565	0.01007268599	-26221.9815001593	
689.0716565	96	4	0.9031097633	0.009976301581	94.38232812	5.617671878	69.8688274	30.1311726	0.2455085271	-0.2455085271	0	0	-689.0716565	0.009976301581	-26914.7781865693	
686.5116565	96	4	0.9040765752	0.009882391586	94.30085521	5.699144794	69.62497075	30.37502925	0.2448084959	-0.2448084959	0	0	-686.5116565	0.009882391586	-27622.0295435363	
683.9516565	96	4	0.9050249377	0.009790880235	94.21872251	5.781277493	69.38179548	30.61820452	0.2441244655	-0.2441244655	0	0	-683.9516565	0.009790880235	-28344.0395060926	
681.3916565	96	4	0.9059554305	0.009701694127	94.13592267	5.864077325	69.13928586	30.86071414	0.2434562156	-0.2434562156	0	0	-681.3916565	0.009701694127	-29081.1712270761	
678.8316565	96	4	0.9068686093	0.009614763538	94.05244827	5.947551728	68.89742637	31.10257363	0.2428035429	-0.2428035429	0	0	-678.8316565	0.009614763538	-29833.9418729163	
676.2716565	96	4	0.9077650073	0.009530021713	93.96829177	6.03170823	68.6562017	31.3437983	0.2421662483	-0.2421662483	0	0	-676.2716565	0.009530021713	-30602.7951424313	
673.7116565	96	4	0.9086451362	0.009447404618	93.88344555	6.11655445	68.41559672	31.58440328	0.2415441374	-0.2415441374	0	0	-673.7116565	0.009447404618	-31388.1946062232	
671.1516565	96	4	0.9095094876	0.009366850885	93.7979019	6.202098099	68.1755965	31.8244035	0.240937022	-0.240937022	0	0	-671.1516565	0.009366850885	-32190.6420116824	
668.5916565	96	4	0.9103585335	0.009288301681	93.71165302	6.288346981	67.93618628	32.06381372	0.2403447204	-0.2403447204	0	0	-668.5916565	0.009288301681	-33010.6657245397	
666.0316565	96	4	0.9111927275	0.009211700585	93.624691	6.375308996	67.69735149	32.30264851	0.2397670568	-0.2397670568	0	0	-666.0316565	0.009211700585	-33848.8238817095	
663.4716565	96	4	0.9120125058	0.009136993478	93.53700786	6.462992137	67.4590777	32.5409223	0.2392038615	-0.2392038615	0	0	-663.4716565	0.009136993478	-34705.7057625356	
660.9116565	96	4	0.9128182881	0.009064128431	93.4485955	6.551404498	67.22135067	32.77864933	0.2386549708	-0.2386549708	0	0	-660.9116565	0.009064128431	-35581.9334380293	
658.3516565	96	4	0.9136104778	0.008993055605	93.35944573	6.640554269	66.98415631	33.01584369	0.2381202267	-0.2381202267	0	0	-658.3516565	0.008993055605	-36478.1654773763	
655.7916565	96	4	0.9143894637	0.008923727157	93.26955026	6.730449742	66.74748068	33.25251932	0.2375994769	-0.2375994769	0	0	-655.7916565	0.008923727157	-37395.0985090202	
653.2316565	96	4	0.9151556197	0.008856097147	93.17890069	6.82109931	66.51130999	33.48869001	0.2370925745	-0.2370925745	0	0	-653.2316565	0.008856097147	-38333.4699159369	
650.6716565	96	4	0.9159093063	0.008790121454	93.08748853	6.91251147	66.27563059	33.72436941	0.2365993784	-0.2365993784	0	0	-650.6716565	0.008790121454	-39294.0607170142	
648.1116565	96	4	0.9166508709	0.008725757693	92.99530518	7.004694823	66.04042895	33.95957105	0.2361197526	-0.2361197526	0	0	-648.1116565	0.008725757693	-40277.6991311115	
645.5516565	96	4	0.9173806481	0.008662965141	92.90234193	7.097658074	65.80569169	34.19430831	0.2356535664	-0.2356535664	0	0	-645.5516565	0.008662965141	-41285.2651613046	
642.9916565	96	4	0.9180989607	0.008601704666	92.80858996	7.191410037	65.57140555	34.42859445	0.2352006944	-0.2352006944	0	0	-642.9916565	0.008601704666	-42317.6918011675	
640.4316565	96	4	0.9188061204	0.008541938653	92.71404036	7.285959637	65.33755739	34.66244261	0.2347610162	-0.2347610162	0	0	-640.4316565	0.008541938653	-43375.970773777	
637.8716565	96	4	0.9195024275	0.008483630945	92.6186841	7.381315905	65.10413417	34.89586583	0.2343344165	-0.2343344165	0	0	-637.8716565	0.008483630945	-44461.1586796896	
635.3116565	96	4	0.9201881721	0.008426746781	92.52251201	7.477487986	64.87112299	35.12887701	0.2339207849	-0.2339207849	0	0	-635.3116565	0.008426746781	-45574.3789816694	
632.7516565	96	4	0.9208636345	0.008371252735	92.42551486	7.574485139	64.63851103	35.36148897	0.2335200158	-0.2335200158	0	0	-632.7516565	0.008371252735	-46716.8288544469	
630.1916565	96	4	0.9215290851	0.008317116664	92.32768326	7.672316736	64.40628558	35.59371442	0.2331320086	-0.2331320086	0	0	-630.1916565	0.008317116664	-47889.7849690188	
627.6316565	96	4	0.9221847856	0.008264307653	92.22900774	7.770992265	64.17443402	35.82556598	0.2327566672	-0.2327566672	0	0	-627.6316565	0.008264307653	-49094.6105208675	
625.0716565	96	4	0.9228309885	0.008212795969	92.12947867	7.870521333	63.94294383	36.05705617	0.2323939003	-0.2323939003	0	0	-625.0716565	0.008212795969	-50332.7631483865	
622.5116565	96	4	0.9234679384	0.008162553013	92.02908634	7.970913664	63.71180256	36.28819744	0.2320436212	-0.2320436212	0	0	-622.5116565	0.008162553013	-51605.8006841242	
619.9516565	96	4	0.9240958716	0.008113551274	91.9278209	8.072179104	63.48099787	36.51900213	0.2317057477	-0.2317057477	0	0	-619.9516565	0.008113551274	-52915.3915401522	
617.3916565	96	4	0.9247150166	0.008065764289	91.82567238	8.174327622	63.25051746	36.74948254	0.2313802022	-0.2313802022	0	0	-617.3916565	0.008065764289	-54263.3252718718	
614.8316565	96	4	0.9253255949	0.008019166603	91.72263069	8.277369308	63.02034915	36.97965085	0.2310669115	-0.2310669115	0	0	-614.8316565	0.008019166603	-55651.5198568169	
612.2716565	96	4	0.9259278207	0.007973733727	91.61868562	8.381314378	62.79048078	37.20951922	0.2307658067	-0.2307658067	0	0	-612.2716565	0.007973733727	-57082.0373153687	
609.7116565	96	4	0.9265219015	0.007929442108	91.51382683	8.486173175	62.56090028	37.43909972	0.2304768235	-0.2304768235	0	0	-609.7116565	0.007929442108	-58557.098284298	
607.1516565	96	4	0.9271080382	0.007886269093	91.40804383	8.591956169	62.33159564	37.66840436	0.2301999018	-0.2301999018	0	0	-607.1516565	0.007886269093	-60079.0894977312	
604.5916565	96	4	0.9276864255	0.007844192891	91.30132604	8.698673961	62.1025549	37.8974451	0.2299349857	-0.2299349857	0	0	-604.5916565	0.007844192891	-61650.5883560958	
602.0316565	96	4	0.9282572522	0.007803192552	91.19366272	8.806337281	61.87376615	38.12623385	0.2296820237	-0.2296820237	0	0	-602.0316565	0.007803192552	-63274.3784776249	
599.4716565	96	4	0.9288207012	0.007763247929	91.08504301	8.914956992	61.64521754	38.35478246	0.2294409685	-0.2294409685	0	0	-599.4716565	0.007763247929	-64953.4659525623	
596.9116565	96	4	0.92937695	0.007724339653	90.97545591	9.024544092	61.41689724	38.58310276	0.2292117771	-0.2292117771	0	0	-596.9116565	0.007724339653	-66691.1124167484	
594.3516565	96	4	0.9299261707	0.007686449111	90.86489029	9.135109713	61.18879347	38.81120653	0.2289944105	-0.2289944105	0	0	-594.3516565	0.007686449111	-68490.851377453	
591.7916565	96	4	0.9304685303	0.007649558412	90.75333487	9.246665125	60.9608945	39.0391055	0.228788834	-0.228788834	0	0	-591.7916565	0.007649558412	-70356.5233925624	
589.2316565	96	4	0.9310041908	0.007613650373	90.64077826	9.359221736	60.73318862	39.26681138	0.2285950169	-0.2285950169	0	0	-589.2316565	0.007613650373	-72292.3073807871	
586.6716565	96	4	0.9315333097	0.007578708487	90.52720891	9.472791092	60.50566412	39.49433588	0.228412933	-0.228412933	0	0	-586.6716565	0.007578708487	-74302.7578742558	
584.1116565	96	4	0.9320560398	0.007544716909	90.41261512	9.587384884	60.27830935	39.72169065	0.2282425598	-0.2282425598	0	0	-584.1116565	0.007544716909	-76392.8513923299	
581.5516565	96	4	0.9325725295	0.007511660431	90.29698506	9.703014943	60.05111266	39.94888734	0.2280838793	-0.2280838793	0	0	-581.5516565	0.007511660431	-78568.03124943	
578.9916565	96	4	0.9330829229	0.007479524465	90.18030676	9.819693244	59.82406243	40.17593757	0.2279368773	-0.2279368773	0	0	-578.9916565	0.007479524465	-80834.2674150314	
576.4316565	96	4	0.9335873603	0.007448295024	90.06256809	9.93743191	59.59714701	40.40285299	0.2278015439	-0.2278015439	0	0	-576.4316565	0.007448295024	-83198.1148013416	
573.8716565	96	4	0.9340859779	0.007417958702	89.94375679	10.05624321	59.37035481	40.62964519	0.2276778734	-0.2276778734	0	0	-573.8716565	0.007417958702	-85666.7956482543	
571.3116565	96	4	0.9345789082	0.007388502663	89.82386044	10.17613956	59.1436742	40.8563258	0.2275658642	-0.2275658642	0	0	-571.3116565	0.007388502663	-88248.2788576531	
568.7516565	96	4	0.9350662801	0.007359914619	89.70286648	10.29713352	58.91709356	41.08290644	0.2274655187	-0.2274655187	0	0	-568.7516565	0.007359914619	-90951.379437242	
566.1916565	96	4	0.9355482188	0.00733218282	89.58076218	10.41923782	58.69060128	41.30939872	0.2273768437	-0.2273768437	0	0	-566.1916565	0.00733218282	-93785.8789245825	
563.6316565	96	4	0.9360248464	0.007305296038	89.45753467	10.54246533	58.46418571	41.53581429	0.2272998501	-0.2272998501	0	0	-563.6316565	0.007305296038	-96762.6498847247	
561.0716565	96	4	0.9364962816	0.007279243552	89.33317094	10.66682906	58.2378352	41.7621648	0.2272345529	-0.2272345529	0	0	-561.0716565	0.007279243552	-99893.8207676611	
558.5116565	96	4	0.93696264	0.007254015138	89.20765779	10.79234221	58.01153809	41.98846191	0.2271809714	-0.2271809714	0	0	-558.5116565	0.007254015138	-103192.962175032	
555.9516565	96	4	0.9374240342	0.007229601056	89.0809819	10.9190181	57.78528269	42.21471731	0.2271391294	-0.2271391294	0	0	-555.9516565	0.007229601056	-106675.307286957	
553.3916565	96	4	0.9378805739	0.007205992041	88.95312976	11.04687024	57.55905726	42.44094274	0.2271090546	-0.2271090546	0	0	-553.3916565	0.007205992041	-110358.001804078	
550.8316565	96	4	0.9383323658	0.007183179287	88.82408773	11.17591227	57.33285006	42.66714994	0.2270907794	-0.2270907794	0	0	-550.8316565	0.007183179287	-114260.422751043	
548.2716565	96	4	0.9387795141	0.007161154442	88.693842	11.306158	57.1066493	42.8933507	0.2270843403	-0.2270843403	0	0	-548.2716565	0.007161154442	-118404.557129878	
545.7116565	96	4	0.9392221203	0.007139909596	88.56237857	11.43762143	56.88044315	43.11955685	0.2270897785	-0.2270897785	0	0	-545.7116565	0.007139909596	-122815.455300106	
