T	w(AL)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(SI@LIQUID)	w(AL@DIAMOND_A4)	w(SI@DIAMOND_A4)	dwdT_L(AL@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	mole/mole	kg/kg	%	%	%	%	%	%	SI	SI				
450.7946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-450.7946727	0.888745712	NaN	
445.6746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-445.6746727	0.888745712	NaN	
440.5546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-440.5546727	0.888745712	NaN	
435.4346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-435.4346727	0.888745712	NaN	
430.3146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-430.3146727	0.888745712	NaN	
425.1946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-425.1946727	0.888745712	NaN	
420.0746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-420.0746727	0.888745712	NaN	
414.9546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-414.9546727	0.888745712	NaN	
409.8346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-409.8346727	0.888745712	NaN	
404.7146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-404.7146727	0.888745712	NaN	
399.5946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-399.5946727	0.888745712	NaN	
394.4746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-394.4746727	0.888745712	NaN	
389.3546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-389.3546727	0.888745712	NaN	
384.2346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-384.2346727	0.888745712	NaN	
379.1146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-379.1146727	0.888745712	NaN	
373.9946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-373.9946727	0.888745712	NaN	
368.8746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-368.8746727	0.888745712	NaN	
363.7546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-363.7546727	0.888745712	NaN	
358.6346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-358.6346727	0.888745712	NaN	
353.5146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-353.5146727	0.888745712	NaN	
348.3946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-348.3946727	0.888745712	NaN	
343.2746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-343.2746727	0.888745712	NaN	
338.1546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-338.1546727	0.888745712	NaN	
333.0346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-333.0346727	0.888745712	NaN	
327.9146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-327.9146727	0.888745712	NaN	
322.7946727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-322.7946727	0.888745712	NaN	
317.6746727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-317.6746727	0.888745712	NaN	
312.5546727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-312.5546727	0.888745712	NaN	
307.4346727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-307.4346727	0.888745712	NaN	
302.3146727	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-302.3146727	0.888745712	NaN	
300	93	7	1	0.888745712	98.45154087	1.548459131			8.61191626E-05	99.99991388			-300	0.888745712	NaN	
