T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID#1)	w(MG@LIQUID#1)	w(SI@LIQUID#1)	w(AL@LIQUID#2)	w(MG@LIQUID#2)	w(SI@LIQUID#2)	w(AL@LIQUID#3)	w(MG@LIQUID#3)	w(SI@LIQUID#3)	dwdT_L(AL@LIQUID#1)	dwdT_L(MG@LIQUID#1)	dwdT_L(SI@LIQUID#1)	dwdT_L(AL@LIQUID#2)	dwdT_L(MG@LIQUID#2)	dwdT_L(SI@LIQUID#2)	dwdT_L(AL@LIQUID#3)	dwdT_L(MG@LIQUID#3)	dwdT_L(SI@LIQUID#3)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	%	%	%	SI	SI	SI	SI	SI	SI	SI	SI	SI				
543.4947566	94	1	5	0.9451102016	0.0001324991049	88.6911739	0.004781415563	11.30404469	26.75778881	13.26877675	59.97343444							0	0	0							-543.4947566	0.0001324991049	76720.8881465655	
543.4847566	94	1	5	0.9451175145	0.0001326235268	88.68999869	0.004778710697	11.3052226	26.74954847	13.27055073	59.97990079							0	0	0							-543.4847566	0.0001326235268	77834.6812715424	
543.4747566	94	1	5	0.9451248337	0.0001327566466	88.68882255	0.004776005787	11.30640144	26.74129917	13.27232683	59.98637401							0	0	0							-543.4747566	0.0001327566466	79218.8650728027	
543.4647566	94	1	5	0.9451321587	0.0001328772282	88.68764554	0.004773300898	11.30758116	26.73304208	13.27410463	59.99285329							0	0	0							-543.4647566	0.0001328772282	87063.3102563364	
543.4547566	94	1	5	0.9451394887	0.0001329873171	88.68646767	0.004770596077	11.30876173	26.72477824	13.27588377	59.99933799							0	0	0							-543.4547566	0.0001329873171	93078.5735193282	
543.4447566	94	1	5	0.9451468235	0.000133092339	88.68528897	0.00476789134	11.30994314	26.71650799	13.27766415	60.00582787							0	0	0							-543.4447566	0.000133092339	100595.502776654	
543.4347566	94	1	5	0.9451541626	0.0001331871698	88.68410945	0.004765186739	11.31112537	26.70823237	13.27944539	60.01232225							0	0	0							-543.4347566	0.0001331871698	109445.346377509	
543.4247566	94	1	5	0.9451615055	0.0001332755345	88.68292913	0.004762482301	11.31230839	26.69995196	13.28122729	60.01882075							0	0	0							-543.4247566	0.0001332755345	116913.803166223	
543.4147566	94	1	5	0.9451688521	0.0001333585674	88.68174802	0.004759778048	11.3134922	26.69166724	13.28300969	60.02532308							0	0	0							-543.4147566	0.0001333585674	125782.992291923	
543.4047566	94	1	5	0.9451760859	0.0001313294528	88.68057539	0.00475708818	11.31466752	26.68365138	13.28469919	60.03164943							0	0	0							-543.4047566	0.0001313294528	54075.8432277976	
543.3947566	94	1	5	0.9451833302	0.0001315376979	88.67939999	0.004754396576	11.31584561	26.6756127	13.28639464	60.03799266							0	0	0							-543.3947566	0.0001315376979	59025.9763956885	
543.3847566	94	1	5	0.9451905818	0.0001316871233	88.67822326	0.004751704262	11.31702503	26.66755113	13.28809701	60.04435186							0	0	0							-543.3847566	0.0001316871233	92338.2565440021	
543.3747566	94	1	5	0.9451977975	0.0001310517055	88.67704892	0.004749016918	11.31820206	26.65957539	13.28976919	60.05065542							0	0	0							-543.3747566	0.0001310517055	87830.847890208	
543.3647566	94	1	5	0.9452050328	0.0001314271609	88.67587182	0.004746327071	11.31938185	26.65154892	13.29145748	60.0569936							0	0	0							-543.3647566	0.0001314271609	27849.9619590778	
543.3547566	94	1	5	0.9452122862	0.0001317723732	88.67469273	0.004743635376	11.32056363	26.64347557	13.293161	60.06336343							0	0	0							-543.3547566	0.0001317723732	26721.5267300513	
543.3447566	94	1	5	0.9452195616	0.0001321888355	88.67351141	0.004740941461	11.32174765	26.63534822	13.29488217	60.06976962							0	0	0							-543.3447566	0.0001321888355	23100.2056452443	
543.3347566	94	1	5	0.9452268609	0.0001326411147	88.6723278	0.004738245229	11.32293396	26.62716472	13.29662171	60.07621356							0	0	0							-543.3347566	0.0001326411147	21452.5671179198	
543.3247566	94	1	5	0.9452341858	0.0001331229995	88.67114185	0.004735546603	11.3241226	26.6189236	13.29838015	60.08269625							0	0	0							-543.3247566	0.0001331229995	20294.4808111859	
543.3147566	94	1	5	0.9452415374	0.0001336276549	88.66995355	0.004732845536	11.3253136	26.61062399	13.30015774	60.08921826							0	0	0							-543.3147566	0.0001336276549	19511.5627291018	
543.3047566	94	1	5	0.9452489167	0.0001341485467	88.66876287	0.00473014201	11.32650699	26.60226564	13.30195458	60.09577978							0	0	0							-543.3047566	0.0001341485467	18999.3119124694	
543.2947566	94	1	5	0.9452563243	0.0001346805595	88.6675698	0.004727436025	11.32770276	26.5938487	13.30377058	60.10238071							0	0	0							-543.2947566	0.0001346805595	23688.7420191254	
543.2847566	94	1	5	0.9452635689	0.0001317352553	88.66638957	0.004724751284	11.32888568	26.58583363	13.30544838	60.10871799							0	0	0							-543.2847566	0.0001317352553	22454.8536645819	
543.2747566	94	1	5	0.9452708441	0.0001323094678	88.66520471	0.004722062075	11.33007323	26.5777448	13.30714939	60.11510581							0	0	0							-543.2747566	0.0001323094678	18590.8710154827	
543.2647566	94	1	5	0.9452781463	0.0001328187953	88.66401713	0.004719369855	11.3312635	26.56958593	13.30887353	60.12154054							0	0	0							-543.2647566	0.0001328187953	19927.3039384655	
543.2547566	94	1	5	0.9452854748	0.0001333135394	88.66282708	0.004716674995	11.33245625	26.56136404	13.3106184	60.12801756							0	0	0							-543.2547566	0.0001333135394	18417.7000190428	
543.2447566	94	1	5	0.9452928363	0.0001339317803	88.6616341	0.004713976823	11.33365192	26.55306671	13.31238821	60.13454508							0	0	0							-543.2447566	0.0001339317803	14897.4260488233	
543.2347566	94	1	5	0.9453002379	0.0001346808692	88.66043783	0.004711274713	11.3348509	26.54468128	13.31418729	60.14113144							0	0	0							-543.2347566	0.0001346808692	14115.7320377802	
543.2247566	94	1	5	0.9453076757	0.0001353562473	88.65923868	0.004708569302	11.33605276	26.53621971	13.31601156	60.14776873							0	0	0							-543.2247566	0.0001353562473	14671.3326296348	
543.2147566	94	1	5	0.9453151502	0.0001360443078	88.65803663	0.004705860604	11.33725751	26.52768304	13.31786062	60.15445634							0	0	0							-543.2147566	0.0001360443078	14502.3510940656	
543.2047566	94	1	5	0.9453226617	0.0001367353469	88.65683172	0.004703148687	11.33846513	26.51907284	13.31973392	60.16119325							0	0	0							-543.2047566	0.0001367353469	14511.755196103	
543.1947566	94	1	5	0.9453302099	0.0001374225225	88.65562401	0.004700433645	11.33967556	26.51039118	13.32163071	60.16797811							0	0	0							-543.1947566	0.0001374225225	14697.5925049259	
543.1847566	94	1	5	0.9453377941	0.0001380963748	88.65441356	0.00469771561	11.34088872	26.50164091	13.32355001	60.17480909							0	0	0							-543.1847566	0.0001380963748	21659.8285851401	
543.1747566	94	1	5	0.9453452383	0.000135565749	88.65321263	0.004695014048	11.34209236	26.49320444	13.32536106	60.1814345							0	0	0							-543.1747566	0.000135565749	57567.3734911082	
543.1647566	94	1	5	0.9453526918	0.0001357545038	88.65200991	0.00469231173	11.34329778	26.48475487	13.32717513	60.18807001							0	0	0							-543.1647566	0.0001357545038	67350.750336907	
543.1547566	94	1	5	0.9453601514	0.0001358840173	88.65080624	0.004689609349	11.34450416	26.47629594	13.32899138	60.19471269							0	0	0							-543.1547566	0.0001358840173	79168.3051181821	
543.1447566	94	1	5	0.9453676167	0.0001360074248	88.64960161	0.004686906939	11.34571148	26.4678283	13.33080958	60.20136212							0	0	0							-543.1447566	0.0001360074248	79867.9451635047	
543.1347566	94	1	5	0.9453750881	0.0001361345404	88.64839603	0.004684204476	11.34691977	26.45935158	13.33262987	60.20801855							0	0	0							-543.1347566	0.0001361345404	79039.7170926275	
543.1247566	94	1	5	0.9453825653	0.0001362604732	88.64718948	0.004681501969	11.34812901	26.45086591	13.33445219	60.2146819							0	0	0							-543.1247566	0.0001362604732	245259.691707777	
543.1147566	94	1	5	0.9453900293	0.0001360398321	88.64598312	0.004678801159	11.34933808	26.44240448	13.33626526	60.22133026							0	0	0							-543.1147566	0.0001360398321	245956.858871386	
543.1047566	94	1	5	0.9453974993	0.0001361661975	88.64477566	0.004676100219	11.35054824	26.43393425	13.33808022	60.22798552							0	0	0							-543.1047566	0.0001361661975	83003.538566997	
543.0947566	94	1	5	0.9454049747	0.0001362817503	88.64356727	0.004673399278	11.35175933	26.4254559	13.33989694	60.23464717							0	0	0							-543.0947566	0.0001362817503	86350.3634082265	
543.0847566	94	1	5	0.9454124553	0.0001363978143	88.64235794	0.004670698332	11.35297136	26.41696937	13.34171541	60.24131522							0	0	0							-543.0847566	0.0001363978143	85965.9202531196	
543.0747566	94	1	5	0.9454199413	0.000136514403	88.64114768	0.00466799738	11.35418433	26.40847464	13.34353566	60.2479897							0	0	0							-543.0747566	0.000136514403	85575.6152353711	
543.0647566	94	1	5	0.9454274328	0.0001366315282	88.63993647	0.004665296419	11.35539824	26.39997165	13.3453577	60.25467066							0	0	0							-543.0647566	0.0001366315282	85182.6125260206	
543.0547566	94	1	5	0.9454349296	0.0001367491952	88.63872431	0.004662595447	11.35661309	26.39146036	13.34718153	60.26135811							0	0	0							-543.0547566	0.0001367491952	84791.6007394821	
543.0447566	94	1	5	0.9454424319	0.0001368674031	88.63751121	0.004659894462	11.3578289	26.38294074	13.34900718	60.26805208							0	0	0							-543.0447566	0.0001368674031	84399.5100287406	
543.0347566	94	1	5	0.9454499397	0.000136986166	88.63629715	0.004657193461	11.35904565	26.37441274	13.35083465	60.27475261							0	0	0							-543.0347566	0.000136986166	84410.1913242178	
543.0247566	94	1	5	0.9454574529	0.0001371043442	88.63508217	0.004654492486	11.36026334	26.36587639	13.35266394	60.28145968							0	0	0							-543.0247566	0.0001371043442	73402.7844097374	
543.0147566	94	1	5	0.9454649748	0.0001372808637	88.63386606	0.004651791218	11.36148215	26.35732701	13.35449661	60.28817638							0	0	0							-543.0147566	0.0001372808637	72765.5616136775	
543.0047566	94	1	5	0.9454725021	0.0001374003728	88.632649	0.004649089939	11.36270191	26.34876918	13.35633114	60.29489968							0	0	0							-543.0047566	0.0001374003728	82901.780419686	
542.9947566	94	1	5	0.9454800351	0.0001375221559	88.63143096	0.004646388597	11.36392265	26.34020276	13.35816755	60.3016297							0	0	0							-542.9947566	0.0001375221559	82201.9149299135	
542.9847566	94	1	5	0.9454875737	0.0001376436767	88.63021198	0.004643687272	11.36514433	26.33162775	13.36000583	60.30836642							0	0	0							-542.9847566	0.0001376436767	83585.5301201012	
542.9747566	94	1	5	0.9454951178	0.0001377615433	88.62899206	0.00464098595	11.36636696	26.32304439	13.36184594	60.31510968							0	0	0							-542.9747566	0.0001377615433	82145.9826064961	
542.9647566	94	1	5	0.9455026677	0.0001378877096	88.62777111	0.004638284512	11.36759061	26.31445215	13.36368798	60.32185987							0	0	0							-542.9647566	0.0001378877096	81636.6893862365	
542.9547566	94	1	5	0.945510223	0.0001380069247	88.62654923	0.004635583111	11.36881518	26.30585146	13.36553188	60.32861666							0	0	0							-542.9547566	0.0001380069247	82822.5448017594	
542.9447566	94	1	5	0.9455177841	0.0001381292709	88.62532638	0.004632881677	11.37004073	26.29724213	13.36737767	60.33538021							0	0	0							-542.9447566	0.0001381292709	81725.0215834564	
542.9347566	94	1	5	0.9455253507	0.0001382516478	88.62410256	0.004630180216	11.37126726	26.28862414	13.36922534	60.34215051							0	0	0							-542.9347566	0.0001382516478	81666.7429527472	
542.9247566	94	1	5	0.9455329231	0.0001383741688	88.62287777	0.004627478729	11.37249475	26.2799975	13.37107492	60.34892759							0	0	0							-542.9247566	0.0001383741688	81156.5028146616	
542.9147566	94	1	5	0.9455405011	0.0001384981014	88.62165199	0.004624777187	11.37372323	26.2713621	13.3729264	60.3557115							0	0	0							-542.9147566	0.0001384981014	80879.3943133787	
542.9047566	94	1	5	0.9455480849	0.0001386214533	88.62042523	0.004622075611	11.3749527	26.26271799	13.37477979	60.36250222							0	0	0							-542.9047566	0.0001386214533	80965.3367619435	
542.8947566	94	1	5	0.9455556744	0.0001387451215	88.61919748	0.004619373999	11.37618314	26.25406513	13.37663509	60.36929978							0	0	0							-542.8947566	0.0001387451215	80767.3788056744	
542.8847566	94	1	5	0.9455632696	0.0001388690787	88.61796875	0.004616672348	11.37741457	26.24540351	13.37849231	60.37610418							0	0	0							-542.8847566	0.0001388690787	80583.3318042816	
542.8747566	94	1	5	0.9455708705	0.0001389933124	88.61673904	0.004613970658	11.37864699	26.2367331	13.38035145	60.38291545							0	0	0							-542.8747566	0.0001389933124	80402.2497725938	
542.8647566	94	1	5	0.9455784771	0.0001391178286	88.61550834	0.004611268929	11.3798804	26.2280539	13.38221251	60.38973359							0	0	0							-542.8647566	0.0001391178286	89762.1426831305	
542.8547566	94	1	5	0.9455860125	0.0001378327396	88.61428099	0.004608573983	11.38111044	26.2194975	13.38403084	60.39647166							0	0	0							-542.8547566	0.0001378327396	-75860.9898634374	
542.8447566	94	1	5	0.9455936317	0.0001393862253	88.61304804	0.004605871955	11.38234609	26.21079949	13.385896	60.40330451							0	0	0							-542.8447566	0.0001393862253	89260.190175723	
542.8347566	94	1	5	0.9456012557	0.0001394916223	88.61181437	0.004603170108	11.38358246	26.20209386	13.38776284	60.4101433							0	0	0							-542.8347566	0.0001394916223	87896.2101819349	
542.8247566	94	1	5	0.9456088854	0.0001396172987	88.6105797	0.004600468217	11.38481983	26.19337934	13.38963162	60.41698904							0	0	0							-542.8247566	0.0001396172987	79476.8152818728	
542.8147566	94	1	5	0.9456165209	0.0001397432687	88.60934403	0.004597766279	11.3860582	26.18465591	13.39150235	60.42384174							0	0	0							-542.8147566	0.0001397432687	79294.733752552	
542.8047566	94	1	5	0.9456241623	0.0001398695229	88.60810737	0.004595064294	11.38729757	26.17592355	13.39337504	60.43070142							0	0	0							-542.8047566	0.0001398695229	95466.6980079829	
542.7947566	94	1	5	0.945631757	0.0001390352522	88.60687301	0.004592367252	11.38853462	26.16727518	13.39521833	60.43750648							0	0	0							-542.7947566	0.0001390352522	-73155.979193929	
542.7847566	94	1	5	0.9456394118	0.0001401548237	88.60563389	0.004589664805	11.38977644	26.15852292	13.39709536	60.44438172							0	0	0							-542.7847566	0.0001401548237	98608.5292595541	
542.7747566	94	1	5	0.9456470707	0.0001402490264	88.60439421	0.004586962678	11.39101882	26.14976372	13.39897391	60.45126237							0	0	0							-542.7747566	0.0001402490264	94386.7981976475	
542.7647566	94	1	5	0.9456547355	0.0001403764676	88.60315353	0.004584260497	11.39226221	26.1409955	13.40085443	60.45815007							0	0	0							-542.7647566	0.0001403764676	74784.571632091	
542.7547566	94	1	5	0.9456624069	0.0001405179168	88.6019118	0.004581558232	11.39350665	26.13221789	13.40273703	60.46504508							0	0	0							-542.7547566	0.0001405179168	80720.3617346083	
542.7447566	94	1	5	0.9456700833	0.0001406306453	88.60066911	0.004578855961	11.39475204	26.12343168	13.40462149	60.47194683							0	0	0							-542.7447566	0.0001406306453	99163.3417878521	
542.7347566	94	1	5	0.9456776953	0.0001394686117	88.5994294	0.004576159874	11.39599444	26.1147558	13.40646753	60.47877667							0	0	0							-542.7347566	0.0001394686117	42622.3478316984	
542.7247566	94	1	5	0.9456853281	0.0001398692422	88.59818763	0.004573462293	11.3972389	26.10604608	13.4083238	60.48563011							0	0	0							-542.7247566	0.0001398692422	-120620.779451723	
542.7147566	94	1	5	0.9456929504	0.0001396980979	88.59694583	0.004570766133	11.39848341	26.09735479	13.41017281	60.49247241							0	0	0							-542.7147566	0.0001396980979	-82964.2829292629	
542.7047566	94	1	5	0.9457005661	0.0001395956864	88.59570368	0.004568071014	11.39972824	26.0886758	13.41201655	60.49930766							0	0	0							-542.7047566	0.0001395956864	-2092091.33339276	
542.6947566	94	1	5	0.9457081869	0.0001397076961	88.59446055	0.004565375902	11.40097408	26.07998923	13.41386175	60.50614902							0	0	0							-542.6947566	0.0001397076961	76464.1516485943	
542.6847566	94	1	5	0.9457158333	0.0001401977007	88.59321526	0.004562678983	11.40222206	26.07126009	13.41572027	60.51301964							0	0	0							-542.6847566	0.0001401977007	35304.7926613766	
542.6747566	94	1	5	0.9457234914	0.0001404331937	88.59196868	0.004559981526	11.40347134	26.06251177	13.41758423	60.519904							0	0	0							-542.6747566	0.0001404331937	50335.1968061299	
542.6647566	94	1	5	0.9457311582	0.0001406108937	88.59072094	0.004557283787	11.40472178	26.0537497	13.41945176	60.52679854							0	0	0							-542.6647566	0.0001406108937	56625.5919109229	
542.6547566	94	1	5	0.9457388335	0.0001407864177	88.58947204	0.004554585771	11.40597338	26.04497413	13.42132277	60.5337031							0	0	0							-542.6547566	0.0001407864177	224333.852437157	
542.6447566	94	1	5	0.9457465097	0.0001408247491	88.5882224	0.004551888145	11.40722571	26.03619774	13.42319298	60.54060929							0	0	0							-542.6447566	0.0001408247491	216209.98306294	
542.6347566	94	1	5	0.9457541903	0.0001409223883	88.58697183	0.004549190605	11.40847898	26.02741502	13.42506422	60.54752076							0	0	0							-542.6347566	0.0001409223883	10076592.547805	
542.6247566	94	1	5	0.9457618642	0.0001408227639	88.58572094	0.00454649412	11.40973256	26.01864422	13.42693036	60.55442542							0	0	0							-542.6247566	0.0001408227639	-136053.43130905	
542.6147566	94	1	5	0.9457695613	0.0001412657258	88.58446801	0.004543796037	11.4109882	26.00983551	13.42880817	60.56135633							0	0	0							-542.6147566	0.0001412657258	-109003.247074851	
542.6047566	94	1	5	0.9457772472	0.0001410823526	88.58321508	0.004541099444	11.41224382	26.00104618	13.43067838	60.56827544							0	0	0							-542.6047566	0.0001410823526	268199.993753962	
542.5947566	94	1	5	0.9457849357	0.0001411474271	88.58196127	0.004538403079	11.41350033	25.99225365	13.43254856	60.5751978							0	0	0							-542.5947566	0.0001411474271	136728.009103478	
542.5847566	94	1	5	0.9457926468	0.0001415847763	88.58070545	0.004535705158	11.41475884	25.9834237	13.43443024	60.58214606							0	0	0							-542.5847566	0.0001415847763	-164120.31100519	
542.5747566	94	1	5	0.9458003527	0.0001415088132	88.57944929	0.004533008207	11.4160177	25.97460328	13.43630765	60.58908907							0	0	0							-542.5747566	0.0001415088132	-970614.482283023	
542.5647566	94	1	5	0.9458080628	0.000141606011	88.57819217	0.004530311337	11.41727752	25.96577664	13.43818604	60.59603733							0	0	0							-542.5647566	0.000141606011	85417.1158626777	
542.5547566	94	1	5	0.9458157864	0.0001418726441	88.57693357	0.004527613743	11.41853881	25.95692828	13.44007063	60.60300108							0	0	0							-542.5547566	0.0001418726441	47823.5542434481	
542.5447566	94	1	5	0.9458234316	0.0001404546799	88.57567885	0.004524923625	11.41979622	25.94821238	13.44190957	60.60987805							0	0	0							-542.5447566	0.0001404546799	-101922.029135526	
542.5347566	94	1	5	0.9458311637	0.0001420705497	88.57441817	0.004522226094	11.42105961	25.93935181	13.44379593	60.61685225							0	0	0							-542.5347566	0.0001420705497	33270.1512907934	
542.5247566	94	1	5	0.9458389092	0.0001423357029	88.57315623	0.004519527985	11.42232424	25.93046912	13.44568879	60.62384208							0	0	0							-542.5247566	0.0001423357029	37714.0460684282	
542.5147566	94	1	5	0.945846654	0.000142343803	88.57189367	0.004516830426	11.4235895	25.92158828	13.44757995	60.63083177							0	0	0							-542.5147566	0.000142343803	41024.1760311663	
542.5047566	94	1	5	0.9458544038	0.0001424578953	88.57063009	0.004514132875	11.42485578	25.91269971	13.44947257	60.63782772							0	0	0							-542.5047566	0.0001424578953	94973.935328406	
542.4947566	94	1	5	0.945862158	0.0001425566007	88.56936556	0.004511435419	11.426123	25.90380482	13.45136622	60.64482896							0	0	0							-542.4947566	0.0001425566007	86518.0401437743	
542.4847566	94	1	5	0.9458699197	0.0001427164434	88.56809989	0.004508737757	11.42739137	25.89489798	13.45326276	60.65183926							0	0	0							-542.4847566	0.0001427164434	247490.047144142	
542.4747566	94	1	5	0.9458776668	0.0001424677677	88.56683438	0.00450604188	11.42865958	25.88601639	13.45514972	60.65883389							0	0	0							-542.4747566	0.0001424677677	-34023.2359236004	
542.4647566	94	1	5	0.9458853617	0.0001415286951	88.56557115	0.004503351109	11.42992549	25.87722311	13.45700587	60.66577102							0	0	0							-542.4647566	0.0001415286951	-41930.5041100894	
542.4547566	94	1	5	0.9458931351	0.0001429925215	88.56430249	0.004500653708	11.43119686	25.86829962	13.45890452	60.67279586							0	0	0							-542.4547566	0.0001429925215	49428.8973701704	
542.4447566	94	1	5	0.9459009174	0.0001431751882	88.5630328	0.004497956117	11.43246925	25.85936163	13.46080707	60.67983129							0	0	0							-542.4447566	0.0001431751882	81452.6614777054	
542.4347566	94	1	5	0.9459087041	0.0001432787185	88.56176215	0.004495258606	11.43374259	25.85041683	13.4627108	60.68687238							0	0	0							-542.4347566	0.0001432787185	106361.155881208	
542.4247566	94	1	5	0.9459164237	0.000142064497	88.56049474	0.004492567569	11.4350127	25.84158487	13.46457556	60.69383958							0	0	0							-542.4247566	0.000142064497	-1419994.33954315	
542.4147566	94	1	5	0.945924209	0.000143292804	88.55922256	0.004489871021	11.43628757	25.83264455	13.46647539	60.70088005							0	0	0							-542.4147566	0.000143292804	59674.3307579786	
542.4047566	94	1	5	0.9459320014	0.0001434442541	88.55794943	0.004487174414	11.4375634	25.82369266	13.46837812	60.70792922							0	0	0							-542.4047566	0.0001434442541	79403.2976092165	
542.3947566	94	1	5	0.9459397377	0.0001424331473	88.55667889	0.004484483301	11.43883663	25.81483495	13.47024816	60.71491689							0	0	0							-542.3947566	0.0001424331473	-54978.6249504334	
542.3847566	94	1	5	0.9459475486	0.0001438269327	88.55540309	0.004481785894	11.44011513	25.80585406	13.47215824	60.7219877							0	0	0							-542.3847566	0.0001438269327	-175003.894659252	
542.3747566	94	1	5	0.9459553552	0.000143767119	88.55412702	0.004479089471	11.44139389	25.79688068	13.47406482	60.7290545							0	0	0							-542.3747566	0.000143767119	-404267.431452457	
542.3647566	94	1	5	0.9459631595	0.0001437465365	88.55285035	0.004476393711	11.44267326	25.78791179	13.47596875	60.73611946							0	0	0							-542.3647566	0.0001437465365	-824142.289093205	
542.3547566	94	1	5	0.9459709659	0.0001438067788	88.55157282	0.004473698224	11.44395348	25.77894009	13.47787248	60.74318743							0	0	0							-542.3547566	0.0001438067788	171945.025842686	
542.3447566	94	1	5	0.9459786737	0.0001420091636	88.55030039	0.004471012048	11.44522859	25.7701334	13.47971985	60.75014675							0	0	0							-542.3447566	0.0001420091636	91137.7663453283	
542.3347566	94	1	5	0.9459864659	0.0001435854336	88.54902198	0.004468318618	11.4465097	25.76118754	13.48161247	60.75719998							0	0	0							-542.3347566	0.0001435854336	12480.7509217668	
542.3247566	94	1	5	0.945994293	0.0001442492243	88.54774101	0.004465622672	11.44779337	25.75218376	13.48352351	60.76429273							0	0	0							-542.3247566	0.0001442492243	28917.7194328512	
542.3147566	94	1	5	0.9460021345	0.0001445357754	88.54645856	0.004462925968	11.44907852	25.74315655	13.48544131	60.77140214							0	0	0							-542.3147566	0.0001445357754	32968.9664280668	
542.3047566	94	1	5	0.9460099925	0.0001448606378	88.54517443	0.004460228285	11.45036534	25.73410263	13.48736692	60.77853045							0	0	0							-542.3047566	0.0001448606378	80699.311125477	
542.2947566	94	1	5	0.9460178549	0.0001449641522	88.54388936	0.004457530698	11.45165311	25.72504189	13.4892937	60.78566441							0	0	0							-542.2947566	0.0001449641522	187842.47567683	
542.2847566	94	1	5	0.9460257186	0.0001450082597	88.54260348	0.004454833475	11.45294168	25.71597976	13.49121979	60.79280045							0	0	0							-542.2847566	0.0001450082597	270153.529589944	
542.2747566	94	1	5	0.9460335645	0.0001447008842	88.54131793	0.004452138319	11.45422993	25.70694783	13.49313464	60.79991752							0	0	0							-542.2747566	0.0001447008842	169337.795034896	
542.2647566	94	1	5	0.9460414183	0.000144867139	88.54003112	0.004449442897	11.45551943	25.69790369	13.49505239	60.80704392							0	0	0							-542.2647566	0.000144867139	50516.9937313229	
542.2547566	94	1	5	0.9460492874	0.0001451709282	88.53874269	0.004446746584	11.45681057	25.68883479	13.49697726	60.81418795							0	0	0							-542.2547566	0.0001451709282	35593.3861065052	
542.2447566	94	1	5	0.9460571697	0.0001454346661	88.53745277	0.004444049589	11.45810318	25.6797447	13.49890808	60.82134722							0	0	0							-542.2447566	0.0001454346661	54023.4163951722	
542.2347566	94	1	5	0.9460649943	0.0001443929025	88.53616558	0.004441358252	11.45939306	25.67075047	13.50080579	60.82844374							0	0	0							-542.2347566	0.0001443929025	-69421.6184961812	
542.2247566	94	1	5	0.9460728904	0.0001457318832	88.53487323	0.004438660886	11.46068811	25.66163924	13.50274125	60.83561951							0	0	0							-542.2247566	0.0001457318832	-144762.537037255	
542.2147566	94	1	5	0.9460807203	0.0001445318903	88.53358429	0.004435970045	11.46197974	25.65263748	13.5046392	60.84272332							0	0	0							-542.2147566	0.0001445318903	48895.5366666311	
542.2047566	94	1	5	0.9460885643	0.0001448140741	88.53229358	0.004433278298	11.46327314	25.64361343	13.50654329	60.84984327							0	0	0							-542.2047566	0.0001448140741	40149.717904837	
542.1947566	94	1	5	0.9460964196	0.0001450416103	88.5310015	0.004430586043	11.46456792	25.63457143	13.50845225	60.85697632							0	0	0							-542.1947566	0.0001450416103	46388.8505154902	
542.1847566	94	1	5	0.9461042848	0.0001452473912	88.5297081	0.004427893384	11.465864	25.62551345	13.5103654	60.86412115							0	0	0							-542.1847566	0.0001452473912	50396.0943946205	
542.1747566	94	1	5	0.9461121593	0.0001454394166	88.52841344	0.004425200385	11.46716136	25.61644074	13.51228232	60.87127694							0	0	0							-542.1747566	0.0001454394166	55590.9039400126	
542.1647566	94	1	5	0.9461200418	0.0001456097501	88.52711758	0.004422507152	11.46845992	25.60735525	13.51420236	60.87844239							0	0	0							-542.1647566	0.0001456097501	61450.5007169053	
542.1547566	94	1	5	0.9461279317	0.0001457660802	88.52582055	0.00441981375	11.46975964	25.59825826	13.51612509	60.88561665							0	0	0							-542.1547566	0.0001457660802	66931.4250975076	
542.1447566	94	1	5	0.9461358282	0.0001459096477	88.5245224	0.00441712024	11.47106048	25.58915092	13.51805011	60.89279897							0	0	0							-542.1447566	0.0001459096477	72840.2778749086	
542.1347566	94	1	5	0.9461437306	0.0001460416266	88.52322316	0.004414426678	11.47236242	25.58003427	13.51997708	60.89998866							0	0	0							-542.1347566	0.0001460416266	79297.8719229987	
542.1247566	94	1	5	0.9461516385	0.0001461627847	88.52192286	0.004411733116	11.47366541	25.57090927	13.52190567	60.90718506							0	0	0							-542.1247566	0.0001461627847	86705.5276614231	
542.1147566	94	1	5	0.9461595512	0.0001462732732	88.52062153	0.004409039604	11.47496943	25.5617769	13.52383555	60.91438755							0	0	0							-542.1147566	0.0001462732732	95015.7087066685	
542.1047566	94	1	5	0.9461674682	0.0001463741488	88.51931921	0.004406346189	11.47627445	25.55263801	13.52576645	60.92159555							0	0	0							-542.1047566	0.0001463741488	104790.898117715	
542.0947566	94	1	5	0.9461753889	0.0001464651443	88.51801592	0.004403652919	11.47758043	25.54349347	13.52769805	60.92880847							0	0	0							-542.0947566	0.0001464651443	116998.66565961	
542.0847566	94	1	5	0.9461833129	0.0001465462288	88.51671169	0.00440095984	11.47888735	25.53434419	13.52963008	60.93602574							0	0	0							-542.0847566	0.0001465462288	131737.448602694	
542.0747566	94	1	5	0.9461912395	0.0001466180738	88.51540654	0.004398266998	11.48019519	25.52519096	13.53156224	60.9432468							0	0	0							-542.0747566	0.0001466180738	119033.427414818	
542.0647566	94	1	5	0.9461991713	0.0001467334643	88.51410035	0.00439557418	11.48150408	25.51602995	13.53349582	60.95047424							0	0	0							-542.0647566	0.0001467334643	88120.7872770627	
