T	w(AL)	w(MG)	w(SI)	fs	fw(@FCC_A1)	w(AL@FCC_A1)	w(MG@FCC_A1)	w(SI@FCC_A1)	w(AL@LIQUID)	w(MG@LIQUID)	w(SI@LIQUID)	w(AL@MG2SI)	w(MG@MG2SI)	w(SI@MG2SI)	dwdT_L(AL@LIQUID)	dwdT_L(MG@LIQUID)	dwdT_L(SI@LIQUID)	-T	fw(@FCC_A1)_1	-T//fw(@FCC_A1)	
K	%	%	%	mole/mole	kg/kg	%	%	%	%	%	%	%	%	%	SI	SI	SI				
779.3723063	97	2	1	1	0.9802458542	98.95476689	0.7630537768	0.2821793287				0	63.38009805	36.61990195				-779.3723063	0.9802458542	-11015.9474235547	
779.2923063	97	2	1	1	0.9802385941	98.95549979	0.7625900094	0.2819101967				0	63.38009805	36.61990195				-779.2923063	0.9802385941	-11022.3980655667	
779.2123063	97	2	1	1	0.9802313383	98.95623227	0.7621265069	0.2816412184				0	63.38009805	36.61990195				-779.2123063	0.9802313383	-11028.9322005156	
779.1323063	97	2	1	1	0.9802240868	98.95696434	0.7616632692	0.2813723938				0	63.38009805	36.61990195				-779.1323063	0.9802240868	-11035.3978848758	
779.0523063	97	2	1	1	0.9802168395	98.95769598	0.7612002962	0.2811037228				0	63.38009805	36.61990195				-779.0523063	0.9802168395	-11041.8713331926	
778.9723063	97	2	1	1	0.9802095965	98.95842721	0.7607375879	0.2808352054				0	63.38009805	36.61990195				-778.9723063	0.9802095965	-11048.3522017153	
778.8923063	97	2	1	1	0.9802023577	98.95915801	0.7602751443	0.2805668416				0	63.38009805	36.61990195				-778.8923063	0.9802023577	-11054.764391745	
778.8123063	97	2	1	1	0.9801951231	98.9598884	0.7598129651	0.2802986313				0	63.38009805	36.61990195				-778.8123063	0.9801951231	-11061.2605879285	
778.7323063	97	2	1	1	0.9801878928	98.96061838	0.7593510505	0.2800305744				0	63.38009805	36.61990195				-778.7323063	0.9801878928	-11067.8408937697	
778.6523063	97	2	1	1	0.9801806668	98.96134793	0.7588894002	0.279762671				0	63.38009805	36.61990195				-778.6523063	0.9801806668	-11074.3522919169	
778.5723063	97	2	1	1	0.980173445	98.96207706	0.7584280143	0.279494921				0	63.38009805	36.61990195				-778.5723063	0.980173445	-11080.7947057164	
778.4923063	97	2	1	1	0.9801662274	98.96280578	0.7579668926	0.2792273244				0	63.38009805	36.61990195				-778.4923063	0.9801662274	-11087.3215399618	
778.4123063	97	2	1	1	0.9801590141	98.96353408	0.7575060351	0.2789598811				0	63.38009805	36.61990195				-778.4123063	0.9801590141	-11093.8558864806	
778.3323063	97	2	1	1	0.980151805	98.96426197	0.7570454418	0.278692591				0	63.38009805	36.61990195				-778.3323063	0.980151805	-11100.3981212606	
778.2523063	97	2	1	1	0.9801446002	98.96498943	0.7565851125	0.2784254542				0	63.38009805	36.61990195				-778.2523063	0.9801446002	-11106.9478946925	
778.1723063	97	2	1	1	0.9801373996	98.96571648	0.7561250472	0.2781584706				0	63.38009805	36.61990195				-778.1723063	0.9801373996	-11113.4282998492	
778.0923063	97	2	1	1	0.9801302032	98.96644311	0.7556652459	0.2778916401				0	63.38009805	36.61990195				-778.0923063	0.9801302032	-11119.9936462699	
778.0123063	97	2	1	1	0.9801230111	98.96716933	0.7552057084	0.2776249628				0	63.38009805	36.61990195				-778.0123063	0.9801230111	-11126.566571501	
777.9323063	97	2	1	1	0.9801158232	98.96789513	0.7547464346	0.2773584385				0	63.38009805	36.61990195				-777.9323063	0.9801158232	-11133.0698969096	
777.8523063	97	2	1	1	0.9801086395	98.96862051	0.7542874246	0.2770920673				0	63.38009805	36.61990195				-777.8523063	0.9801086395	-11139.658477665	
777.7723063	97	2	1	1	0.9801014601	98.96934547	0.7538286783	0.2768258491				0	63.38009805	36.61990195				-777.7723063	0.9801014601	-11146.2546774938	
777.6923063	97	2	1	1	0.9800942849	98.97007002	0.7533701955	0.2765597838				0	63.38009805	36.61990195				-777.6923063	0.9800942849	-11152.7810449598	
777.6123063	97	2	1	1	0.9800871139	98.97079415	0.7529119762	0.2762938715				0	63.38009805	36.61990195				-777.6123063	0.9800871139	-11159.3150594779	
777.5323063	97	2	1	1	0.9800799471	98.97151787	0.7524540204	0.2760281121				0	63.38009805	36.61990195				-777.5323063	0.9800799471	-11165.9347502067	
777.4523063	97	2	1	1	0.9800727846	98.97224117	0.751996328	0.2757625054				0	63.38009805	36.61990195				-777.4523063	0.9800727846	-11172.562114162	
777.3723063	97	2	1	1	0.9800656263	98.97296405	0.7515388989	0.2754970516				0	63.38009805	36.61990195				-777.3723063	0.9800656263	-11179.1193340043	
777.2923063	97	2	1	1	0.9800584722	98.97368652	0.751081733	0.2752317506				0	63.38009805	36.61990195				-777.2923063	0.9800584722	-11185.7625485694	
777.2123063	97	2	1	1	0.9800513224	98.97440857	0.7506248303	0.2749666023				0	63.38009805	36.61990195				-777.2123063	0.9800513224	-11192.4134772234	
777.1323063	97	2	1	1	0.9800441768	98.9751302	0.7501681907	0.2747016066				0	63.38009805	36.61990195				-777.1323063	0.9800441768	-11198.9940263087	
777.0523063	97	2	1	1	0.9800370354	98.97585142	0.7497118141	0.2744367637				0	63.38009805	36.61990195				-777.0523063	0.9800370354	-11205.5823180664	
776.9723063	97	2	1	1	0.9800298982	98.97657223	0.7492557005	0.2741720733				0	63.38009805	36.61990195				-776.9723063	0.9800298982	-11212.1783660905	
776.8923063	97	2	1	1	0.9800227652	98.97729261	0.7487998498	0.2739075355				0	63.38009805	36.61990195				-776.8923063	0.9800227652	-11218.7821840622	
776.8123063	97	2	1	1	0.9800156364	98.97801259	0.7483442619	0.2736431502				0	63.38009805	36.61990195				-776.8123063	0.9800156364	-11225.4726361653	
776.7323063	97	2	1	1	0.9800085119	98.97873215	0.7478889368	0.2733789174				0	63.38009805	36.61990195				-776.7323063	0.9800085119	-11232.1708847185	
776.6523063	97	2	1	1	0.9800013916	98.97945129	0.7474338744	0.273114837				0	63.38009805	36.61990195				-776.6523063	0.9800013916	-11238.7982811975	
776.5723063	97	2	1	1	0.9799942755	98.98017002	0.7469790747	0.2728509091				0	63.38009805	36.61990195				-776.5723063	0.9799942755	-11245.4335032971	
776.4923063	97	2	1	1	0.9799871636	98.98088833	0.7465245375	0.2725871335				0	63.38009805	36.61990195				-776.4923063	0.9799871636	-11252.0765646221	
776.4123063	97	2	1	1	0.9799800559	98.98160623	0.7460702628	0.2723235102				0	63.38009805	36.61990195				-776.4123063	0.9799800559	-11258.7274790501	
776.3323063	97	2	1	1	0.9799729524	98.98232371	0.7456162505	0.2720600393				0	63.38009805	36.61990195				-776.3323063	0.9799729524	-11265.3862606262	
776.2523063	97	2	1	1	0.9799658531	98.98304078	0.7451625005	0.2717967206				0	63.38009805	36.61990195				-776.2523063	0.9799658531	-11272.0529234059	
776.1723063	97	2	1	1	0.979958758	98.98375743	0.7447090129	0.2715335541				0	63.38009805	36.61990195				-776.1723063	0.979958758	-11278.8070832838	
776.0923063	97	2	1	1	0.9799516672	98.98447367	0.7442557875	0.2712705398				0	63.38009805	36.61990195				-776.0923063	0.9799516672	-11285.489455974	
776.0123063	97	2	1	1	0.9799445805	98.9851895	0.7438028242	0.2710076776				0	63.38009805	36.61990195				-776.0123063	0.9799445805	-11292.1801293424	
775.9323063	97	2	1	1	0.9799374981	98.98590491	0.7433501231	0.2707449675				0	63.38009805	36.61990195				-775.9323063	0.9799374981	-11298.8783622991	
775.8523063	97	2	1	1	0.9799304198	98.98661991	0.7428976839	0.2704824095				0	63.38009805	36.61990195				-775.8523063	0.9799304198	-11305.5049449495	
775.7723063	97	2	1	1	0.9799233457	98.98733449	0.7424455067	0.2702200034				0	63.38009805	36.61990195				-775.7723063	0.9799233457	-11312.2992651783	
775.6923063	97	2	1	1	0.9799162759	98.98804866	0.7419935914	0.2699577494				0	63.38009805	36.61990195				-775.6923063	0.9799162759	-11319.0213944834	
775.6123063	97	2	1	1	0.9799092102	98.98876241	0.7415419379	0.2696956473				0	63.38009805	36.61990195				-775.6123063	0.9799092102	-11325.7518986848	
775.5323063	97	2	1	1	0.9799021488	98.98947576	0.7410905462	0.2694336971				0	63.38009805	36.61990195				-775.5323063	0.9799021488	-11332.4900299051	
775.4523063	97	2	1	1	0.9798950915	98.99018869	0.7406394162	0.2691718987				0	63.38009805	36.61990195				-775.4523063	0.9798950915	-11339.1561083452	
775.3723063	97	2	1	1	0.9798880384	98.9909012	0.7401885477	0.2689102522				0	63.38009805	36.61990195				-775.3723063	0.9798880384	-11345.9909482897	
775.2923063	97	2	1	1	0.9798809896	98.9916133	0.7397379408	0.2686487575				0	63.38009805	36.61990195				-775.2923063	0.9798809896	-11352.7531898772	
775.2123063	97	2	1	1	0.9798739449	98.99232499	0.7392875954	0.2683874145				0	63.38009805	36.61990195				-775.2123063	0.9798739449	-11359.443135522	
775.1323063	97	2	1	1	0.9798669044	98.99303627	0.7388375114	0.2681262232				0	63.38009805	36.61990195				-775.1323063	0.9798669044	-11366.2216190291	
775.0523063	97	2	1	1	0.9798598681	98.99374713	0.7383876888	0.2678651835				0	63.38009805	36.61990195				-775.0523063	0.9798598681	-11372.9272615181	
774.9723063	97	2	1	1	0.9798528359	98.99445758	0.7379381274	0.2676042955				0	63.38009805	36.61990195				-774.9723063	0.9798528359	-11379.7220453474	
774.8923063	97	2	1	1	0.979845808	98.99516761	0.7374888272	0.2673435591				0	63.38009805	36.61990195				-774.8923063	0.979845808	-11386.6056953472	
774.8123063	97	2	1	1	0.9798387843	98.99587724	0.7370397882	0.2670829742				0	63.38009805	36.61990195				-774.8123063	0.9798387843	-11393.3354180297	
774.7323063	97	2	1	1	0.9798317647	98.99658645	0.7365910103	0.2668225408				0	63.38009805	36.61990195				-774.7323063	0.9798317647	-11400.0732921784	
774.6523063	97	2	1	1	0.9798247493	98.99729525	0.7361424934	0.2665622589				0	63.38009805	36.61990195				-774.6523063	0.9798247493	-11406.9003671789	
774.5723063	97	2	1	1	0.9798177381	98.99800363	0.7356942374	0.2663021284				0	63.38009805	36.61990195				-774.5723063	0.9798177381	-11413.7356241361	
774.4923063	97	2	1	1	0.9798107311	98.99871161	0.7352462423	0.2660421494				0	63.38009805	36.61990195				-774.4923063	0.9798107311	-11420.5790774953	
774.4123063	97	2	1	1	0.9798037283	98.99941917	0.734798508	0.2657823216				0	63.38009805	36.61990195				-774.4123063	0.9798037283	-11427.3490296073	
774.3323063	97	2	1	1	0.9797967296	99.00012632	0.7343510344	0.2655226452				0	63.38009805	36.61990195				-774.3323063	0.9797967296	-11434.127206681	
774.2523063	97	2	1	1	0.9797897351	99.00083306	0.7339038216	0.26526312				0	63.38009805	36.61990195				-774.2523063	0.9797897351	-11440.9951421268	
774.1723063	97	2	1	1	0.9797827448	99.00153938	0.7334568693	0.2650037461				0	63.38009805	36.61990195				-774.1723063	0.9797827448	-11447.8713329086	
774.0923063	97	2	1	1	0.9797757587	99.0022453	0.7330101775	0.2647445234				0	63.38009805	36.61990195				-774.0923063	0.9797757587	-11454.6736899996	
774.0123063	97	2	1	1	0.9797687767	99.0029508	0.7325637463	0.2644854519				0	63.38009805	36.61990195				-774.0123063	0.9797687767	-11461.4843311871	
773.9323063	97	2	1	1	0.9797617989	99.00365589	0.7321175754	0.2642265314				0	63.38009805	36.61990195				-773.9323063	0.9797617989	-11468.3851801056	
773.8523063	97	2	1	1	0.9797548253	99.00436057	0.7316716649	0.2639677621				0	63.38009805	36.61990195				-773.8523063	0.9797548253	-11475.2943438179	
773.7723063	97	2	1	1	0.9797478559	99.00506484	0.7312260147	0.2637091437				0	63.38009805	36.61990195				-773.7723063	0.9797478559	-11482.1293391851	
773.6923063	97	2	1	1	0.9797408906	99.0057687	0.7307806246	0.2634506764				0	63.38009805	36.61990195				-773.6923063	0.9797408906	-11488.9726781849	
773.6123063	97	2	1	1	0.9797339295	99.00647215	0.7303354947	0.2631923601				0	63.38009805	36.61990195				-773.6123063	0.9797339295	-11495.8239823089	
773.5323063	97	2	1	1	0.9797269725	99.00717518	0.7298906249	0.2629341946				0	63.38009805	36.61990195				-773.5323063	0.9797269725	-11502.7664565397	
773.4523063	97	2	1	1	0.9797200198	99.0078778	0.7294460151	0.2626761801				0	63.38009805	36.61990195				-773.4523063	0.9797200198	-11509.6340293345	
773.3723063	97	2	1	1	0.9797130711	99.00858002	0.7290016652	0.2624183164				0	63.38009805	36.61990195				-773.3723063	0.9797130711	-11516.5104011514	
773.2923063	97	2	1	1	0.9797061267	99.00928182	0.7285575752	0.2621606035				0	63.38009805	36.61990195				-773.2923063	0.9797061267	-11523.4774897318	
773.2123063	97	2	1	1	0.9796991864	99.00998321	0.728113745	0.2619030414				0	63.38009805	36.61990195				-773.2123063	0.9796991864	-11530.3702195566	
773.1323063	97	2	1	1	0.9796922503	99.0106842	0.7276701745	0.26164563				0	63.38009805	36.61990195				-773.1323063	0.9796922503	-11537.2710010942	
773.0523063	97	2	1	1	0.9796853183	99.01138477	0.7272268638	0.2613883693				0	63.38009805	36.61990195				-773.0523063	0.9796853183	-11544.1802469498	
772.9723063	97	2	1	1	0.9796783905	99.01208493	0.7267838126	0.2611312592				0	63.38009805	36.61990195				-772.9723063	0.9796783905	-11551.0975732142	
772.8923063	97	2	1	1	0.9796714668	99.01278468	0.7263410209	0.2608742998				0	63.38009805	36.61990195				-772.8923063	0.9796714668	-11558.0233945264	
772.8123063	97	2	1	1	0.9796645473	99.01348402	0.7258984887	0.2606174909				0	63.38009805	36.61990195				-772.8123063	0.9796645473	-11565.0410192055	
772.7323063	97	2	1	1	0.979657632	99.01418295	0.725456216	0.2603608326				0	63.38009805	36.61990195				-772.7323063	0.979657632	-11571.9833753264	
772.6523063	97	2	1	1	0.9796507208	99.01488147	0.7250142025	0.2601043248				0	63.38009805	36.61990195				-772.6523063	0.9796507208	-11578.8503774775	
772.5723063	97	2	1	1	0.9796438137	99.01557958	0.7245724484	0.2598479674				0	63.38009805	36.61990195				-772.5723063	0.9796438137	-11585.8095291715	
772.4923063	97	2	1	1	0.9796369108	99.01627729	0.7241309534	0.2595917605				0	63.38009805	36.61990195				-772.4923063	0.9796369108	-11592.8609461471	
772.4123063	97	2	1	1	0.9796300121	99.01697458	0.7236897176	0.259335704				0	63.38009805	36.61990195				-772.4123063	0.9796300121	-11599.8367521069	
772.3323063	97	2	1	1	0.9796231175	99.01767146	0.7232487409	0.2590797977				0	63.38009805	36.61990195				-772.3323063	0.9796231175	-11606.7368612942	
772.2523063	97	2	1	1	0.979616227	99.01836794	0.7228080231	0.2588240418				0	63.38009805	36.61990195				-772.2523063	0.979616227	-11613.7295846463	
772.1723063	97	2	1	1	0.9796093407	99.019064	0.7223675643	0.2585684362				0	63.38009805	36.61990195				-772.1723063	0.9796093407	-11620.7305354027	
772.0923063	97	2	1	1	0.9796024585	99.01975965	0.7219273644	0.2583129808				0	63.38009805	36.61990195				-772.0923063	0.9796024585	-11627.740135415	
772.0123063	97	2	1	1	0.9795955805	99.0204549	0.7214874233	0.2580576756				0	63.38009805	36.61990195				-772.0123063	0.9795955805	-11634.7579929419	
771.9323063	97	2	1	1	0.9795887066	99.02114974	0.7210477409	0.2578025205				0	63.38009805	36.61990195				-771.9323063	0.9795887066	-11641.7845313579	
771.8523063	97	2	1	1	0.9795818369	99.02184417	0.7206083172	0.2575475156				0	63.38009805	36.61990195				-771.8523063	0.9795818369	-11648.819356972	
771.7723063	97	2	1	1	0.9795749713	99.02253819	0.7201691521	0.2572926607				0	63.38009805	36.61990195				-771.7723063	0.9795749713	-11655.7778807343	
771.6923063	97	2	1	1	0.9795681098	99.0232318	0.7197302456	0.2570379558				0	63.38009805	36.61990195				-771.6923063	0.9795681098	-11662.8298388086	
771.6123063	97	2	1	1	0.9795612525	99.023925	0.7192915975	0.256783401				0	63.38009805	36.61990195				-771.6123063	0.9795612525	-11669.8901291995	
771.5323063	97	2	1	1	0.9795543993	99.0246178	0.7188532079	0.2565289961				0	63.38009805	36.61990195				-771.5323063	0.9795543993	-11676.8738568989	
771.4523063	97	2	1	1	0.9795475502	99.02531018	0.7184150766	0.2562747412				0	63.38009805	36.61990195				-771.4523063	0.9795475502	-11683.9513730105	
771.3723063	97	2	1	1	0.9795407053	99.02600216	0.7179772035	0.2560206361				0	63.38009805	36.61990195				-771.3723063	0.9795407053	-11691.037266696	
771.2923063	97	2	1	1	0.9795338645	99.02669373	0.7175395887	0.2557666808				0	63.38009805	36.61990195				-771.2923063	0.9795338645	-11698.1319676474	
771.2123063	97	2	1	1	0.9795270279	99.02738489	0.717102232	0.2555128754				0	63.38009805	36.61990195				-771.2123063	0.9795270279	-11705.1493431907	
771.1323063	97	2	1	1	0.9795201953	99.02807565	0.7166651334	0.2552592198				0	63.38009805	36.61990195				-771.1323063	0.9795201953	-11712.1755542846	
771.0523063	97	2	1	1	0.9795133669	99.02876599	0.7162282929	0.2550057138				0	63.38009805	36.61990195				-771.0523063	0.9795133669	-11719.2957333853	
770.9723063	97	2	1	1	0.9795065426	99.02945593	0.7157917102	0.2547523576				0	63.38009805	36.61990195				-770.9723063	0.9795065426	-11726.4247837954	
770.8923063	97	2	1	1	0.9794997225	99.03014546	0.7153553855	0.254499151				0	63.38009805	36.61990195				-770.8923063	0.9794997225	-11733.5623036409	
770.8123063	97	2	1	1	0.9794929065	99.03083459	0.7149193185	0.2542460941				0	63.38009805	36.61990195				-770.8123063	0.9794929065	-11740.6224704429	
770.7323063	97	2	1	1	0.9794860946	99.0315233	0.7144835093	0.2539931867				0	63.38009805	36.61990195				-770.7323063	0.9794860946	-11747.6911384824	
770.6523063	97	2	1	1	0.9794792868	99.03221161	0.7140479578	0.2537404288				0	63.38009805	36.61990195				-770.6523063	0.9794792868	-11754.7683233864	
770.5723063	97	2	1	1	0.9794724831	99.03289952	0.713612664	0.2534878205				0	63.38009805	36.61990195				-770.5723063	0.9794724831	-11761.9406099127	
770.4923063	97	2	1	1	0.9794656836	99.03358701	0.7131776276	0.2532353616				0	63.38009805	36.61990195				-770.4923063	0.9794656836	-11769.1214429911	
770.4123063	97	2	1	1	0.9794588882	99.0342741	0.7127428488	0.2529830521				0	63.38009805	36.61990195				-770.4123063	0.9794588882	-11776.2244798582	
770.3323063	97	2	1	1	0.9794520969	99.03496078	0.7123083274	0.252730892				0	63.38009805	36.61990195				-770.3323063	0.9794520969	-11783.3360956317	
770.2523063	97	2	1	1	0.9794453097	99.03564706	0.7118740633	0.2524788813				0	63.38009805	36.61990195				-770.2523063	0.9794453097	-11790.4563060554	
770.1723063	97	2	1	1	0.9794385266	99.03633292	0.7114400566	0.2522270199				0	63.38009805	36.61990195				-770.1723063	0.9794385266	-11797.6722231236	
770.0923063	97	2	1	1	0.9794317477	99.03701839	0.711006307	0.2519753077				0	63.38009805	36.61990195				-770.0923063	0.9794317477	-11804.8095641478	
770.0123063	97	2	1	1	0.9794249728	99.03770344	0.7105728146	0.2517237448				0	63.38009805	36.61990195				-770.0123063	0.9794249728	-11811.9559683331	
769.9323063	97	2	1	1	0.9794182021	99.03838809	0.7101395793	0.2514723311				0	63.38009805	36.61990195				-769.9323063	0.9794182021	-11819.1980197908	
769.8523063	97	2	1	1	0.9794114355	99.03907233	0.7097066011	0.2512210665				0	63.38009805	36.61990195				-769.8523063	0.9794114355	-11826.361649272	
769.7723063	97	2	1	1	0.979404673	99.03975617	0.7092738798	0.2509699511				0	63.38009805	36.61990195				-769.7723063	0.979404673	-11833.446343208	
769.6923063	97	2	1	1	0.9793979145	99.0404396	0.7088414154	0.2507189847				0	63.38009805	36.61990195				-769.6923063	0.9793979145	-11840.7152089266	
769.6123063	97	2	1	1	0.9793911603	99.04112262	0.7084092078	0.2504681674				0	63.38009805	36.61990195				-769.6123063	0.9793911603	-11847.9923635776	
769.5323063	97	2	1	1	0.9793844101	99.04180524	0.707977257	0.2502174991				0	63.38009805	36.61990195				-769.5323063	0.9793844101	-11855.1032158931	
769.4523063	97	2	1	1	0.979377664	99.04248746	0.7075455629	0.2499669798				0	63.38009805	36.61990195				-769.4523063	0.979377664	-11862.3104490184	
769.3723063	97	2	1	1	0.979370922	99.04316927	0.7071141254	0.2497166094				0	63.38009805	36.61990195				-769.3723063	0.979370922	-11869.5264507639	
769.2923063	97	2	1	1	0.9793641841	99.04385067	0.7066829445	0.2494663878				0	63.38009805	36.61990195				-769.2923063	0.9793641841	-11876.7512370177	
769.2123063	97	2	1	1	0.9793574503	99.04453166	0.7062520201	0.2492163152				0	63.38009805	36.61990195				-769.2123063	0.9793574503	-11883.9848237587	
769.1323063	97	2	1	1	0.9793507206	99.04521226	0.7058213521	0.2489663913				0	63.38009805	36.61990195				-769.1323063	0.9793507206	-11891.3157128786	
769.0523063	97	2	1	1	0.9793439951	99.04589244	0.7053909406	0.2487166163				0	63.38009805	36.61990195				-769.0523063	0.9793439951	-11898.5668413625	
768.9723063	97	2	1	1	0.9793372736	99.04657222	0.7049607853	0.2484669899				0	63.38009805	36.61990195				-768.9723063	0.9793372736	-11905.7385488374	
768.8923063	97	2	1	1	0.9793305562	99.0472516	0.7045308863	0.2482175123				0	63.38009805	36.61990195				-768.8923063	0.9793305562	-11913.0074992654	
768.8123063	97	2	1	1	0.9793238429	99.04793057	0.7041012434	0.2479681833				0	63.38009805	36.61990195				-768.8123063	0.9793238429	-11920.2853311215	
768.7323063	97	2	1	1	0.9793171337	99.04860914	0.7036718567	0.247719003				0	63.38009805	36.61990195				-768.7323063	0.9793171337	-11927.5720606929	
768.6523063	97	2	1	1	0.9793104286	99.0492873	0.703242726	0.2474699713				0	63.38009805	36.61990195				-768.6523063	0.9793104286	-11934.8677042814	
768.5723063	97	2	1	1	0.9793037276	99.04996506	0.7028138513	0.2472210881				0	63.38009805	36.61990195				-768.5723063	0.9793037276	-11942.0830364723	
768.4923063	97	2	1	1	0.9792970306	99.05064241	0.7023852325	0.2469723534				0	63.38009805	36.61990195				-768.4923063	0.9792970306	-11949.3966664938	
768.4123063	97	2	1	1	0.9792903378	99.05131936	0.7019568696	0.2467237672				0	63.38009805	36.61990195				-768.4123063	0.9792903378	-11956.8082831488	
768.3323063	97	2	1	1	0.9792836491	99.05199591	0.7015287624	0.2464753294				0	63.38009805	36.61990195				-768.3323063	0.9792836491	-11964.0501763298	
768.2523063	97	2	1	1	0.9792769644	99.05267205	0.701100911	0.24622704				0	63.38009805	36.61990195				-768.2523063	0.9792769644	-11971.3010642511	
768.1723063	97	2	1	1	0.9792702838	99.05334779	0.7006733152	0.245978899				0	63.38009805	36.61990195				-768.1723063	0.9792702838	-11978.6503170391	
768.0923063	97	2	1	1	0.9792636073	99.05402312	0.700245975	0.2457309063				0	63.38009805	36.61990195				-768.0923063	0.9792636073	-11986.0085989803	
768.0123063	97	2	1	1	0.9792569349	99.05469805	0.6998188904	0.245483062				0	63.38009805	36.61990195				-768.0123063	0.9792569349	-11993.375926715	
767.9323063	97	2	1	1	0.9792502666	99.05537257	0.6993920612	0.2452353658				0	63.38009805	36.61990195				-767.9323063	0.9792502666	-12000.7523166346	
767.8523063	97	2	1	1	0.9792436024	99.05604669	0.6989654874	0.2449878179				0	63.38009805	36.61990195				-767.8523063	0.9792436024	-12008.0475547525	
767.7723063	97	2	1	1	0.9792369422	99.05672041	0.698539169	0.2447404181				0	63.38009805	36.61990195				-767.7723063	0.9792369422	-12015.3518871836	
767.6923063	97	2	1	1	0.9792302861	99.05739373	0.6981131058	0.2444931665				0	63.38009805	36.61990195				-767.6923063	0.9792302861	-12022.7553424493	
767.6123063	97	2	1	1	0.9792236341	99.05806664	0.6976872979	0.244246063				0	63.38009805	36.61990195				-767.6123063	0.9792236341	-12030.1679268696	
767.5323063	97	2	1	1	0.9792169862	99.05873915	0.697261745	0.2439991075				0	63.38009805	36.61990195				-767.5323063	0.9792169862	-12037.4989828662	
767.4523063	97	2	1	1	0.9792103423	99.05941125	0.6968364473	0.2437523001				0	63.38009805	36.61990195				-767.4523063	0.9792103423	-12044.8392002812	
767.3723063	97	2	1	1	0.9792037025	99.06008295	0.6964114045	0.2435056407				0	63.38009805	36.61990195				-767.3723063	0.9792037025	-12052.2790494801	
767.2923063	97	2	1	1	0.9791970668	99.06075425	0.6959866167	0.2432591292				0	63.38009805	36.61990195				-767.2923063	0.9791970668	-12059.7280954293	
767.2123063	97	2	1	1	0.9791904352	99.06142515	0.6955620838	0.2430127656				0	63.38009805	36.61990195				-767.2123063	0.9791904352	-12067.0952337648	
767.1323063	97	2	1	1	0.9791838076	99.06209564	0.6951378057	0.2427665499				0	63.38009805	36.61990195				-767.1323063	0.9791838076	-12074.471601151	
767.0523063	97	2	1	1	0.9791771841	99.06276574	0.6947137823	0.242520482				0	63.38009805	36.61990195				-767.0523063	0.9791771841	-12081.85676913	
766.9723063	97	2	1	1	0.9791705646	99.06343542	0.6942900137	0.2422745619				0	63.38009805	36.61990195				-766.9723063	0.9791705646	-12089.3426592135	
766.8923063	97	2	1	1	0.9791639493	99.06410471	0.6938664996	0.2420287896				0	63.38009805	36.61990195				-766.8923063	0.9791639493	-12096.8373782887	
766.8123063	97	2	1	1	0.979157338	99.06477359	0.6934432402	0.241783165				0	63.38009805	36.61990195				-766.8123063	0.979157338	-12104.1584814622	
766.7323063	97	2	1	1	0.9791507307	99.06544208	0.6930202352	0.2415376881				0	63.38009805	36.61990195				-766.7323063	0.9791507307	-12111.6720421458	
766.6523063	97	2	1	1	0.9791441276	99.06611016	0.6925974846	0.2412923589				0	63.38009805	36.61990195				-766.6523063	0.9791441276	-12119.1025748501	
766.5723063	97	2	1	1	0.9791375284	99.06677783	0.6921749884	0.2410471772				0	63.38009805	36.61990195				-766.5723063	0.9791375284	-12126.5429071126	
766.4923063	97	2	1	1	0.9791309334	99.06744511	0.6917527466	0.2408021432				0	63.38009805	36.61990195				-766.4923063	0.9791309334	-12134.0838349228	
766.4123063	97	2	1	1	0.9791243424	99.06811198	0.6913307589	0.2405572567				0	63.38009805	36.61990195				-766.4123063	0.9791243424	-12141.542353185	
766.3323063	97	2	1	1	0.9791177555	99.06877846	0.6909090254	0.2403125176				0	63.38009805	36.61990195				-766.3323063	0.9791177555	-12149.0098194176	
766.2523063	97	2	1	1	0.9791111726	99.06944453	0.6904875461	0.2400679261				0	63.38009805	36.61990195				-766.2523063	0.9791111726	-12156.4867040389	
766.1723063	97	2	1	1	0.9791045938	99.0701102	0.6900663207	0.239823482				0	63.38009805	36.61990195				-766.1723063	0.9791045938	-12163.9725696861	
766.0923063	97	2	1	1	0.979098019	99.07077547	0.6896453494	0.2395791852				0	63.38009805	36.61990195				-766.0923063	0.979098019	-12171.467888461	
766.0123063	97	2	1	1	0.9790914483	99.07144033	0.689224632	0.2393350358				0	63.38009805	36.61990195				-766.0123063	0.9790914483	-12178.9722216267	
765.9323063	97	2	1	1	0.9790848816	99.0721048	0.6888041684	0.2390910337				0	63.38009805	36.61990195				-765.9323063	0.9790848816	-12186.4860431312	
765.8523063	97	2	1	1	0.979078319	99.07276886	0.6883839586	0.238847179				0	63.38009805	36.61990195				-765.8523063	0.979078319	-12194.1019613724	
765.7723063	97	2	1	1	0.9790717605	99.07343253	0.6879640025	0.2386034714				0	63.38009805	36.61990195				-765.7723063	0.9790717605	-12201.6342390378	
765.6923063	97	2	1	1	0.979065206	99.07409579	0.6875443001	0.238359911				0	63.38009805	36.61990195				-765.6923063	0.979065206	-12209.0827785438	
765.6123063	97	2	1	1	0.9790586555	99.07475865	0.6871248513	0.2381164979				0	63.38009805	36.61990195				-765.6123063	0.9790586555	-12216.633811026	
765.5323063	97	2	1	1	0.9790521091	99.07542111	0.6867056561	0.2378732318				0	63.38009805	36.61990195				-765.5323063	0.9790521091	-12224.1939586061	
